bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
বিবেকের,bibekerɔ,বিবেকের,bɪbekeɾ
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
আবেগের,abeɡerɔ,আবেগের,ɐbegeɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
হেরে,here,হারি,hɐɾɪ
যাবে,d͡zabe,যাইবো,ɟɐ͡ɪ̯bo
আমার,amarɔ,আর,ɐɾ
মনের,mɔn̪erɔ,মনের,moneɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
চিরদিন,t͡ɕird̪in̪ɔ,হারাজীবন,hɐɾɐɟɪbɔn
তোমার,t̪omarɔ,তোর,t̪oɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
থেকে,t̪ʰeke,থাই,t̪ʰɐ͡ɪ̯
যাবে,d͡zabe,যাইবো,ɟɐ͡ɪ̯bo
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
একা,eka,একলা,ɛklɐ
পথ,pɔt̪ʰɔ,পত,pɔt̪o
চলা,t͡ɕɔl̪a,চলা,cɔlɐ
অনেক,on̪ekɔ,মেলা,mɛlɐ
কঠিন,kɔtʰin̪,কডিন,kodɪn
আমার,amarɔ,আর,ɐɾ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
আমি,ami,আই,ɐ͡ɪ̯
তোমাকে,t̪omake,তোরে,t̪oɾe
নিয়ে,n̪ie̯e,লই,lɔ͡ɪ̯
বাঁচার,bɔ̃t͡ɕarɔ,বাইচবার,bɐ͡ɪ̯cbɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
দিব,d̪ib,দিমু,d̪ɪmu
আমার,amarɔ,আর,ɐɾ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
দিয়ে,d̪ie̯e,দি,d̪ɪ
সারাজীবন,s̪arad͡ʑibɔn̪ɔ,আই,ɐ͡ɪ̯
তোমার,t̪omarɔ,সারাজীবন,ʃɐɾɐɟɪbɔn
পাশে,paɕe,তোর,t̪oɾ
থাকতে,t̪ʰakt̪e,লগে,lɔge
চাই,t͡ɕai,থাইক্তাম,t̪ʰɐ͡ɪ̯kt̪ɐm
তোমাকে,t̪omake,তোরে,t̪oɾe
কি,ki,কেন্নে,kenne
করে,kɔre,বুঝাইতাম,buɟʱɐ͡ɪ̯t̪ɐm
বুঝাবো,bud͡ʑ̤abo,তরে,t̪ɔɾe
তোমাকে,t̪omake,আই,ɐ͡ɪ̯
কতটা,kɔt̪ɔta,কত,kɔt̪o
ভালবাসি?,b̤al̪bas̪i?,ভালোবাসি,bʱɐlobɐʃɪ
আপনাকে,apn̪ake,আন্নেরে,ɐnneɾe
দেখে,d̪ekʰe,দেই,d̪e͡ɪ̯
আমি,ami,আই,ɐ͡ɪ̯
দেখে,d̪ekʰe,এক্কারে,ɛkkɐɾe
থমকে,t̪ʰɔmɔke,খাড়াই,kʰɐɽɐ͡ɪ̯
দারিয়ে,d̪arie̯e,গেছিলাম,gecʰɪlɐm
আপনি,apn̪i,আন্নে,ɐnne
খুব,kʰubɔ,মেলা,mɛlɐ
কষ্টে,kɔʂte,কস্টে,kɔste
নিজেকে,n̪id͡ʑeke,নিজেরে,nɪɟeɾe
সামলে,s̪aml̪e,হামালি,hɐmɐlɪ
নিয়েছেন,n̪ie̯et͡ɕʰen̪,লইছেন,lo͡ɪ̯cʰen
আমার,amarɔ,আর,ɐɾ
বান্ধুবি,ban̪d̪̤ubi,বান্ধুবি,bɐnd̪ʱubɪ
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
ভাবতে,b̤abt̪e,ভাইবদো,bʱɐ͡ɪ̯bd̪o
পারেনা,paren̪a,হারে,hɐɾe
আপনাকে,apn̪ake,না,nɐ
ছাড়া,t͡ɕʰaɽa,আরে,ɐɾe
আমার,amarɔ,আর,ɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
লিখতে,l̪ikʰt̪e,লিকতো,lɪkt̪o
পারেনা,paren̪a,হারে,hɐɾe
আপনার,apn̪arɔ,না,nɐ
নাম,n̪amɔ,আরে,ɐɾe
ছাড়া,t͡ɕʰaɽa,নাম,nɐm
আপনাকে,apn̪ake,আন্নেরে,ɐnneɾe
ভালোবাসি,b̤al̪obas̪i,ভালোবাসি,vɐlobɐʃɪ
এই,ei,ইয়ান,ɪʲɐn
কথাটি,kɔt̪ʰati,কন,kon
বলা,bɔl̪a,বাকি,bɐkɪ
আমার,amarɔ,আর,ɐɾ
আব্বুর,abburɔ,আব্বার,ɐbbɐɾ
খুব,kʰubɔ,মেলা,mɛlɐ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগের,lɐgeɾ
আমার,amarɔ,আর,ɐɾ
ছোট,t͡ɕʰotɔ,ছোড,cʰod
বোনের,bon̪erɔ,বইনের,bo͡ɪ̯neɾ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগের,lɐgeɾ
এই,ei,এই,e͡ɪ̯
শিশুটির,ɕiɕutirɔ,হোলাগার,holɐgɐɾ
অনেক,on̪ekɔ,মেলা,mɛlɐ
ঠাণ্ডা,tʰanda,ঠান্ডা,tʰɐndɐ
লাগছে,l̪aɡt͡ɕʰe,লাইগছে,lɐ͡ɪ̯gcʰe
আমার,amarɔ,আর,ɐɾ
বন্ধুর,bɔn̪d̪̤urɔ,বন্ধুর,bond̪ʱuɾ
খুব,kʰubɔ,মেলা,mɛlɐ
মন,mɔn̪ɔ,মন,mon
খারাপ,kʰarap,খারাপ,kʰɐɾɐp
আম্মু,ammu,আর,ɐɾ
আমার,amarɔ,আম্মা,ɐmmɐ
জন্য,d͡ʑɔn̪d͡zɔ,আর,ɐɾ
নীল,n̪il̪ɔ,লাই,lɐ͡ɪ̯
শাড়ি,ɕaɽi,নীল,nɪl
কিনে,kin̪e,রঙের,ɾɔŋeɾ
এনেছে,en̪et͡ɕʰe,কার,kɐɾ
আমি,ami,আর,ɐɾ
আমার,amarɔ,বন্ধুরে,bond̪ʱuɾe
বন্ধুকে,bɔn̪d̪̤uke,ওগগা,oggɐ
একটি,ekti,লাল,lɐl
লাল,l̪al̪ɔ,গোলাপ,golɐp
গোলাপ,ɡol̪apɔ,কিনি,kɪnɪ
কিনে,kin̪e,উপহার,upohɐɾ
উপহার,upɔharɔ,দিছি,d̪ɪcʰɪ
আমি,ami,আই,ɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
স্বামীর,s̪bamirɔ,স্বামীর,ʃɐmɪɾ
সাথে,s̪at̪ʰe,লগে,lɔge
বিকালে,bikal̪e,বিয়ালে,bɪʲɐle
পার্কে,parke,পার্কে,pɐɾke
ঘুরতে,̤ɡ̤urt̪e,ঘুইত্তাম,gʱu͡ɪ̯t̪t̪ɐm
যাব,d͡zab,যামু,ɟɐmu
কাউকে,kauke,কাওরে,kɐ͡o̯ɾe
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
দেওয়াতেই,d̪eoe̯at̪ei,দিতেই,d̪ɪt̪e͡ɪ̯
বেশি,beɕi,ভাল্লাগে,bʱɐllɐge
আনন্দ,an̪ɔn̪d̪ɔ,আর,ɐɾ
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
আমার,amarɔ,আর,ɐɾ
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
ফিরে,ɸire,হিরি,hɪɾɪ
আস,as̪ɔ,আইয়ো,ɐ͡ɪ̯ʲo
",তবে",",t̪ɔbe",তই,t̪o͡ɪ̯
তাকে,t̪ake,হিগারে,hɪgɐɾe
ছেড়ে,t͡ɕʰeɽe,ছারি,cʰɐɾɪ
দাও,d̪ao,দো,d̪o
সে,s̪e,হেতে,het̪e
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
সব,s̪ɔbɔ,বেক,bek
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
করতে,kɔrɔt̪e,কইরতাম,ko͡ɪ̯ɾot̪ɐm
পারে,pare,হারে,hɐɾe
আপনি,apn̪i,আন্নে,ɐnne
যে,d͡ze,যে,ɟe
মানুষটিকে,man̪uʂtike,মানুষগারে,mɐnuʃgɐɾe
ভালবাসবেন,b̤al̪bas̪ɔben̪ɔ,ভালোবাসবেন,bʱɐlobɐʃben
তাকে,t̪ake,হিগারে,hɪgɐɾe
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
না,n̪a,আন্নে,ɐnne
বুঝতে,bud͡ʑ̤t̪e,না,nɐ
পারেন,paren̪ɔ,বুঝতেন,buɟʱt̪en
তাহলে,t̪ahɔl̪e,হারেন,hɐɾen
আপনার,apn̪arɔ,তাইলে,t̪ɐ͡ɪ̯le
এই,ei,আন্নের,ɐnneɾ
প্রেমের,premerɔ,এই,e͡ɪ
আপনি,apn̪i,আন্নে,ɐnne
নিজে,n̪id͡ʑe,নিজে,nɪɟe
অসুখী,os̪ukʰi,অসুখী,ɔʃukʰɪ
হয়ে,he̯e,হই,ho͡ɪ̯
কিভাবে,kib̤abe,কেন্নে,kenne
অন্যকে,on̪d͡zɔke,আরিকগা,ɐɾɪkgɐ
ভালোবেসে,b̤al̪obes̪e,রে,ɾe
সুখী,s̪ukʰi,ভালোবাসি,bʱɐlobɐʃɪ
করবেন,kɔrɔben̪,সুখি,ʃukʰɪ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
কারো,karo,কারো,kɐɾo
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
সুখ,s̪ukʰɔ,সুখ,ʃukʰ
এনে,en̪e,আনি,ɐnɪ
দেবে,d̪ebe,দিবা,d̪ɪbɐ
এই,ei,এই,e͡ɪ̯
ভেবে,b̤ebe,কথা,kɔt̪ʰɐ
তোমার,t̪omarɔ,ভাবি,bʱɐbɪ
প্রেম,premɔ,তোওয়া,t̪o͡o̯ʷɐ
করা,kɔra,ফ্রেম,pʰɾem
উচিত,ut͡ɕit̪,করা,kɔɾɐ
আপনার,apn̪arɔ,আন্নের,ɐnneɾ
মনের,mɔn̪erɔ,মনের,moneɾ
কথা,kɔt̪ʰa,কথসা,kɔt̪ʰoʃɐ
গুলো,ɡul̪o,এগিন,egɪn
আমাকে,amake,আরে,ɐɾe
আজ,ad͡ʑɔ,আইজ্জা,ɐ͡ɪ̯ɟɟɐ
খুলে,kʰul̪e,খুলি,kʰulɪ
বলুন,bɔl̪un̪,কন,kon
তুমি,t̪umi,তুই,t̪u͡ɪ̯
কখনই,kɔkʰɔn̪i,কাখনই,kɐxonɪ
পারবে,parbe,হাইত্তাম্নো,hɐ͡ɪ̯t̪t̪ɐmno
না,n̪a,আন্য,ɐnno
অন্য,on̪d͡zɔ,কারর,kɐɾoɾ
কারও,karo,ভালোবাসারে,vɐlobɐʃɐɾe
ভালোবাসাকে,b̤al̪obas̪ake,ছিনাই,cʰɪnɐ͡ɪ̯
ছিনিয়ে,t͡ɕʰin̪ie̯e,লইতা,lo͡ɪ̯t̪ɐ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
জোর,d͡ʑorɔ,জোর,ɟoɾ
করে,kɔre,করি,koɾɪ
অন্যের,on̪d͡zerɔ,অন্যের,ɔnneɾ
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগার,l̪aɡarɔ,লাগার,lɐgɐɾ
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
হতে,hɔt̪e,অইতা,ɔ͡ɪ̯t̪ɐ
পারবে,parbe,হাইত্তা,hɐ͡ɪ̯t̪t̪ɐ
না,n̪a,নো,no
আগামিকাল,aɡamikal̪ɔ,আগোমি,ɐge͡ɐ̯mɪ
সকালবেলা,s̪ɔkal̪bel̪a,কাইল্লা,kɐ͡ɪ̯llɐ
তাদেরকে,t̪ad̪erke,বেয়ানে,beʲɐne
দেখতে,d̪ekʰt̪e,হেতের,het̪eɾ
পাবেন,paben̪,গরে,goɾe
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
কোন,kon̪ɔ,কোন,kon
কথাতেই,kɔt̪ʰat̪ei,কথাত্তে,kɔt̪ʰɐt̪t̪e
কোনও,kon̪o,কোন,kon
নিশ্চয়তা,n̪iɕt͡ɕe̯ɔt̪a,নিশ্চয়তা,nɪʃcoʲt̪ɐ
নেই,n̪ei,নাই,nɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
অনেক,on̪ekɔ,অনেক,ɔnek
ভালো,b̤al̪o,ভালা,vɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
কালো,kal̪o,কালো,kɐlo
ওই,oi,অই,ɔ͡ɪ̯
চোখ,t͡ɕokʰɔ,দুইয়ান,d̪u͡ɪ̯ʲɐn
দুটো,d̪uto,চোখ,cox
তোমার,t̪omar,তোওার,t̪o͡o̯ɾ
তোমাকে,t̪omake,তোয়ারে,ɛkkɐn
একটি,ekti,এক্কান,golɐp
গোলাপ,ɡol̪apɔ,গোলাপ,hul
ফুল,ɸul̪ɔ,হুল,kɪnɪ
কিনে,kin̪e,কিনি,d̪ɪʃɪ
আমার,amarɔ,আর,ɐɾ
এই,ei,এই,e͡ɪ̯
মন,mɔn̪ɔ,মন,mon
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
দিলাম,d̪il̪am,দিলাম,d̪ɪlɐm
তোমার,t̪omarɔ,তোয়াার,t̪oʷɐɾ
হাজার,had͡ʑarɔ,হাজার,hɐɟɐɾ
কথার,kɔt̪ʰarɔ,কথার,kɔt̪ʰɐɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
মনের,mɔn̪erɔ,মনের,moneɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
লুকিয়ে,l̪ukie̯e,লুকাই,lukɐ͡ɪ̯
ছিল,t͡ɕʰil̪,আসে,ɐʃe
একটা,ekta,এক্কান,ɛkkɐn
মানুষের,man̪uʂerɔ,মানুষের,mɐnuʃeɾ
সব,s̪ɔbɔ,বেগ,beg
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
একদিনে,ekd̪in̪e,একদিনে,ɛkd̪ɪne
মুখে,mukʰe,মুখে,muxe
বলে,bɔl̪e,বুলি,bulɪ
দেওয়া,d̪eoe̯a,দন,d̪ɔn
যায়না,d͡zae̯n̪a,জায়না,zɐʲnɐ
আমার,amarɔ,আর,ɐɾ
হাজার,had͡ʑarɔ,হাজার,hɐzɐɾ
কথার,kɔt̪ʰarɔ,কথার,kɔt̪ʰɐɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐzʱe
ওই,oi,অই,ɔ͡ɪ̯
একটা,ekta,এক্কান,ɛkkɐn
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
বুঝে,bud͡ʑ̤e,বুঝি,buzʱɪ
নিতে,n̪it̪e,নন,nɔn
হবে,hɔbe,লাইগবো,lɐ͡ɪ̯gbo
আমি,ami,আই,ɐ͡ɪ̯
যতদিন,d͡zɔt̪ɔd̪in̪ɔ,যতদিন,ɟɔt̪od̪ɪn
বেঁছে,beঁt͡ɕʰe,বাসি,bɐʃɪ
থাকি,t̪ʰaki,আসি,ɐʃɪ
আপনাকে,apn̪ake,আন্নেরে,ɐnneɾe
মনে,mɔn̪e,মনে,mone
রাখবো,rakʰbo,রাখমু,ɾɐkʰmu
আমার,amarɔ,আর,ɐɾ
যত,d͡zɔt̪ɔ,যত,zɔt̪o
কষ্ট,kɔʂtɔ,কষ্ট,koʃto
হোক,hokɔ,অক,ɔk
তোমাকে,t̪omake,তোওয়ারে,t̪o͡o̯ʷɐɾe
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
পড়াশোনা,pɔɽaɕon̪a,হরালেয়া,hɔɾɐleʲɐ
করে,kɔre,করি,koɾɪ
কি,ki,কিয়া,kɪʲɐ
হবে,hɔbe,অইবো,ɔ͡ɪ̯bo
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
যাকে,d͡zake,যারে,ɟɐɾe
ভালোবাসো,b̤al̪obas̪o,ভালোবাসো,bʱɐlobɐʃo
তাকেই,t̪akei,হেতারেই,het̪ɐɾe͡ɪ̯
না,n̪a,নাহাও,nɐhɐ
চাঁদের,t͡ɕɔ̃d̪erɔ,চাঁদের,cɐ̃d̪eɾ
মিষ্টি,miʂti,মিষ্টি,mɪʃtɪ
আলো,al̪o,আলো,ɐlo
দেখতে,d̪ekʰt̪e,দেখতাম,d̪ekʰt̪ɐm
আমার,amarɔ,আর,ɐɾ
খুব,kʰubɔ,খুব,kʰub
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
আমাদের,amad̪erɔ,আংগ্গো,ɐŋggo
ঘরের,̤ɡ̤ɔrerɔ,ঘরের,gʱɔɾeɾ
প্রতিটি,prɔt̪iti,বেক,bek
রুম,rumɔ,রুম,ɾum
ফুল,ɸul̪ɔ,হুল,hul
দিয়ে,d̪ie̯e,দি,d̪ɪ
সাজিয়ে,s̪ad͡ʑie̯e,সাজাই,ʃɐɟɐ͡ɪ̯
রেখেছি,rekʰet͡ɕʰi,রাইকছি,ɾɐ͡ɪ̯kcʰɪ
মাছের,mat͡ɕʰerɔ,মাছের,mɐcʰeɾ
বাজারে,bad͡ʑare,বাজারে,bɐɟɐɾe
সবাই,s̪ɔbai,বেঁকে,bẽke
এসে,es̪e,বড়,bɔɽo
বড়,bɔɽɔ,মাছ,mɐcʰ
মাছটি,mat͡ɕʰti,দেখবার,d̪ekʰbo͡ɐ̯ɾ
দেখার,d̪ekʰarɔ,লাই,lɐ͡ɪ̯
জন্য,d͡ʑɔn̪d͡zɔ,ভিড়,bʱɪɽ
ভিড়,b̤iɽɔ,কইচ্ছে,ko͡ɪ̯ccʰe
আমার,amarɔ,আর,ɐɾ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করার,kɔrarɔ,কইরবার,ko͡ɪ̯ɾbɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
আরেকটা,arekta,আরোগ্গা,ɐɾoggɐ
দিন,d̪in̪ɔ,দিন,d̪ɪn
এগিয়েছে,eɡie̯et͡ɕʰe,আগাইছে,ɐgɐ͡ɪ̯cʰe
দুজনে,d̪ud͡ʑn̪e,দুইজন,d̪u͡ɪ̯zɔn
মিলে,mil̪e,মিলি,mɪlɪ
দুরে,d̪ure,দূরে,d̪uɾe
কোথাও,kot̪ʰao,কোনআনে,konɐne
ঘুরে,̤ɡ̤ure,ঘুরি,gʱuɾɪ
আসতে,as̪t̪e,আইতাম,ɐ͡ɪ̯t̪ɐm
পারি,pari,হারি,hɐɾɪ
আকাশের,akaɕerɔ,আকাশের,ɐkɐʃeɾ
নীলে,n̪il̪e,নীলে,nɪle
হারিয়ে,harie̯e,আরাই,ɐɾɐ͡ɪ̯
যেতে,d͡zet̪e,যাইতাম,ɟɐ͡ɪ̯t̪ɐm
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমায়,t̪omae̯ɔ,তোয়ারে,t̪oʷɐɾe
নিয়ে,n̪ie̯e,লই,lɔ͡ɪ̯
আপনার,apn̪arɔ,আন্নের,ɐnneɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
মনে,mɔn̪e,মনে,mone
আমার,amarɔ,আর,ɐɾ
অফুরন্ত,oɸurɔn̪t̪ɔ,অফুরন্ত,ɔpʰuɾont̪o
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
আমি,ami,আই,ɐ͡ɪ̯
সারা,s̪ara,হারাজীবন,hɐɾɐɟɪbɔn
জীবন,d͡ʑibɔn̪ɔ,আন্নের,ɐnneɾ
আপনার,apn̪arɔ,ভালোবাসা,bʱɐlobɐʃɐ
ভালবাসা,b̤al̪bas̪a,হাইতাম,hɐ͡ɪ̯t̪ɐm
পেতে,pet̪e,চাই,cɐ͡ɪ̯
আমি,ami,আই,ɐ͡ɪ̯
এবং,ebɔŋ,আর,ɐɾ
আমার,amarɔ,আর,ɐɾ
ছোট,t͡ɕʰotɔ,ছোড,cʰod
বোন,bon̪ɔ,বইন,bo͡ɪ̯n
একসাথে,eks̪at̪ʰe,একলগে,ɛklgk
সাঁতার,s̪ɔ̃t̪arɔ,হাতোর,hɐt̪oɾ
কাটি,kati,কাডি,kɐdɪ
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
নিয়ে,n̪ie̯e,লই,lɔ͡ɪ̯
সুখের,s̪ukʰerɔ,সুখের,ʃukʰeɾ
পৃথিবী,pɽit̪ʰibi,হীতিবী,hɪt̪ɪbɪ
সাজাতে,s̪ad͡ʑat̪e,সাজাইতাম,ʃɐɟɐ͡ɪ̯t̪ɐm
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আজ,ad͡ʑɔ,আইজগা,ɐ͡ɪ̯ɟgɐ
সিলেটে,s̪il̪ete,সিলেটে,sɪlete
বৃষ্টি,bɽiʂti,বৃষ্টি,bɾɪʃtɪ
হবে,hɔbe,অইব,ɔ͡ɪ̯bo
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
মিথ্যা,mit̪ʰd͡za,মিথ্যা,mɪt̪t̪ʰɐ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
হেরে,here,হারি,hɐɾɪ
যাবে,d͡zabe,যাইব,ɟɐ͡ɪ̯bo
আমার,amarɔ,আর,ɐɾ
সত্যের,s̪ɔt̪d͡zerɔ,সত্যির,ʃot̪t̪ɪɾ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
কোনদিনও,kon̪d̪in̪o,কোনদিন,kond̪ɪn
হারবে,harbe,হাইরতো,hɐ͡ɪ̯ɾot̪o
না,n̪a,নো,no
এই,ei,গান,gɐn
গানটি,ɡan̪ti,ইগা,ɪgɐ
আমার,amarɔ,আর,ɐɾ
খুব,kʰubɔ,মেলা,mɛlɐ
ভালো,b̤al̪o,ভাল্লাগে,bʱɐllɐge
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
অসম্ভব,os̪ɔmb̤ɔbɔ,অসম্ভব,ɔʃɔmbʱɔb
সুন্দরী,s̪un̪d̪ɔri,সুন্দর,ʃund̪ɔɾ
লাগে,l̪aɡe,লাগে,lɐge
আপনার,apn̪arɔ,আন্নের,ɐnneɾ
কি,ki,কি,kɪ
এখনও,ekʰn̪o,অনো,ɔno
আপনার,apn̪arɔ,আর,ɐɾ
ভালোবাসার,b̤al̪obas̪arɔ,ভালোবাসার,bʱɐlobɐʃɐɾ
মানুষটার,man̪uʂtarɔ,মানুষগার,mɐnuʃgɐɾ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
মনে,mɔn̪e,মনে,mone
পড়ে,pɔɽe,হড়ে,hoɽe
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
দেখা,d̪ekʰa,দেখা,d̪ɛkʰɐ
হলেই,hɔl̪ei,অইলেই,ɛ͡ɪ̯le͡ɪ̯
পুরাতন,purat̪ɔn̪ɔ,পূরান,puɾɐn
ইতিহাস,it̪ihas̪ɔ,ইতিহাস,ɪt̪ɪhɐʃ
মনে,mɔn̪e,মনে,mone
পড়ে,pɔɽe,হড়ি,hoɽɪ
যায়,d͡zae̯,যায়,ɟɐe̯
এই,ei,এই,e͡ɪ̯
ছবির,t͡ɕʰɔbirɔ,ছবির,cʰobɪɾ
নীল,n̪il̪ɔ,নীল,nɪl
আকাশ,akaɕɔ,আকাশ,ɐkɐʃ
অনেক,on̪ekɔ,মেলা,mɛlɐ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
তুমি,t̪umi,তুই,t̪u͡ɪ̯
এক,ekɔ,এক,ɛk
সন্ধ্যায়,s̪ɔn̪d̪̤d͡zae̯ɔ,সন্ধ্যায়,ʃond̪ʱɐe̯
অফিস,oɸis̪ɔ,অফিসের,ɔfɪseɾ
থেকে,t̪ʰeke,তুন,t̪un
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
ফিরে,ɸire,আই,ɐ͡ɪ̯
দেখবে,d̪ekʰbe,দেইকবা,d̪e͡ɪ̯kbɐ
আমি,ami,আই,ɐ͡ɪ̯
আর,arɔ,আর,ɐɾ
নেই,n̪ei,নাই,nɐ͡ɪ̯
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
কন্যা,kɔn̪d͡za,কইন্যা,ko͡ɪ̯nnɐ
তোমাকে,t̪omake,তোয়ারে,t̪oʷɐɾe
অনেক,on̪ekɔ,মেলা,mɛlɐ
ভালবাসে,b̤al̪bas̪e,ভালোবাসে,bʱɐlobɐʃe
আমার,amarɔ,আর,ɐɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
মাঝে,mad͡ʑ̤e,মইধ্যে,mo͡ɪ̯d̪d̪ʱe
চিৎকার,t͡ɕit̪karɔ,চিল্লাই,cɪllɐ͡ɪ̯
করে,kɔre,কাইনতাম,kɐ͡ɪ̯nt̪ɐm
কাঁদতে,kɔ̃d̪ɔt̪e,ইচ্ছা,ɪccʰɐ
ইচ্ছে,it͡ɕt͡ɕʰe,হয়,hɔe̯
তুমি,t̪umi,তুই,t̪u͡ɪ̯
চলে,t͡ɕɔl̪e,চলি,colɪ
যাওয়ার,d͡zaoe̯arɔ,যাইবার,ɟɐ͡ɪ̯bɐɾ
পর,pɔrɔ,হরে,hoɾe
আমার,amarɔ,আর,ɐɾ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
থেমে,t̪ʰeme,থামি,t̪ʰɐmɪ
গেছে,ɡet͡ɕʰe,গেছে,gecʰe
আমার,amarɔ,আর,ɐɾ
ছোট,t͡ɕʰotɔ,ছোড,cʰod
বোন,bon̪ɔ,বইনগা,bɔ͡ɪ̯ngɐ
কেমন,kemɔn̪ɔ,কেক্কান,kekkɐn
যেন,d͡zen̪ɔ,যানি,ɟɐnɪ
শান্ত,ɕan̪t̪ɔ,ঠান্ডা,tʰɐndɐ
হয়ে,he̯e,অই,ɔ͡ɪ̯
গেছে,ɡet͡ɕʰe,গেছে,gecʰe
বাবা,baba,বাপ-মার,bɐp-mɐɾ
মার,marɔ,আদর,ɐd̪oɾ
আদর,ad̪ɔrɔ,ভালোবাসা,bʱɐlobɐʃɐ
ভালোবাসা,b̤al̪obas̪a,ছাড়া,cʰɐɽɐ
ছাড়া,t͡ɕʰaɽa,আই,ɐ͡ɪ̯
আমি,ami,বড্ডা,bɔddɐ
বড়,bɔɽɔ,ওই,o͡ɪ̯
হয়েছি,he̯et͡ɕʰi,গেছি,gecʰɪ
তুমি,t̪umi,তুঁই,t̪ũɪ
সত্যিই,s̪ɔt̪d͡zii,সত্যিই,ʃot̪t̪ɪ͡ɪ̯
খুব,kʰubɔ,মেলা,mɛlɐ
কঠিন,kɔtʰin̪ɔ,কডিন,kodɪn
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
পার,parɔ,হার,hɐɾ
