bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
মারতে,mart̪e,পিডাইতে,pɪdɐ͡ɪ̯t̪e
বাসায়,bas̪ae̯ɔ,বাড়ি,bɐɽɪ
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
আসে,as̪e,আইছে,ɐ͡ɪ̯cʰe
আপনি,apn̪i,আমনে,ɐmone
কি,ki,কি,kɪ
জানেন,d͡ʑan̪en̪ɔ,জানেন,ɟɐnen
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
অনেক,on̪ekɔ,ম্যালা,mɛlɐ
ছেলে,t͡ɕʰel̪e,পোলা,polɐ
কমেন্ট,kɔmen̪tɔ,কমেন্ট,kɔment
পড়তে,pɔɽɔt̪e,পড়তে,poɽt̪e
আসবে,as̪be,আইবে,ɐ͡ɪ̯be
আবেগের,abeɡerɔ,আবেগের,ɐbegeɾ
ভালোবাসা,b̤al̪obas̪a,ভালবাসা,bʱɐlbɐʃɐ
কাউকে,kauke,কাউরে,kɐ͡u̯ɾe
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
উচিত,ut͡ɕit̪ɔ,উচিত,ucɪt̪
না,n̪a,না,nɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
বিবেকের,bibekerɔ,বিবেকের,bɪbekeɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
আবেগের,abeɡerɔ,ভালোবাসা,bʱɐlobɐʃɐ
ভালোবাসা,b̤al̪obas̪a,ঠইজ্ঞা,tʰo͡ɪ̯ggɐ
হেরে,here,যাইবে,ɟɐ͡ɪ̯be
আমার,amarɔ,মোর,moɾ
মনের,mɔn̪erɔ,মনের,moneɾ
ভালোবাসা,b̤al̪obas̪a,ভালবাসা,bʱɐlbɐʃɐ
চিরদিন,t͡ɕird̪in̪ɔ,আজিবন,ɐɟɪbɔn
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
থেকে,t̪ʰeke,থাইক্কা,t̪ʰɐ͡ɪ̯kkɐ
যাবে,d͡zabe,যাইবে,ɟɐ͡ɪ̯be
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
একা,eka,একলা,ɛklɐ
পথ,pɔt̪ʰɔ,পথ,pɔt̪ʰ
চলা,t͡ɕɔl̪a,চলা,cɔlɐ
অনেক,on̪ekɔ,ম্যালা,mɛlɐ
কঠিন,kɔtʰin̪,কঠিন,kotʰɪn
আমার,amarɔ,মোর,moɾ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
আমি,ami,মুই,mu͡ɪ̯
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
বাঁচার,bɔ̃t͡ɕarɔ,বাচার,bɐcɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
দিব,d̪ib,দিমু,d̪ɪmu
আমার,amarɔ,মোর,moɾ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
সারাজীবন,s̪arad͡ʑibɔn̪ɔ,আজীবন,ɐɟɪbɔn
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
পাশে,paɕe,ধারে,d̪ʱɐɾe
থাকতে,t̪ʰakt̪e,থাকতে,t̪ʰɐkt̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
কি,ki,ক্যামনে,kɛmone
করে,kɔre,বুঝামু,buɟʱɐmu
বুঝাবো,bud͡ʑ̤abo,তোমারে,t̪omɐɾe
তোমাকে,t̪omake,কতডা,kɔt̪odɐ
কতটা,kɔt̪ɔta,ভালবাসি?,bʱɐlbɐʃɪ?
আপনাকে,apn̪ake,আমনেরে,ɐmoneɾe
দেখে,d̪ekʰe,দেইকখা,d̪e͡ɪ̯kkʰɐ
আমি,ami,মুই,mu͡ɪ̯
দেখে,d̪ekʰe,থমকাইয়া,t̪ʰɔmkɐ͡ɪ̯ʲɐ
থমকে,t̪ʰɔmɔke,খারাইয়া,kʰɐɾɐ͡ɪ̯ʲɐ
দারিয়ে,d̪arie̯e,আল্লাম,ɐllɐm
আপনি,apn̪i,আমনে,ɐmone
খুব,kʰubɔ,বেমালা,bemɐlɐ
কষ্টে,kɔʂte,কষ্টে,koʃte
নিজেকে,n̪id͡ʑeke,নিজেরে,nɪɟeɾe
সামলে,s̪aml̪e,সামলাইয়া,ʃɐmlɐ͡ɪ̯ʲɐ
নিয়েছেন,n̪ie̯et͡ɕʰen̪,নেছেন,necʰen
আমার,amarɔ,মোর,moɾ
বান্ধুবি,ban̪d̪̤ubi,বান্ধুবি,bɐnd̪ʱubɪ
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
ভাবতে,b̤abt̪e,ভাবতে,bʱɐbt̪e
পারেনা,paren̪a,পারেনা,pɐɾenɐ
আপনাকে,apn̪ake,আমনেরে,ɐmoneɾe
ছাড়া,t͡ɕʰaɽa,থুইয়া,t̪ʰu͡ɪ̯ʲɐ
আমার,amarɔ,মোর,moɾ
বন্ধু,bɔn̪d̪̤u,দোস্ত,d̪ost̪o
কিছু,kit͡ɕʰu,কিছুই,kɪcʰu͡ɪ̯
লিখতে,l̪ikʰt̪e,ল্যাখতে,lɛkʰt̪e
পারেনা,paren̪a,পারেনা,pɐɾenɐ
আপনার,apn̪arɔ,আমনের,ɐmoneɾ
নাম,n̪amɔ,নাম,nɐm
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
আমার,amarɔ,মোর,moɾ
আব্বুর,abburɔ,আব্বার,ɐbbɐɾ
খুব,kʰubɔ,বেমালা,bemɐlɐ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগতেয়াছে,lɐgt̪eʲɐcʰe
আমার,amarɔ,মোর,moɾ
ছোট,t͡ɕʰotɔ,ছোডো,cʰodo
বোনের,bon̪erɔ,বুইনের,bu͡ɪ̯neɾ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগতেয়াছে,lɐgt̪eʲɐcʰe
এই,ei,এই,e͡ɪ̯
শিশুটির,ɕiɕutirɔ,গেদুডার,ged̪udɐɾ
অনেক,on̪ekɔ,বেমালা,bemɐlɐ
ঠাণ্ডা,tʰanda,ঠান্ডা,tʰɐndɐ
লাগছে,l̪aɡt͡ɕʰe,লাগছে,lɐgcʰe
আমার,amarɔ,মোর,moɾ
বন্ধুর,bɔn̪d̪̤urɔ,দোস্তের,d̪ost̪eɾ
খুব,kʰubɔ,বেমালা,bemɐlɐ
মন,mɔn̪ɔ,মন,mon
খারাপ,kʰarap,খারাপ,kʰɐɾɐp
আম্মু,ammu,মায়,mɐe̯
আমার,amarɔ,মোর,moɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
নীল,n̪il̪ɔ,নীল,nɪl
শাড়ি,ɕaɽi,কাপুড়,kɐpuɽ
কিনে,kin̪e,কিন্না,kɪnnɐ
এনেছে,en̪et͡ɕʰe,আনছে,ɐncʰe
আমি,ami,মুই,mu͡ɪ̯
আমার,amarɔ,মোর,moɾ
বন্ধুকে,bɔn̪d̪̤uke,দোস্তরে,d̪ost̪ɔɾe
একটি,ekti,এউক্কা,e͡u̯kkɐ
লাল,l̪al̪ɔ,লাল,lɐl
গোলাপ,ɡol̪apɔ,গোলাপ,golɐp
কিনে,kin̪e,কিন্না,kɪnnɐ
উপহার,upɔharɔ,উপহার,upohɐɾ
দিয়েছি,d̪ie̯et͡ɕʰi,দিছি,d̪ɪcʰɪ
আমি,ami,মুই,mu͡ɪ̯
আমার,amarɔ,মোর,moɾ
স্বামীর,s̪bamirɔ,জামাইর,ɟɐmɐ͡ɪ̯ɾ
সাথে,s̪at̪ʰe,লগে,lɔge
বিকালে,bikal̪e,বিকালে,bɪkɐle
পার্কে,parke,পার্কে,pɐɾke
ঘুরতে,̤ɡ̤urt̪e,ঘোরতে,gʱoɾt̪e
যাব,d͡zab,যামু,ɟɐmu
কাউকে,kauke,কাউরে,kɐ͡u̯ɾe
ভালোবাসা,b̤al̪obas̪a,ভালবাসা,bʱɐlbɐʃɐ
দেওয়াতেই,d̪eoe̯at̪ei,দেওনেই,d̪e͡o̯ne͡ɪ̯
বেশি,beɕi,বেশি,beʃɪ
আনন্দ,an̪ɔn̪d̪ɔ,আনন্দ,ɐnond̪o
লাগে,l̪aɡe,লাগে,lɐge
আমার,amar,মোর,moɾ
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
তুমি,t̪umi,তুমি,t̪umɪ
আমার,amarɔ,মোর,moɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
ফিরে,ɸire,ফিররা,pʰɪɾɾɐ
আস,as̪ɔ,"আও,","ɐ͡o̯,"
",তবে",",t̪ɔbe",তয়,t̪ɔe̯
তাকে,t̪ake,হ্যারে,hɛɾe
ছেড়ে,t͡ɕʰeɽe,ছাইররা,cʰɐ͡ɪ̯ɾɾɐ
দাও,d̪ao,দেও,d̪e͡o̯
সে,s̪e,হ্যায়,hɛe̯
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
সব,s̪ɔbɔ,হগল,hɔgol
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
করতে,kɔrɔt̪e,করতে,koɾt̪e
পারে,pare,পারে,pɐɾe
আপনি,apn̪i,আমনে,ɟe͡ɪ̯
যে,d͡ze,যেই,mɐnudɐɾe
মানুষটিকে,man̪uʂtike,মানুডারে,bʱɐlobɐʃben
ভালবাসবেন,b̤al̪bas̪ɔben̪ɔ,ভালোবাসবেন,hɛɾe
তাকে,t̪ake,হ্যারে,ɟod̪ɪ
যদি,d͡zɔd̪i,যদি,nɐ
না,n̪a,না,boɟʱot̪e
বুঝতে,bud͡ʑ̤t̪e,বোঝতে,pɐɾen
পারেন,paren̪ɔ,পারেন,hɛle
তাহলে,t̪ahɔl̪e,হ্যালে,ɐmoneɾ
আপনার,apn̪arɔ,আমনের,e͡ɪ̯
এই,ei,এই,pɾemeɾ
প্রেমের,premerɔ,প্রেমের,kon
কোনো,kon̪o,কোন,ɔɾ
আপনি,apn̪i,আমনে,ɐmone
নিজে,n̪id͡ʑe,নিজে,nɪɟe
অসুখী,os̪ukʰi,অসুখী,ɔʃukʰɪ
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ
কিভাবে,kib̤abe,ক্যামনে,kɛmone
অন্যকে,on̪d͡zɔke,অন্যরে,ɔnnoɾe
ভালোবেসে,b̤al̪obes̪e,ভালোবাইসসা,bʱɐlobɐ͡ɪ̯sʃɐ
সুখী,s̪ukʰi,সুখী,ʃukʰɪ
করবেন,kɔrɔben̪,করবেন?,koɾben?
তুমি,t̪umi,তুমি,t̪umɪ
কারো,karo,কাউরো,kɐ͡u̯ɾo
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
সুখ,s̪ukʰɔ,সুখ,ʃukʰ
এনে,en̪e,আইননা,ɐ͡ɪ̯nonɐ
দেবে,d̪ebe,দেবা,d̪ebɐ
এই,ei,হেইয়া,he͡ɪ̯ʲɐ
ভেবে,b̤ebe,ভাইব্বা,bʱɐ͡ɪ̯bbɐ
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
প্রেম,premɔ,প্রেম,pɾem
করা,kɔra,করা,kɔɾɐ
উচিত,ut͡ɕit̪,উচিত,uc
আপনার,apn̪arɔ,আমনের,ɐmoneɾ
মনের,mɔn̪erɔ,মনের,moneɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
গুলো,ɡul̪o,গুলান,gulɐn
আমাকে,amake,মোরে,moɾe
আজ,ad͡ʑɔ,আইজ,ɐ͡ɪ̯ɟ
খুলে,kʰul̪e,খুইল্লা,kʰu͡ɪ̯llɐ
বলুন,bɔl̪un̪,কন,kon
তুমি,t̪umi,তুমি,t̪umɪ
কখনই,kɔkʰɔn̪i,কহনই,kɔhonɪ
পারবে,parbe,পারবা,pɐɾbɐ
না,n̪a,না,nɐ
অন্য,on̪d͡zɔ,অন্য,ɔnno
কারও,karo,কাউরো,kɐ͡u̯ɾo
ভালোবাসাকে,b̤al̪obas̪ake,ভালোবাসা,bʱɐlobɐʃɐ
ছিনিয়ে,t͡ɕʰin̪ie̯e,ছিনাইয়া,cʰɪnɐ͡ɪ̯ʲɐ
নিতে,n̪it̪e,নেতে,net̪e
তুমি,t̪umi,তুমি,t̪umɪ
জোর,d͡ʑorɔ,জোর,ɟoɾ
করে,kɔre,কইররা,ko͡ɪ̯ɾɾɐ
অন্যের,on̪d͡zerɔ,অন্যের,ɔnneɾ
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগার,l̪aɡarɔ,লাগার,lɐgɐɾ
মানুষ,man̪uʂɔ,মানু,mɐnu
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e
পারবে,parbe,পারবা,pɐɾbɐ
না,n̪a,না,nɐ
আগামিকাল,aɡamikal̪ɔ,কাইলগো,kɐ͡ɪ̯lgo
সকালবেলা,s̪ɔkal̪bel̪a,বেইন্নাহালে,be͡ɪ̯nnɐhɐle
তাদেরকে,t̪ad̪erke,হ্যাগোরে,hɛgoɾe
দেখতে,d̪ekʰt̪e,দ্যাখতে,d̪ɛkʰt̪e
পাবেন,paben̪,পাইবেন,pɐ͡ɪ̯ben
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কোন,kon̪ɔ,কোন,kon
কথাতেই,kɔt̪ʰat̪ei,কথাতেই,kɔt̪ʰɐt̪e͡ɪ̯
কোনও,kon̪o,কোন,kon
নিশ্চয়তা,n̪iɕt͡ɕe̯ɔt̪a,নিশ্চয়তা,nɪʃcoʲt̪ɐ
নেই,n̪ei,নাই,nɐ͡ɪ̯
আমার,amarɔ,মোর,moɾ
অনেক,on̪ekɔ,বেমালা,bemɐlɐ
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগে,l̪aɡe,লাগে,lɐge
কালো,kal̪o,কালা,kɐlɐ
ওই,oi,ওই,o͡ɪ̯
চোখ,t͡ɕokʰɔ,চক্ষু,cokkʰu
দুটো,d̪uto,দুইডা,d̪u͡ɪ̯dɐ
তোমার,t̪omar,তোমার,t̪omɐɾ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
একটি,ekti,এউক্কা,ɛ͡u̯kkɐ
গোলাপ,ɡol̪apɔ,গোলাপ,golɐp
ফুল,ɸul̪ɔ,ফুল,pʰul
কিনে,kin̪e,কিন্না,kɪnnɐ
দিবো,d̪ibo,দিমু,d̪ɪmu
আমার,amarɔ,মোর,moɾ
এই,ei,এই,e͡ɪ̯
মন,mɔn̪ɔ,মন,mon
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
দিলাম,d̪il̪am,দেলাম,d̪elɐm
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
হাজার,had͡ʑarɔ,হাাজার,hɐɐɟɐɾ
কথার,kɔt̪ʰarɔ,কথার,kɔt̪ʰɐɾ
মাঝে,mad͡ʑ̤e,মইধ্যে,mo͡ɪ̯d̪d̪ʱe
মনের,mɔn̪erɔ,মনের,moneɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
লুকিয়ে,l̪ukie̯e,পলাইয়া,pɔlɐ͡ɪ̯ʲɐ
ছিল,t͡ɕʰil̪,আল্লেহ,ɐlleh
একটা,ekta,এউক্কা,e͡u̯kkɐ
মানুষের,man̪uʂerɔ,মানুর,mɐnuɾ
সব,s̪ɔbɔ,হগল,hɔgol
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
একদিনে,ekd̪in̪e,একদিনে,ɛkd̪ɪne
মুখে,mukʰe,মুখে,mukʰe
বলে,bɔl̪e,কইয়া,ko͡ɪ̯ʲɐ
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
যায়না,d͡zae̯n̪a,যায়না,ɟɐʲnɐ
আমার,amarɔ,মোর,moɾ
হাজার,had͡ʑarɔ,হাজার,hɐɟɐɾ
কথার,kɔt̪ʰarɔ,কথার,kɔt̪ʰɐɾ
মাঝে,mad͡ʑ̤e,মইধ্যে,mo͡ɪ̯d̪d̪ʱe
ওই,oi,ওই,o͡ɪ̯
একটা,ekta,এউক্কা,e͡u̯kkɐ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
বুঝে,bud͡ʑ̤e,বুইজঝা,bu͡ɪ̯ɟɟʱɐ
নিতে,n̪it̪e,নেতে,net̪e
হবে,hɔbe,হইবে,ho
আমি,ami,মুই,mu͡ɪ̯
যতদিন,d͡zɔt̪ɔd̪in̪ɔ,যতদিন,ɟɔt̪od̪ɪn
বেঁছে,beঁt͡ɕʰe,বাইচচা,bɐ͡ɪ̯ccɐ
থাকি,t̪ʰaki,থাহি,t̪ʰɐhɪ
আপনাকে,apn̪ake,আমনেরে,ɐmoneɾe
মনে,mɔn̪e,মনে,mone
রাখবো,rakʰbo,রাখমু,ɾɐkʰmu
আমার,amarɔ,মোর,moɾ
যত,d͡zɔt̪ɔ,যত,ɟɔt̪o
কষ্ট,kɔʂtɔ,কষ্ট,koʃto
হোক,hokɔ,হোক,hok
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
আমি,ami,মুই,mu͡ɪ̯
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
সাজাবোই,s̪ad͡ʑaboi,সাজামুই,ʃɐɟɐmu͡ɪ̯
তোমার,t̪omarɔ,তোমারে,t̪omɐɾe
পড়াশোনা,pɔɽaɕon̪a,পড়াল্যাহা,pɔɽɐlɛhɐ
করে,kɔre,কইররা,ko͡ɪ̯ɾɾɐ
কি,ki,কি,kɪ
হবে,hɔbe,হইবে,ho͡ɪ̯be
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
তুমি,t̪umi,তুমি,t̪umɪ
যাকে,d͡zake,যারে,ɟɐɾe
ভালোবাসো,b̤al̪obas̪o,ভালবাসো,bʱɐlbɐʃo
তাকেই,t̪akei,হ্যারেই,hɛɾe͡ɪ̯
না,n̪a,না,nɐ
পাও,pao,পাও,pɐ
চাঁদের,t͡ɕɔ̃d̪erɔ,চান্দের,cɐnd̪eɾ
মিষ্টি,miʂti,মিষ্টি,mɪʃtɪ
আলো,al̪o,আলো,ɐlo
দেখতে,d̪ekʰt̪e,দ্যাখতে,d̪ɛkʰt̪e
আমার,amarɔ,মোর,moɾ
খুব,kʰubɔ,বেমালা,bemɐlɐ
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগে,l̪aɡe,লাগে,lɐge
আমাদের,amad̪erɔ,মোগো,mogo
ঘরের,̤ɡ̤ɔrerɔ,বাড়ির,bɐɽɪɾ
প্রতিটি,prɔt̪iti,পেরতেক,peɾt̪ek
রুম,rumɔ,ঘর,gʱɔɾ
ফুল,ɸul̪ɔ,ফুল,pʰul
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
সাজিয়ে,s̪ad͡ʑie̯e,সাজাইয়া,ʃɐɟɐ͡ɪ̯ʲɐ
রেখেছি,rekʰet͡ɕʰi,থুইছি,t̪ʰu͡ɪ̯cʰɪ
মাছের,mat͡ɕʰerɔ,মাছের,mɐcʰeɾ
বাজারে,bad͡ʑare,বাজারে,bɐɟɐɾe
সবাই,s̪ɔbai,হগলডি,hɔgoldɪ
এসে,es̪e,আইয়া,ɐ͡ɪ̯ʲɐ
বড়,bɔɽɔ,বড়,bɔɽo
মাছটি,mat͡ɕʰti,মাছটা,mɐcʰtɐ
দেখার,d̪ekʰarɔ,দেহার,d̪ehɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
ভিড়,b̤iɽɔ,ভিড়,bʱɪɽ
জমালো,d͡ʑɔmal̪o,করছে,koɾcʰe
আমার,amarɔ,মোর,moɾ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করার,kɔrarɔ,করার,kɔɾɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
আরেকটা,arekta,আরেকটা,ɐɾektɐ
দিন,d̪in̪ɔ,দিন,d̪ɪn
এগিয়েছে,eɡie̯et͡ɕʰe,আগাইছে,ɐgɐ͡ɪ̯cʰe
দুজনে,d̪ud͡ʑn̪e,দুইজনে,d̪u͡ɪ̯ɟɔne
মিলে,mil̪e,মিললা,mɪllɐ
দুরে,d̪ure,দূরে,d̪uɾe
কোথাও,kot̪ʰao,কোনহানে,konhɐne
ঘুরে,̤ɡ̤ure,ঘুইররা,gʱu͡ɪ̯ɾɔɾɐ
আসতে,as̪t̪e,আইতে,ɐ͡ɪ̯t̪e
পারি,pari,পারি,pɐɾɪ
আকাশের,akaɕerɔ,আকাশের,ɐkɐʃeɾ
নীলে,n̪il̪e,নীলে,nɪle
হারিয়ে,harie̯e,হারাইয়া,hɐɾɐ͡ɪ̯ʲɐ
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমায়,t̪omae̯ɔ,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
আপনার,apn̪arɔ,আমনের,ɐmoneɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
মনে,mɔn̪e,মনে,mone
আমার,amarɔ,মোর,moɾ
অফুরন্ত,oɸurɔn̪t̪ɔ,একছের,ɛkcʰeɾ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
আমি,ami,মুই,mu͡ɪ̯
সারা,s̪ara,হারাজীবন,hɐɾɐɟɪbɔn
জীবন,d͡ʑibɔn̪ɔ,আমনের,ɐmoneɾ
আপনার,apn̪arɔ,ভালবাসা,bʱɐlbɐʃɐ
ভালবাসা,b̤al̪bas̪a,পাইতে,pɐ͡ɪ̯t̪e
পেতে,pet̪e,চাই,cɐ͡ɪ̯
আমি,ami,মুই,mu͡ɪ̯
এবং,ebɔŋ,আর,ɐɾ
আমার,amarɔ,মোর,moɾ
ছোট,t͡ɕʰotɔ,ছোডো,cʰodo
বোন,bon̪ɔ,বুইন,bu͡ɪ̯n
একসাথে,eks̪at̪ʰe,একলগে,ɛklgk
সাঁতার,s̪ɔ̃t̪arɔ,হাতোর,hɐt̪oɾ
কাটি,kati,কাডি,kɐdɪ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
সুখের,s̪ukʰerɔ,সুখের,ʃukʰeɾ
পৃথিবী,pɽit̪ʰibi,পিরথিবি,pɪɾt̪ʰɪbɪ
সাজাতে,s̪ad͡ʑat̪e,সাজাইতে,ʃɐɟɐ͡ɪ̯t̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আজ,ad͡ʑɔ,আইজগো,ɐ͡ɪ̯ɟgo
সিলেটে,s̪il̪ete,সিলেটে,sɪlete
বৃষ্টি,bɽiʂti,বইশ্যা,bo͡ɪ̯ʃʃɐ
হবে,hɔbe,হইবে,ho͡ɪ̯be
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
মিথ্যা,mit̪ʰd͡za,মিছা,mɪcʰɐ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
হেরে,here,ঠইজ্ঞা,tʰɔ͡ɪ̯ggɐ
যাবে,d͡zabe,যাইবে,ɟɐ͡ɪ̯be
আমার,amarɔ,মোর,moɾ
সত্যের,s̪ɔt̪d͡zerɔ,সত্যর,ʃot̪t̪oɾ
ভালবাসা,b̤al̪bas̪a,ভালবাসা,bʱɐlbɐʃɐ
কোনদিনও,kon̪d̪in̪o,কোন্দিনো,kond̪ɪno
হারবে,harbe,ঠকবে,tʰokbe
না,n̪a,না,nɐ
এই,ei,এই,e͡ɪ̯
গানটি,ɡan̪ti,গানডা,gɐndɐ
আমার,amarɔ,মোর,moɾ
খুব,kʰubɔ,বেমালা,bemɐlɐ
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগে,l̪aɡe,লাগে,lɐge
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
অসম্ভব,os̪ɔmb̤ɔbɔ,একছের,ɛkcʰeɾ
সুন্দরী,s̪un̪d̪ɔri,সুন্দর,ʃund̪ɔɾ
লাগে,l̪aɡe,লাগে,lɐge
আপনার,apn̪arɔ,আমনের,ɐmoneɾ
কি,ki,কি,kɪ
এখনও,ekʰn̪o,এহনো,ehono
ভালোবাসার,b̤al̪obas̪arɔ,ভালবাসার,bʱɐlbɐʃɐɾ
মানুষটার,man̪uʂtarɔ,মানের,mɐneɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
মনে,mɔn̪e,মনে,mone
পড়ে,pɔɽe,পরে,pɔɾe
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
দেখা,d̪ekʰa,দ্যাহা,d̪ɛhɐ
হলেই,hɔl̪ei,হইলেই,ho͡ɪ̯le͡ɪ̯
পুরাতন,purat̪ɔn̪ɔ,পুরান,puɾɐn
ইতিহাস,it̪ihas̪ɔ,ইতিহাস,ɪt̪ɪhɐʃ
মনে,mɔn̪e,মনে,mone
পড়ে,pɔɽe,পইররা,po͡ɪ̯ɾɾɐ
যায়,d͡zae̯,যায়,ɟɐe̯
এই,ei,এই,e͡ɪ̯
ছবির,t͡ɕʰɔbirɔ,ছবির,cʰobɪɾ
নীল,n̪il̪ɔ,নীল,nɪl
আকাশ,akaɕɔ,আকাশ,ɐkɐʃ
অনেক,on̪ekɔ,বেমালা,bemɐlɐ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
তুমি,t̪umi,তুমি,t̪umɪ
এক,ekɔ,এক,ɛk
সন্ধ্যায়,s̪ɔn̪d̪̤d͡zae̯ɔ,সন্ধ্যায়,ʃond̪ʱɐe̯
অফিস,oɸis̪ɔ,অফিসে,ɔpʰɪse
থেকে,t̪ʰeke,গোনে,gone
বাসায়,bas̪ae̯ɔ,বাড়ি,bɐɽɪ
ফিরে,ɸire,ফিররা,pʰɪɾɾɐ
দেখবে,d̪ekʰbe,দ্যাখবা,d̪ɛkʰbɐ
আমি,ami,মুই,mu͡ɪ̯
আর,arɔ,আর,ɐɾ
নেই,n̪ei,নাই,nɐ͡ɪ̯
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কন্যা,kɔn̪d͡za,মাইয়া,mɐ͡ɪ̯ʲɐ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
অনেক,on̪ekɔ,বেমালা,bemɐlɐ
ভালবাসে,b̤al̪bas̪e,ভালবাসে,bʱɐlbɐʃe
আমার,amarɔ,মোর,moɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
চিৎকার,t͡ɕit̪karɔ,চিল্লাইয়া,cɪllɐ͡ɪ̯ʲɐ
করে,kɔre,কানতে,kɐnt̪e
কাঁদতে,kɔ̃d̪ɔt̪e,ইচ্ছা,ɪccʰɐ
