bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
আম্মু,ammu,আম্মা,ɐmmɐ
আমাকে,amake,আমাকে,ɐmɐke
সবার,s̪ɔbarɔ,হকলের,hɔkoleɾ
সামনে,s̪amn̪e,সামনে,ʃɐmne
মারতে,mart̪e,মারতে,mɐɾt̪e
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
আসে,as̪e,আইছে,ɐ͡ɪ̯cʰe
আপনি,apn̪i,আফনি,ɐcʰonɪ
কি,ki,কিতা,kɪt̪ɐ
জানেন,d͡ʑan̪en̪ɔ,জানেন,ɟɐnen
এখানে,ekʰan̪e,এখানে,ekʰɐne
অনেক,on̪ekɔ,অনেক,ɔnek
ছেলে,t͡ɕʰel̪e,ফুয়াইন,pʰuʲɐ͡ɪ̯n
কমেন্ট,kɔmen̪tɔ,কমেন্ট,kɔment
পড়তে,pɔɽɔt̪e,ফরাত,pʰɔɾɐt̪
আসবে,as̪be,আইবা,ɐ͡ɪ̯bɐ
আবেগের,abeɡerɔ,আবেগর,ɐbegoɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
কাউকে,kauke,কাউকে,kɐ͡u̯ke
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
উচিত,ut͡ɕit̪ɔ,উচিৎ,ucɪt̪
না,n̪a,না,nɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
বিবেকের,bibekerɔ,বিবেকের,bɪbekeɾ
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
আবেগের,abeɡerɔ,আবেগর,ɐbegoɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
হেরে,here,হারিয়া,hɐɾɪʲɐ
যাবে,d͡zabe,যাইবো,ɟɐ͡ɪ̯bo
আমার,amarɔ,আমার,ɐmɐɾ
মনের,mɔn̪erɔ,মনের,moneɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
চিরদিন,t͡ɕird̪in̪ɔ,চিরদিন,cɪɾod̪ɪn
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
থেকে,t̪ʰeke,থাইকা,t̪ʰɐ͡ɪ̯kɐ
যাবে,d͡zabe,যাইবো,ɟɐ͡ɪ̯bo
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
একা,eka,একলা,ɛklɐ
পথ,pɔt̪ʰɔ,ফথ,pʰɔt̪ʰ
চলা,t͡ɕɔl̪a,চলা,cɔlɐ
অনেক,on̪ekɔ,অনেক,ɔnek
কঠিন,kɔtʰin̪,কঠিন,kotʰɪn
আমার,amarɔ,আমার,ɐmɐɾ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
আমি,ami,মুই,mu͡ɪ̯
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
বাঁচার,bɔ̃t͡ɕarɔ,বাঁচার,bɐ̃cɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
দিব,d̪ib,দিমু,d̪ɪmu
আমার,amarɔ,আমার,ɐmɐɾ
ভালবাসা,b̤al̪bas̪a,ভালুবাসা,bʱɐlubɐʃɐ
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
সারাজীবন,s̪arad͡ʑibɔn̪ɔ,হারাজীবন,hɐɾɐɟɪbɔn
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
পাশে,paɕe,লগে,lɔge
থাকতে,t̪ʰakt̪e,থাকতে,t̪ʰɐkt̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমাকে,t̪omake,তোমাকে,t̪omɐke
কি,ki,কি,kɪ
করে,kɔre,করে,koɾe
বুঝাবো,bud͡ʑ̤abo,বুঝাইমু,buɟʱɐ͡ɪ̯mu
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
কতটা,kɔt̪ɔta,কতটা,kɔt̪otɐ
ভালবাসি?,b̤al̪bas̪i?,ভালো,bʱɐlo
আপনাকে,apn̪ake,আফনারে,ɐpʰnɐɾe
দেখে,d̪ekʰe,দেইখ্খা,d̪e͡ɪ̯kʰkʰɐ
আমি,ami,মুই,mu͡ɪ̯
থমকে,t̪ʰɔmɔke,থমকে,ɛmke
দারিয়ে,d̪arie̯e,উবানিত,ubɐnɪt̪o
ছিলাম,t͡ɕʰil̪am,আছলাম,ɐcʰlɐm
আপনি,apn̪i,আফনি,ɐcʰonɪ
খুব,kʰubɔ,খুব,kʰub
কষ্টে,kɔʂte,কষ্টে,koʃte
নিজেকে,n̪id͡ʑeke,নিজরে,nɪɟɔɾe
সামলে,s̪aml̪e,সামলে,ʃɐmle
নিয়েছেন,n̪ie̯et͡ɕʰen̪,নিয়াছইন,nɪʲɐcʰɪn
আমার,amarɔ,আমার,ɐmɐɾ
বান্ধুবি,ban̪d̪̤ubi,বান্ধবী,bɐnd̪ʱobɪ
কিছু,kit͡ɕʰu,কিচ্ছু,kɪccʰu
ভাবতে,b̤abt̪e,ভাবতে,bʱɐbt̪e
পারেনা,paren̪a,ফারে,pʰɐɾe
আপনাকে,apn̪ake,না,nɐ
ছাড়া,t͡ɕʰaɽa,আফনাকে,ɐpʰnɐke
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
কিছু,kit͡ɕʰu,কিচ্ছু,kɪccʰu
লিখতে,l̪ikʰt̪e,লিখতে,lɪkʰt̪e
পারেনা,paren̪a,ফারে,pʰɐɾe
আপনার,apn̪arɔ,না,nɐ
নাম,n̪amɔ,আফনার,ɐpʰnɐɾ
ছাড়া,t͡ɕʰaɽa,নাম,nɐm
আপনাকে,apn̪ake,আফনারে,ɐpʰnɐɾe
ভালোবাসি,b̤al̪obas̪i,ভালাফাই,bʱɐlɐpʰɐ͡ɪ̯
এই,ei,এই,e͡ɪ̯
কথাটি,kɔt̪ʰati,কথাটি,kɔt̪ʰɐtɪ
বলা,bɔl̪a,বলার,bɔlɐɾ
বাকি,baki,বাকি,bɐkɪ
আমার,amarɔ,আমার,ɐmɐɾ
আব্বুর,abburɔ,বাফর,bɐpʰɔɾ
খুব,kʰubɔ,খুব,kʰub
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগছে,lɐgcʰe
আমার,amarɔ,আমার,ɐmɐɾ
ছোট,t͡ɕʰotɔ,ছোট,cʰoto
বোনের,bon̪erɔ,বোইনর,bo͡ɪ̯nɔɾ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগছে,lɐgcʰe
এই,ei,এই,e͡ɪ̯
শিশুটির,ɕiɕutirɔ,শিশুটার,ʃɪʃutɐɾ
অনেক,on̪ekɔ,অনেক,ɔnek
ঠাণ্ডা,tʰanda,ঠান্ডা,tʰɐndɐ
লাগছে,l̪aɡt͡ɕʰe,লাগসে,lɐgʃe
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধুর,bɔn̪d̪̤urɔ,বন্ধুর,bond̪ʱuɾ
খুব,kʰubɔ,খুব,kʰub
মন,mɔn̪ɔ,বিতর,bɪt̪oɾ
খারাপ,kʰarap,খারাফ,kʰɐɾɐpʰ
আম্মু,ammu,মাই,mɐ͡ɪ̯
আমার,amarɔ,আমার,ɐmɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
নীল,n̪il̪ɔ,নীল,nɪl
শাড়ি,ɕaɽi,শাড়ি,ʃɐɽɪ
কিনে,kin̪e,কেনিয়া,kenɪʲɐ
এনেছে,en̪et͡ɕʰe,আনছইন,ɐncʰɪn
আমি,ami,মুই,mu͡ɪ̯
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধুকে,bɔn̪d̪̤uke,বন্ধুকে,bond̪ʱuke
একটি,ekti,একটা,ɛktɐ
লাল,l̪al̪ɔ,লাল,lɐl
গোলাপ,ɡol̪apɔ,গোলাফ,golɐpʰ
কিনে,kin̪e,কিনিয়া,kɪnɪʲɐ
উপহার,upɔharɔ,উপহার,upohɐɾ
দিয়েছি,d̪ie̯et͡ɕʰi,দিয়াছি,d̪ɪʲɐcʰɪ
আমি,ami,মুই,mu͡ɪ̯
আমার,amarɔ,আমার,ɐmɐɾ
স্বামীর,s̪bamirɔ,স্বামীর,ʃɐmɪɾ
সাথে,s̪at̪ʰe,লগে,lɔge
বিকালে,bikal̪e,বিয়ানে,bɪʲɐne
পার্কে,parke,পার্কে,pɐɾke
ঘুরতে,̤ɡ̤urt̪e,ফাকানিত,pʰɐkɐnɪt̪o
যাব,d͡zab,যাইমু,ɟɐ͡ɪ̯mu
কাউকে,kauke,কাউকে,kɐ͡u̯ke
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
দেওয়াতেই,d̪eoe̯at̪ei,দেওয়াতেই,d̪e͡o̯ʲɐt̪e͡ɪ̯
বেশি,beɕi,বেশি,beʃɪ
আনন্দ,an̪ɔn̪d̪ɔ,কুশি,kuʃɪ
লাগে,l̪aɡe,লাগে,lɐge
আমার,amar,আমার,ɐmɐɾ
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
তুমি,t̪umi,তুমি,t̪umɪ
আমার,amarɔ,আমার,ɐmɐɾ
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
ফিরে,ɸire,ফিরে,pʰɪɾe
আস,as̪ɔ,"আসো,","ɐʃo,"
",তবে",",t̪ɔbe",তবে,t̪ɔbe
তাকে,t̪ake,তাকে,t̪ɐke
ছেড়ে,t͡ɕʰeɽe,ছেড়ে,cʰeɽe
দাও,d̪ao,দাও,d̪ɐ͡o̯
সে,s̪e,সে,ʃe
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
সব,s̪ɔbɔ,সব,ʃɔb
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
করতে,kɔrɔt̪e,করতে,koɾt̪e
পারে,pare,ফারে,pʰɐɾe
আপনি,apn̪i,আফনি,ɐcʰonɪ
যে,d͡ze,যে,ɟe
মানুষটিকে,man̪uʂtike,মানুষটাকে,mɐnuʃtɐke
ভালবাসবেন,b̤al̪bas̪ɔben̪ɔ,ভালাফাইবেন,bʱɐlɐpʰɐ͡ɪ̯ben
তাকে,t̪ake,তাকে,t̪ɐke
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
না,n̪a,না,nɐ
বুঝতে,bud͡ʑ̤t̪e,বুঝবার,buɟʱbɐɾ
পারেন,paren̪ɔ,ফারইন,pʰɐɾɪn
তাহলে,t̪ahɔl̪e,তাহলে,t̪ɐhole
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
এই,ei,এই,e͡
আপনি,apn̪i,আফনি,ɐcʰonɪ
নিজে,n̪id͡ʑe,নিজে,nɪɟe
অসুখী,os̪ukʰi,অসুখী,ɔʃukʰɪ
হয়ে,he̯e,হয়ে,hoʲe
কিভাবে,kib̤abe,কিলা,kɪlɐ
অন্যকে,on̪d͡zɔke,অন্যকে,ɔnnoke
ভালোবেসে,b̤al̪obes̪e,ভালোবাসিয়া,bʱɐlobɐʃɪʲɐ
সুখী,s̪ukʰi,সুখী,ʃukʰɪ
করবেন,kɔrɔben̪,করবা,koɾbɐ
তুমি,t̪umi,তুমি,t̪umɪ
কারো,karo,কারো,kɐɾo
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
সুখ,s̪ukʰɔ,সুখ,ʃukʰ
এনে,en̪e,এনে,ene
দেবে,d̪ebe,দিবা,d̪ɪbɐ
এই,ei,এই,e͡ɪ̯
ভেবে,b̤ebe,ভেবে,bʱebe
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
প্রেম,premɔ,প্রেম,pɾem
করা,kɔra,করা,kɔɾɐ
উচিত,ut͡ɕit̪,উচিৎ,ucɪt̪
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
মনের,mɔn̪erɔ,মনের,moneɾ
কথা,kɔt̪ʰa,মাত,mɐt̪
গুলো,ɡul̪o,গুলা,gulɐ
আমাকে,amake,আমকে,ɐmke
আজ,ad͡ʑɔ,আজ,ɐɟ
খুলে,kʰul̪e,খুলিয়া,kʰulɪʲɐ
বলুন,bɔl̪un̪,বলুন,bolun
তুমি,t̪umi,তুমি,t̪umɪ
কখনই,kɔkʰɔn̪i,কখনোই,kɔkʰono͡ɪ̯
পারবে,parbe,ফারবা,pʰɐɾbɐ
না,n̪a,না,nɐ
অন্য,on̪d͡zɔ,অন্য,ɔnno
কারও,karo,কারও,kɐɾo
ভালোবাসাকে,b̤al̪obas̪ake,ভালুবাসাকে,bʱɐlubɐʃɐke
ছিনিয়ে,t͡ɕʰin̪ie̯e,ছিনিয়া,cʰɪnɪʲɐ
নিতে,n̪it̪e,নিতে,nɪt̪e
তুমি,t̪umi,তুমি,t̪umɪ
জোর,d͡ʑorɔ,জোর,ɟoɾ
করে,kɔre,করে,koɾe
অন্যের,on̪d͡zerɔ,অন্যের,ɔnneɾ
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগার,l̪aɡarɔ,লাগার,lɐgɐɾ
মানুষ,man̪uʂɔ,হিতে,hɪt̪e
হতে,hɔt̪e,ফারবা,pʰɐɾbɐ
পারবে,parbe,না,nɐ
আগামিকাল,aɡamikal̪ɔ,আগামীকাল,ɐgɐmɪkɐl
সকালবেলা,s̪ɔkal̪bel̪a,সকালবেলা,ʃɔkɐlbelɐ
তাদেরকে,t̪ad̪erke,তাদেরকে,t̪ɐd̪eɾke
দেখতে,d̪ekʰt̪e,দেখতে,d̪ext̪e
পাবেন,paben̪,ফারবা,pʰɐɾbɐ
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কোন,kon̪ɔ,কোনো,kono
কথাতেই,kɔt̪ʰat̪ei,মাতই,mɐt̪ɪ
কোনও,kon̪o,কোনোও,kono͡o̯
নিশ্চয়তা,n̪iɕt͡ɕe̯ɔt̪a,হদিস,hod̪ɪʃ
নেই,n̪ei,নাই,nɐ͡ɪ̯
আমার,amarɔ,আমার,ɐmɐɾ
অনেক,on̪ekɔ,অনেক,ɔnek
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
কালো,kal̪o,কালা,kɐlɐ
ওই,oi,ওই,o͡ɪ̯
চোখ,t͡ɕokʰɔ,চোউখ,co͡u̯kʰ
দুটো,d̪uto,দুইটা,d̪u͡ɪ̯tɐ
তোমার,t̪omar,তোমার,t̪omɐɾ
তোমাকে,t̪omake,তোমাকে,t̪omɐke
একটি,ekti,একটা,ɛktɐ
গোলাপ,ɡol̪apɔ,গোলাপ,golɐp
ফুল,ɸul̪ɔ,ফুল,pʰul
কিনে,kin̪e,কিনিয়া,kɪnɪʲɐ
দিবো,d̪ibo,দিমু,d̪ɪmu
আমার,amarɔ,আমার,ɐmɐɾ
এই,ei,এই,e͡ɪ̯
মন,mɔn̪ɔ,বিতর,bɪt̪oɾ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
দিলাম,d̪il̪am,দিলাইলাম,d̪ɪlɐ͡ɪ̯lɐm
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
হাজার,had͡ʑarɔ,হাজার,hɐɟɐɾ
কথার,kɔt̪ʰarɔ,মাতর,mɐt̪oɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
মনের,mɔn̪erɔ,মনের,moneɾ
কথা,kɔt̪ʰa,মাত,mɐt̪
লুকিয়ে,l̪ukie̯e,লুকাইয়া,lukɐ͡ɪ̯ʲɐ
ছিল,t͡ɕʰil̪,ছিল,cʰɪlo
একটা,ekta,একটা,ɛktɐ
মানুষের,man̪uʂerɔ,মানুষের,mɐnuʃeɾ
সব,s̪ɔbɔ,সব,ʃɔb
কথা,kɔt̪ʰa,মাত,mɐt̪
একদিনে,ekd̪in̪e,একদিনে,ɛkd̪ɪne
মুখে,mukʰe,মুখে,mukʰe
বলে,bɔl̪e,বলে,bole
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
যায়না,d͡zae̯n̪a,যায়,ɟɐe̯
আমার,amarɔ,আমার,ɐmɐɾ
হাজার,had͡ʑarɔ,হাজার,hɐɟɐɾ
কথার,kɔt̪ʰarɔ,মাতর,mɐt̪oɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
ওই,oi,ওই,o͡ɪ̯
একটা,ekta,একটা,ɛktɐ
কথা,kɔt̪ʰa,মাত,mɐt̪
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
বুঝে,bud͡ʑ̤e,বুজে,buɟe
নিতে,n̪it̪e,নিতে,nɪt̪e
হবে,hɔbe,অইবো,ɔ͡ɪ̯bo
আমি,ami,মুই,mu͡ɪ̯
যতদিন,d͡zɔt̪ɔd̪in̪ɔ,যতদিন,ɟɔt̪od̪ɪn
বেঁছে,beঁt͡ɕʰe,বাছিয়া,bɐcʰɪʲɐ
থাকি,t̪ʰaki,থাকি,t̪ʰɐkɪ
আপনাকে,apn̪ake,আফনারে,ɐpʰnɐɾe
মনে,mɔn̪e,বিতর,bɪt̪oɾ
রাখবো,rakʰbo,রাখমু,ɾɐkʰmu
আমার,amarɔ,আমার,ɐmɐɾ
যত,d͡zɔt̪ɔ,যত,ɟɔt̪o
কষ্ট,kɔʂtɔ,কষ্ঠ,koʃtʰo
হোক,hokɔ,হোক,hok
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
আমি,ami,আমি,ɐmɪ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
সাজাবোই,s̪ad͡ʑaboi,সাজাইমু,ʃɐɟɐ͡ɪ̯mu
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
পড়াশোনা,pɔɽaɕon̪a,ফড়াশোনা,pʰɔɽɐʃonɐ
করে,kɔre,করিয়া,koɾɪʲɐ
কি,ki,কিতা,kɪt̪ɐ
হবে,hɔbe,অইবো,ɔ͡ɪ̯bo
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
তুমি,t̪umi,তুমি,t̪umɪ
যাকে,d͡zake,যারে,ɟɐɾe
ভালোবাসো,b̤al̪obas̪o,ভালোফাও,bʱɐlopʰɐ͡o̯
তাকেই,t̪akei,তারেই,t̪ɐɾe͡ɪ̯
না,n̪a,না,nɐ
চাঁদের,t͡ɕɔ̃d̪erɔ,চাঁদের,cɐ̃d̪eɾ
মিষ্টি,miʂti,মিষ্টি,mɪʃtɪ
আলো,al̪o,ফর্সা,pʰɔɾsɐ
দেখতে,d̪ekʰt̪e,দেখতে,d̪ekʰt̪e
আমার,amarɔ,আমার,ɐmɐɾ
খুব,kʰubɔ,খুব,kʰub
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
আমাদের,amad̪erɔ,আমাদের,ɐmɐd̪eɾ
ঘরের,̤ɡ̤ɔrerɔ,ঘরের,gʱɔɾeɾ
প্রতিটি,prɔt̪iti,প্রতিটা,pɾot̪ɪtɐ
রুম,rumɔ,রুম,ɾum
ফুল,ɸul̪ɔ,ফুল,pʰul
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
সাজিয়ে,s̪ad͡ʑie̯e,সাজিয়া,ʃɐɟɪʲɐ
রেখেছি,rekʰet͡ɕʰi,রাখছি,ɾɐkʰcʰɪ
মাছের,mat͡ɕʰerɔ,মাছের,mɐcʰeɾ
বাজারে,bad͡ʑare,বাজারে,bɐɟɐɾe
সবাই,s̪ɔbai,হকল,hokol
এসে,es̪e,আইয়া,ɐ͡ɪ̯ʲɐ
বড়,bɔɽɔ,বড়,bɔɽo
মাছটি,mat͡ɕʰti,মাছটক,mɐcʰtok
দেখার,d̪ekʰarɔ,দেইখ্খার,d̪e͡ɪ̯kʰkʰɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
ভিড়,b̤iɽɔ,ভিড়,bʱɪɽ
জমালো,d͡ʑɔmal̪o,জমাইলো,ɟɔmɐ͡ɪ̯lo
আমার,amarɔ,আমার,ɐmɐɾ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করার,kɔrarɔ,করার,kɔɾɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
আরেকটা,arekta,আরেকদিন,ɐɾekd̪ɪn
দিন,d̪in̪ɔ,আগাইছে,ɐgɐ͡ɪ̯cʰe
দুজনে,d̪ud͡ʑn̪e,দুজনে,d̪uɟɔne
মিলে,mil̪e,মিলিয়া,mɪlɪʲɐ
দুরে,d̪ure,দুরে,d̪uɾe
কোথাও,kot̪ʰao,কোনকানো,konkɐno
ঘুরে,̤ɡ̤ure,ফাকাইয়া,pʰɐkɐ͡ɪ̯ʲɐ
আসতে,as̪t̪e,আইতে,ɐ͡ɪ̯t̪e
পারি,pari,ফারি,pʰɐɾɪ
আকাশের,akaɕerɔ,আকাশর,ɐkɐʃoɾ
নীলে,n̪il̪e,নীলে,nɪle
হারিয়ে,harie̯e,কোয়াইয়া,koʷɐ͡ɪ̯ʲɐ
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমায়,t̪omae̯ɔ,তোমায়,t̪omɐe̯
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
মনে,mɔn̪e,বিতরে,bɪt̪ɔɾe
আমার,amarɔ,আমার,ɐmɐɾ
অফুরন্ত,oɸurɔn̪t̪ɔ,অফুরন্ত,ɔpʰuɾont̪o
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
আমি,ami,মুই,mu͡ɪ̯
সারা,s̪ara,সারা,ʃɐɾɐ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
পেতে,pet̪e,ফাইতে,pʰɐ͡ɪ̯t̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আমি,ami,মুই,mu͡ɪ̯
এবং,ebɔŋ,এবং,eboŋ
আমার,amarɔ,আমার,ɐmɐɾ
ছোট,t͡ɕʰotɔ,ছোট,cʰoto
বোন,bon̪ɔ,বোন,bon
একসাথে,eks̪at̪ʰe,একসাথে,ɛkʃɐt̪ʰe
সাঁতার,s̪ɔ̃t̪arɔ,হাতার,hɐt̪ɐɾ
কাটি,kati,কাটি,kɐtɪ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
সুখের,s̪ukʰerɔ,সুখের,ʃukʰeɾ
পৃথিবী,pɽit̪ʰibi,পৃথিবী,pɾɪt̪ʰɪbɪ
সাজাতে,s̪ad͡ʑat̪e,সাজাতে,ʃɐɟɐt̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আজ,ad͡ʑɔ,আইজ,ɐ͡ɪ̯ɟ
সিলেটে,s̪il̪ete,সিলেট,sɪlet
বৃষ্টি,bɽiʂti,বৃষ্টি,bɾɪʃtɪ
হবে,hɔbe,অইবো,ɔ͡ɪ̯bo
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
মিথ্যা,mit̪ʰd͡za,মিথ্যা,mɪt̪t̪ʰɐ
ভালবাসা,b̤al̪bas̪a,ভালোবাসা,bʱɐlobɐʃɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
হেরে,here,হারিয়া,hɐɾɪʲɐ
যাবে,d͡zabe,যাইবো,ɟɐ͡ɪ̯bo
আমার,amarɔ,আমার,ɐmɐɾ
সত্যের,s̪ɔt̪d͡zerɔ,হাচা,hɐcɐ
ভালবাসা,b̤al̪bas̪a,ভালো,bʱɐlo
কোনদিনও,kon̪d̪in̪o,ফাওয়া,pʰɐ͡o̯ʷɐ
হারবে,harbe,কোনোদিনও,konod̪ɪno
না,n̪a,কোয়াইবে,koʷɐ͡ɪ̯be
এই,ei,এই,e͡ɪ̯
গানটি,ɡan̪ti,গানটি,gɐntɪ
আমার,amarɔ,আমার,ɐmɐɾ
খুব,kʰubɔ,খুব,kʰub
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
অসম্ভব,os̪ɔmb̤ɔbɔ,অসম্ভব,ɔʃɔmbʱɔb
সুন্দরী,s̪un̪d̪ɔri,সুন্দরী,ʃund̪oɾɪ
লাগে,l̪aɡe,লগের,lɔgeɾ
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
কি,ki,কিতা,kɪt̪ɐ
এখনও,ekʰn̪o,এখনও,ɛkʰono
ভালোবাসার,b̤al̪obas̪arɔ,ভালোফাওয়ার,bʱɐlopʰɐ͡o̯ʷɐɾ
মানুষটার,man̪uʂtarɔ,মানুষটার,mɐnuʃtɐɾ
কথা,kɔt̪ʰa,মাত,mɐt̪
মনে,mɔn̪e,মনে,mone
পড়ে,pɔɽe,পড়ে,pɔɽe
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
দেখা,d̪ekʰa,দেখা,d̪ɛkʰɐ
হলেই,hɔl̪ei,হলেই,hole͡ɪ̯
পুরাতন,purat̪ɔn̪ɔ,আগর,ɐgoɾ
ইতিহাস,it̪ihas̪ɔ,ইতিহাস,ɪt̪ɪhɐʃ
মনে,mɔn̪e,মনে,mone
পড়ে,pɔɽe,পড়ে,pɔɽe
যায়,d͡zae̯,যায়,ɟɐe̯
এই,ei,এই,e͡ɪ̯
ছবির,t͡ɕʰɔbirɔ,ছবির,cʰobɪɾ
নীল,n̪il̪ɔ,নীল,nɪl
আকাশ,akaɕɔ,আকাশ,ɐkɐʃ
অনেক,on̪ekɔ,অনেক,ɔnek
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
তুমি,t̪umi,তুমি,t̪umɪ
এক,ekɔ,এক,ɛk
সন্ধ্যায়,s̪ɔn̪d̪̤d͡zae̯ɔ,হাইনজা,hɐ͡ɪ̯nɟɐ
অফিস,oɸis̪ɔ,অফিসে,ɔpʰɪse
থেকে,t̪ʰeke,থাকি,t̪ʰɐkɪ
বাসায়,bas̪ae̯ɔ,বাসায়,bɐʃɐe̯
ফিরে,ɸire,ফিরে,pʰɪɾe
দেখবে,d̪ekʰbe,দেখবা,d̪ekʰbɐ
আমি,ami,মুই,mu͡ɪ̯
আর,arɔ,আর,ɐɾ
নেই,n̪ei,নাই,nɐ͡ɪ̯
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কন্যা,kɔn̪d͡za,কইন্না,ko͡ɪ̯nnɐ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
অনেক,on̪ekɔ,অনেক,ɔnek
ভালবাসে,b̤al̪bas̪e,ভালাফায়,bʱɐlɐpʰɐe̯
আমার,amarɔ,আমার,ɐmɐɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
চিৎকার,t͡ɕit̪karɔ,চিৎকার,cɪt̪kɐɾ
করে,kɔre,করিয়া,koɾɪʲɐ
