bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
হলো,hɔl̪o,অইলদি,ɔ͡ɪ̯ld̪ɪ
সারা,s̪ara,আজিবন,ɐzɪbɔn
জীবন,d͡ʑibɔn̪ɔ,পাশে,pɐʃe
পাশে,paɕe,তাহিবর,t̪ɐhɪbɔɾ
থাকার,t̪ʰakarɔ,লাই,lɐ͡ɪ̯
আমি,ami,আঁই,ɐ̃ɪ
কিছু,kit͡ɕʰu,কিচু,kɪcu
ভাবতে,b̤abt̪e,বাবিত,bɐbɪt̪o
পারিনা,parin̪a,ন,nɔ
তোমায়,t̪omae̯ɔ,ফারি,fɐɾɪ
ছাড়া,t͡ɕʰaɽa,তোঁয়ারে,t̪õʷɐɾe
আমি,ami,আঁই,ɐ̃ɪ
কিছু,kit͡ɕʰu,কিচু,kɪcu
লিখতে,l̪ikʰt̪e,লেকিত,lekɪt̪o
পারিনা,parin̪a,ন,nɔ
তোমার,t̪omarɔ,ফারি,fɐɾɪ
নাম,n̪amɔ,তোঁয়ার,t̪õʲɐɾ
ছাড়া,t͡ɕʰaɽa,নাম,nɐm
ভালবাসায়,b̤al̪bas̪ae̯ɔ,বালবাসাত,bɐlbɐʃɐt̪
এমন,emɔn̪ɔ,ইল্লা,ɪllɐ
কেন,ken̪ɔ,কা,kɐ
হয়?,he̯ɔ?,অয়,ɔe̯
যখন,d͡zɔkʰɔn̪ɔ,যেত্তে,zet̪t̪e
ছেলে,t͡ɕʰel̪e,ফোয়া,foʷɐ
বুঝে,bud͡ʑ̤e,বুযে,buze
তখন,t̪ɔkʰɔn̪ɔ,এত্তে,ɛt̪t̪e
মেয়ে,mee̯e,মাইয়্যা,mɐ͡ɪ̯ʲlɐ
বুঝেনা,bud͡ʑ̤en̪a,ন,nɔ
ভালোবাসি,b̤al̪obas̪i,তোঁয়ারে,t̪õʷɐɾe
তোমাকে,t̪omake,বালবাসি,bɐlbɐʃɪ
বলা,bɔl̪a,হইতেও,ho͡ɪ̯t̪e͡o̯
বাকি,baki,বাকি,bɐkɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
খুব,kʰubɔ,কুব,kubo
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগের,lɐgeɾ
তোমার,t̪omarɔ,তোঁয়ার,t̪õʲɐɾ
কি,ki,কি,kɪ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগের,lɐgeɾ
?,?,নে,ne
আপনার,apn̪arɔ,অনর,ɔnɔɾ
কি,ki,কি,kɪ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে?,l̪aɡt͡ɕʰe?,লাগের,lɐgeɾ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
আমাকে,amake,আঁরে,ɐ̃ɾe
ভালবাসেন?,b̤al̪bas̪en̪ɔ?,বালবাসন,bɐlbɐʃon
তোমার,t̪omarɔ,তোঁয়ার,t̪õʲɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
মনে,mɔn̪e,মনোত,monot̪o
আমার,amarɔ,আঁর,ɐ̃ɾ
অফুরন্ত,oɸurɔn̪t̪ɔ,আফুরন্ত,ɐfuɾɔnt̪o
আশা,aɕa,আশা,ɐʃɐ
সারা,s̪ara,আরা,ɐɾɐ
জীবন,d͡ʑibɔn̪ɔ,যিবন,zɪbɔn
পেতে,pet̪e,ফাইতো,fɐ͡ɪ̯t̪o
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
তোমার,t̪omarɔ,তোঁয়ার,t̪õʲɐɾ
ভালবাসা,b̤al̪bas̪a,বালবাসা,bɐlbɐʃɐ
হারিয়ে,harie̯e,আঁযি,ɐ̃zɪ
যেতে,d͡zet̪e,যাইতো,zɐ͡ɪ̯t̪o
ইচ্ছে,it͡ɕt͡ɕʰe,ইচ্ছা,ɪccʰɐ
করে,kɔre,গরে,goɾe
অনেক,on̪ekɔ,বউত,bɔ͡u̯t̪o
দূরে,d̪ure,দুরে,d̪uɾe
চলোনা,t͡ɕɔl̪on̪a,আডো,ɐdo
দুজনে,d̪ud͡ʑn̪e,না,nɐ
মিলে,mil̪e,দুইজনে,d̪u͡ɪ̯zɔne
ঘুরে,̤ɡ̤ure,মিলি,mɪlɪ
আসি,as̪i,বেরাই,beɾɐ͡ɪ̯
চলোনা,t͡ɕɔl̪on̪a,আডো,ɐdo
দুজনে,d̪ud͡ʑn̪e,না,nɐ
মিলে,mil̪e,দুজনে,d̪uɟɔne
সাঁতার,s̪ɔ̃t̪arɔ,মিলি,mɪlɪ
কাটি,kati,আচুরি,ɐcuɾɪ
ফেসবুকে,ɸes̪buke,ফেসবুক,fesbuk
তার,t̪arɔ,অত,ɔt̪o
একজনের,ekɔd͡ʑɔn̪erɔ,ইতার,ɪt̪ɐɾ
সাথে,s̪at̪ʰe,একজন,ɛkzon
সম্পর্ক,s̪ɔmpɔrkɔ,অর,ɔɾ
হয়,he̯ɔ,ফোয়ারে,foʷɐɾe
ছেলেটা,t͡ɕʰel̪eta,ফোয়াইবা,foʷɐ͡ɪ̯bɐ
ভালো,b̤al̪o,বাল,bɐl
চাকরি,t͡ɕakri,চঅরি,cɔ͡o̯ɾɪ
করে,kɔre,গরে,goɾe
এই,ei,এই,e͡ɪ̯
পাঁচ,pɔ̃t͡ɕɔ,ফাঁচ,fɐ̃c
মাসে,mas̪e,মাস,mɐʃ
ছেলে,t͡ɕʰel̪e,ফোয়া,foʷɐ
তার,t̪arɔ,তার,t̪ɐɾ
পরিবার,pɔribarɔ,ফরিবার,foɾɪbɐɾ
নিয়ে,n̪ie̯e,লয়,lɔe̯
মেয়ের,mee̯erɔ,মাইয়্যার,mɐ͡ɪ̯ʲzɐɾ
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
যায়,d͡zae̯ɔ,ন,nɔ
না,n̪a,যাই,zɐ͡ɪ̯
মেয়ে,mee̯e,মাইয়্যা,mɐ͡ɪ̯ʲlɐ
বলে,bɔl̪e,হদে,hod̪e
প্রয়োজন,pre̯od͡ʑɔn̪ɔ,ফ্রয়োজন,fɾoʲozon
পড়লে,pɔɽɔl̪e,ফরিলে,foɾɪle
আমার,amarɔ,আঁর,ɐ̃ɾ
পরিবার,pɔribarɔ,ফরিবার,foɾɪbɐɾ
তোমার,t̪omarɔ,তোঁয়ার,t̪õʲɐɾ
পরিবারের,pɔribarerɔ,ফরিবার,foɾɪbɐɾ
সাথে,s̪at̪ʰe,অর,ɔɾ
কথা,kɔt̪ʰa,ফোয়ারে,foʷɐɾe
বলবে,bɔl̪ɔbe,হতা,hɔt̪ɐ
পরিবার,pɔribarɔ,ফরিবার,foɾɪbɐɾ
বলতে,bɔl̪ɔt̪e,বইলতে,bo͡ɪ̯lt̪e
মা,ma,মা,mɐ
বাবা,baba,বাফ,bɐf
ভাই,b̤ai,বাই,bɐ͡ɪ̯
বোন,bon̪ɔ,বইন,bo͡ɪ̯n
নিয়ে,n̪ie̯e,লয়,lɔe̯
আমার,amarɔ,আঁর,ɐ̃ɾ
স্বামী,s̪bami,জামাই,zɐmɐ͡ɪ̯
দুই,d̪ui,দুইবচর,d̪u͡ɪ̯bɔcɔɾ
বছর,bɔt͡ɕʰɔrɔ,আগে,ɐge
আগে,aɡe,আঁরারে,ɐ̃ɾɐɾe
আমাদেরকে,amad̪erke,রাই,ɾɐ͡ɪ̯
রেখে,rekʰe,আই,ɐ͡ɪ̯
এসে,es̪e,যুদা,zud̪ɐ
আলাদা,al̪ad̪a,অয়,ɔe̯
হয়ে,he̯e,গেইয়্যুয়,ge͡ɪ̯ʲue̯
আমার,amarɔ,আঁর,ɐ̃ɾ
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,ফচন্দ,fɔcɔnd̪o
হয়,he̯ɔ,অয়,ɔe̯
এমন,emɔn̪ɔ,ইল্লা,ɪllɐ
মেয়ে,mee̯e,মাইয়্যা,mɐ͡ɪ̯ʲlɐ
তাদের,t̪ad̪erɔ,তারার,t̪ɐɾɐɾ
হয়,he̯ɔ,ন,nɔ
না,n̪a,ময়,mɔe̯
আপনার,apn̪arɔ,অনর,ɔnɔɾ
বাবা,baba,বাপ,bɐp
মার,marɔ,মার,mɐɾ
যেহেতু,d͡zehet̪u,যেহেতু,zehet̪u
স্বপ্ন,s̪bɔpn̪ɔ,সফ্ন,ʃɔpʰno
পরে,pɔre,ফরে,fɔɾe
আপনার,apn̪arɔ,অনর,ɔnoɾ
অনেক,on̪ekɔ,বউত,bɔ͡u̯t̪o
আফসোস,aɸs̪os̪ɔ,আফসোস,ɐfsos
হবে,hɔbe,অইব,ɔ͡ɪ̯bo
তাদের,t̪ad̪erɔ,তারার,t̪ɐɾɐɾ
একটি,ekti,ওজ্ঞা,oggɐ
বাচ্চা,bat͡ɕt͡ɕa,বাইচ্চা,bɐ͡ɪ̯ccɐ
আছে,at͡ɕʰe,আচে,ɐce
পাঁচ,pɔ̃t͡ɕɔ,ফাঁচ,fɐ̃c
বছরের,bɔt͡ɕʰɔrer,বচরর,bɔcɾɔɾ
দুজনেই,d̪ud͡ʑn̪ei,দুজনেই,d̪uɟɔne͡ɪ̯
তাদেরকে,t̪ad̪erke,তারার,t̪ɐɾɐɾ
চাকরি,t͡ɕakri,চ,co
নিয়ে,n̪ie̯e,অরি,oɾɪ
ব্যস্ত,bd͡zɔs̪t̪ɔ,লই,lɔ͡ɪ̯
সংসারে,s̪ɔŋs̪are,সংসার,ʃɔŋʃɐɾ
কেউ,keu,অত,ɔt̪o
ঠিকঠাকমতো,tʰiktʰakɔmɔt̪o,হনিকাই,honɪkɐ͡ɪ̯
সময়,s̪ɔme̯ɔ,টিকটিক,tɪktɪk
দিতে,d̪it̪e,মত,mɔt̪
পারেনা,paren̪a,সময়,ʃɔmɔe̯
স্ত্রীর,s̪t̪rirɔ,বউওর,bɔ͡u̯oɾ
অভিযোগ,ob̤id͡zoɡɔ,অবিযোগ,ɔbɪzog
স্বামী,s̪bami,জামাই,zɐmɐ͡ɪ̯
তার,t̪arɔ,টিক,tɪk
দায়িত্ব,d̪ae̯it̪bɔ,মতো,mɔt̪o
ঠিকমতো,tʰikɔmɔt̪o,তার,t̪ɐɾ
পালন,pal̪ɔn̪ɔ,দায়িত্ত,d̪ɐʲɪt̪t̪o
করছে,kɔrɔt͡ɕʰe,ফালন,fɐlon
না,n̪a,ন,nɔ
আপনার,apn̪arɔ,অনর,ɔnɔɾ
নাম,n̪amɔ,নাম,nɐm
কি,ki,কি?,kɪ?
তোর,t̪orɔ,তোর,t̪oɾ
নাম,n̪amɔ,নাম,nɐm
কি,ki,কি?,kɪ?
তোর,t̪orɔ,তোর,t̪oɾ
গ্রামের,ɡɔramerɔ,গেরামর,geɾɐmɔɾ
বাড়ি,baɽi,বারি,bɐɾɪ
কোঁথায়,koঁt̪ʰae̯ɔ,হডে?,hode?
তোর,t̪orɔ,তোর,t̪oɾ
বাবার,babarɔ,বাফর,bɐpʰɔɾ
নাম,n̪amɔ,নাম,nɐm
কি,ki,কি?,kɪ?
তোর,t̪orɔ,তোম্মার,t̪ommɐɾ
মার,marɔ,নাম,nɐm
নাম,n̪amɔ,কি?,kɪ?
পরে,pɔre,ফরে,pʰɔɾe
খুঁজে,kʰuঁd͡ʑe,তোয়াই,t̪oʷɐ͡ɪ̯
নাও,n̪ao,নাও,nɐ͡o̯
পেতে,pet̪e,ফাইত,pʰɐ͡ɪ̯t̪o
পারি,pari,ফারি,pʰɐɾɪ
তাদের,t̪ad̪erɔ,তাঁরার,t̪ɐ̃ɾɐɾ
সঙ্গে,s̪ɔŋɡe,ফোয়ারে,foʷɐɾe
আমি,ami,আঁই,ɐ̃ɪ
সব,s̪ɔbɔ,এগাজা,ɛgɐzɐ
সময়,s̪ɔme̯ɔ,আনন্দে,ɐnond̪e
আনন্দে,an̪ɔn̪d̪e,তাকি,t̪ɐkɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
বন্ধুরা,bɔn̪d̪̤ura,বন্দুওক্কল,bond̪u͡o̯kkol
আমাকে,amake,আঁরে,ɐ̃ɾe
ভালবাসা,b̤al̪bas̪a,বালবাসা,bɐlbɐʃɐ
দেয়,d̪ee̯,দেয়,d̪ee̯
আমরা,amra,আঁরা,ɐ̃ɾɐ
সবাই,s̪ɔbai,বেজ্ঞুন,beggun
একসাথে,eks̪at̪ʰe,এক্কোফোয়ারে,ɛkkofoʷɐɾe
হাসি,has̪i,আশি,ɐʃɪ
খুশি,kʰuɕi,কুশি,kuʃɪ
করে,kɔre,গরি,goɾɪ
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
কাটাই,katai,হডাই,hodɐ͡ɪ̯
আমাদের,amad̪erɔ,আঁরার,ɐ̃ɾɐɾ
মধ্যে,mɔd̪̤d͡ze,মাযে,mɐze
কোন,kon̪ɔ,হনোরহম,honoɾɔhɔm
রকম,rɔkɔmɔ,হইয্যা,ho͡ɪ̯zzɐ
ঝগড়া,d͡ʑ̤ɔɡɔɽa,নেই,ne͡ɪ̯
আমার,amarɔ,আঁর,ɐ̃ɾ
বোন,bon̪ɔ,বইন,bo͡ɪ̯n
আমার,amarɔ,এগাযা,ɛgɐzɐ
সাথে,s̪at̪ʰe,আঁর,ɐ̃ɾ
সব,s̪ɔbɔ,ফোয়ারে,foʷɐɾe
সময়,s̪ɔme̯ɔ,তাইতো,t̪ɐ͡ɪ̯t̪o
থাকতে,t̪ʰakt̪e,চাই,cɐ͡ɪ̯
আমি,ami,আঁই,ɐ̃ɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
ভাইকে,b̤aike,বাইরে,bɐ͡ɪ̯ɾe
অনেক,on̪ekɔ,বউত,bɔ͡u̯t̪o
ভালোবাসি,b̤al̪obas̪i,বালোবাসি,bɐlobɐʃɪ
আমি,ami,আঁই,ɐ̃ɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
বোনকে,bon̪ke,বইনরে,bo͡ɪ̯noɾe
অনেক,on̪ekɔ,বউত,bɔ͡u̯t̪o
ভালোবাসি,b̤al̪obas̪i,বালোবাসি,bɐlobɐʃɪ
একটি,ekti,ওজ্ঞা,oggɐ
গ্রামে,ɡɔrame,গেরামত,geɾɐmɔt̪
একজন,ekɔd͡ʑɔn̪ɔ,ওজ্ঞা,oggɐ
খারাপ,kʰarapɔ,হারাফ,hɐɾɐf
ছেলে,t͡ɕʰel̪e,ফোয়া,foʷɐ
থাকতো,t̪ʰakt̪o,আচিল,ɐcɪl
কেউ,keu,হনোকেয়াই,honokeʲɐ͡ɪ̯
তাকে,t̪ake,তারে,t̪ɐɾe
ভালোবাসতো,b̤al̪obas̪t̪o,বালো,bɐlo
নাহ,n̪ahɔ,ন,nɔ
সে,s̪e,ইতে,ɪt̪e
খুবই,kʰubi,বর,bɔɾ
খারাপ,kʰarapɔ,হারাফ,hɐɾɐf
ছিল,t͡ɕʰil̪,আচিল,ɐcɪl
গ্রামের,ɡɔramerɔ,গেরামর,geɾɐmɔɾ
মানুষরা,man̪uʂra,মানুষ,mɐnuʃ
ছেলেটির,t͡ɕʰel̪etirɔ,অক্কল,ɔkkol
থেকে,t̪ʰeke,ফোয়াইবারতুন,foʷɐ͡ɪ̯bɐɾt̪un
দূরে,d̪ure,দুরে,d̪uɾe
থাকতে,t̪ʰakt̪e,তাইবর,t̪ɐ͡ɪ̯bɔɾ
চেষ্টা,t͡ɕeʂta,চেস্টা,ceʃtɐ
করত,kɔrɔt̪ɔ,গইরতো,gɪɾot̪o
আপনি,apn̪i,অনে,ɔne
এতো,et̪o,ইল্লা,ɪllɐ
খারাপ,kʰarapɔ,হারাফ,hɐɾɐpʰ
হয়ে,he̯e,কা,kɐ
কেন,ken̪ɔ,অই,ɔ͡ɪ̯
আছেন?,at͡ɕʰen̪ɔ?,আচন?,ɐcon?
খাওয়ার,kʰaoe̯arɔ,হাইবর,hɐ͡ɪ̯bɔɾ
সময়,s̪ɔme̯ɔ,সতি,ʃot̪ɪ
খুব,kʰubɔ,বর,bɔɾ
বেশি,beɕi,বেশি,beʃɪ
ব্যথা,bd͡zɔt̪ʰa,দাত,d̪ɐt̪
করছে,kɔrɔt͡ɕʰe,ফুকে,pʰuke
দাঁতে,d̪ɔ̃t̪e,হরার,hɔɾɐɾ
এটা,eta,ইয়ান,ɪʲɐn
কি,ki,কি,kɪ
ধরনের,d̪̤ɔrɔn̪erɔ,দরনর,d̪ɔɾnoɾ
প্রশ্ন?,prɔɕn̪ɔ?,ফ্রশ্ন?,fɾosno?
তুমি,t̪umi,তুঁই,t̪ũɪ
থাকো,t̪ʰako,তাকো,t̪ɐko
কোথায়?,kot̪ʰae̯ɔ?,হডে?,hode?
আমরা,amra,আঁরা,ɐ̃ɾɐ
কেন,ken̪ɔ,ন,nɔ
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,কা,kɐ
না,n̪a,যাইর,zɐ͡ɪ̯ɾ
কাজে,kad͡ʑe,হাম,hɐm
ফাঁকি,ɸɔ̃ki,অত,ɔt̪o
দিও,d̪io,চুরাই,cuɾɐ͡ɪ̯
না,n̪a,ন,nɔ
আপনাকে,apn̪ake,অনরে,ɔnoɾe
কেমন,kemɔn̪ɔ,কেন,keno
ভাবে,b̤abe,গরি,goɾɪ
সাহায্য,s̪ahad͡zd͡zɔ,সাহায্য,ʃɐhɐzzo
করতে,kɔrɔt̪e,গরিত,goɾɪt̪o
পারি?,pari?,ফারি?,fɐɾɪ?
আমি,ami,আঁই,ɐ̃ɪ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
ভাষা,b̤aʂa,বাসা,bɐʃɐ
বুঝি,bud͡ʑ̤i,বুজি,buzɪ
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnoɾ
সাথে,s̪at̪ʰe,ফোয়ারে,foʷɐɾe
আছি,at͡ɕʰi,আচি,ɐcɪ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
একটি,ekti,ওজ্ঞা,oggɐ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
গান,ɡan̪ɔ,গান,gɐn
গাইতে,ɡait̪e,গাইত,gɐ͡ɪ̯t̪o
পারেন?,paren̪ɔ?,ফারিবান,fɐɾɪbɐn
আমি,ami,আঁই,ɐ̃ɪ
আপনাকে,apn̪ake,অনরে,ɔnoɾe
কখনো,kɔkʰɔn̪o,হনো,hono
ভুলব,b̤ul̪ɔbɔ,অত্তে,ɔt̪t̪e
না,n̪a,ন,nɔ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
এখানে,ekʰan̪e,আইযো,ɐ͡ɪ̯ɟo
রাস্তা,ras̪t̪a,রাস্তা,ɾɐst̪ɐ
দেখতে,d̪ekʰt̪e,দেহিত,d̪ehɪt̪o
পাচ্ছেন?,pat͡ɕt͡ɕʰen̪ɔ?,ফারন,pʰɐɾon
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnɔɾ
কাছে,kat͡ɕʰe,হাচে,hɐce
আসতে,as̪t̪e,আইত,ɐ͡ɪ̯t̪o
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
পড়া,pɔɽa,ফরা,fɔɾɐ
লিখা,l̪ikʰa,লেহা,lehɐ
করতে,kɔrɔt̪e,গরিত,goɾɪt̪o
পারেন?,paren̪ɔ?,ফারন?,fɐɾon?
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnɔɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
অপেক্ষা,opekʂa,আফেক্কা,ɐfekkɐ
করতে,kɔrɔt̪e,গরিত,goɾɪt̪o
পারি,pari,ফারি,fɐɾɪ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
প্রশ্নের,prɔɕn̪erɔ,ফ্রশ্নর,fɾosnɔɾ
জবাব,d͡ʑɔbabɔ,জবাব,zɔbɐb
দিতে,d̪it̪e,দিত,d̪ɪt̪o
পারেন?,paren̪ɔ?,ফারিবান,fɐɾɪbɐn
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
আমাকে,amake,আঁরে,ɐ̃ɾe
একটি,ekti,ওজ্ঞা,oggɐ
ছবি,t͡ɕʰɔbi,চবি,cobɪ
তুলতে,t̪ul̪t̪e,তুলি,t̪ulɪ
পারেন?,paren̪ɔ?,দিত,d̪ɪt̪o
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
কোনো,kon̪o,হনো,hono
ভুল,b̤ul̪ɔ,বুল,bul
করেছেন?,kɔret͡ɕʰen̪ɔ?,গইরগন,go͡ɪ̯ɾgɔn
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
একটি,ekti,ওজ্ঞা,oggɐ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
বই,bi,বই,bo͡ɪ̯
পড়তে,pɔɽɔt̪e,ফরিত,pʰoɾɪt̪o
পারেন?,paren̪ɔ?,ফার,pʰɐɾ
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnɔɾ
কাছে,kat͡ɕʰe,হাচে,hɐce
পরামর্শ,pɔramɔrɕɔ,ফরামর্শ,fɔɾɐmɔɾʃo
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnɔɾ
পাশে,paɕe,ডাহদ্দি,dɐhod̪d̪ɪ
থাকতে,t̪ʰakt̪e,তাইক্তো,t̪ɐ͡ɪ̯kt̪o
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
এই,ei,জাগা,zɐgɐ
জায়গায়,d͡ʑae̯ɡae̯ɔ,ইয়ান,ɪʲɐn
ঘুরতে,̤ɡ̤urt̪e,অত,ɔt̪o
পারেন?,paren̪ɔ?,গুরিত,guɾɪt̪o
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
গান,ɡan̪ɔ,গান,gɐn
লিখতে,l̪ikʰt̪e,লেকিত,lekɪt̪o
পারেন?,paren̪ɔ?,ফার,fɐɾ
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnoɾ
সাথে,s̪at̪ʰe,লই,lɔ͡ɪ̯
প্রেম,premɔ,ফ্রেম,fɾem
করি,kɔri,গরি,goɾɪ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
একটি,ekti,ওজ্ঞা,oggɐ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
নাটক,n̪atɔkɔ,নাটক,nɐtok
দেখতে,d̪ekʰt̪e,দেইত,d̪e͡ɪ̯t̪o
পারেন?,paren̪ɔ?,ফার,fɐɾ
আমি,ami,আঁই,ɐ̃ɪ
আপনার,apn̪arɔ,অনর,ɔnɔɾ
কাছে,kat͡ɕʰe,হাচে,hɐce
শিক্ষা,ɕikʂa,শিক্কা,ʃɪkkɐ
নিতে,n̪it̪e,লইত,lɔ͡ɪ̯t̪o
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
কোনো,kon̪o,হনো,hono
ভুল,b̤ul̪ɔ,বুল,bul
বুঝতে,bud͡ʑ̤t̪e,বুজিত,buɟɪt̪o
পারেন?,paren̪ɔ?,ফার,pʰɐɾ
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
কবিতা,kɔbit̪a,কবিতা,kobɪt̪ɐ
লিখতে,l̪ikʰt̪e,লেকিত,lekɪt̪o
পারেন?,paren̪ɔ?,ফার,fɐɾ
আমার,amarɔ,আঁর,ɐ̃ɾ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
বুঝতে,bud͡ʑ̤t̪e,বুইযতো,bu͡ɪ̯zɔt̪o
অসুবিধা,os̪ubid̪̤a,অসুবিদা,ɔʃubɪd̪ɐ
হচ্ছে,hɔt͡ɕt͡ɕʰe,অর,ɔɾ
আমি,ami,আঁই,ɐ̃ɪ
বাংলা,baŋl̪a,বাংলাত,bɐŋlɐt̪
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
বলতে,bɔl̪ɔt̪e,হইত,ho͡ɪ̯t̪o
পারি,pari,ফারি,fɐɾɪ
আমি,ami,আঁই,ɐ̃ɪ
বুঝতে,bud͡ʑ̤t̪e,ন,nɔ
পারছি,part͡ɕʰi,বুযির,buzɪɾ
আমার,amarɔ,আঁর,ɐ̃ɾ
বাচ্চা,bat͡ɕt͡ɕa,বাইচ্চা,bɐ͡ɪ̯ccɐ
একটি,ekti,ওজ্ঞা,oggɐ
মেয়ে,mee̯e,মাইফোয়া,mɐ͡ɪ̯foʷɐ
আছে,at͡ɕʰe,আচে,ɐce
আপনি,apn̪i,অনে,ɔne
কি,ki,কি,kɪ
একটি,ekti,এক্কান,ɛkkɐn
শহরে,ɕɔhɔre,শঅর,ʃɔ͡o̯ɾ
যাবেন?,d͡zaben̪ɔ?,অত,ɔt̪o
আমি,ami,আঁই,ɐ̃ɪ
এখানে,ekʰan̪e,এডে,ede
থাকবো,t̪ʰakbo,তাইক্কম,t̪ɐ͡ɪ̯kkom
আমার,amarɔ,আঁর,ɐ̃ɾ
বাড়ি,baɽi,গর,gɔɾ
দূরে,d̪ure,দুর,d̪uɾ
আছে,at͡ɕʰe,আচে,ɐce
আমার,amarɔ,আঁর,ɐ̃ɾ
বাবা,baba,আব্বু,ɐbbu
একজন,ekɔd͡ʑɔn̪ɔ,একযন,ɛkzon
ডাক্তার,dakt̪ar,ডাক্তর,dɐkt̪oɾ
তুমি,t̪umi,তুঁই,t̪ũɪ
কি,ki,কি,kɪ
কখনো,kɔkʰɔn̪o,হনো,hono
এখানে,ekʰan̪e,অত্তে,ɔt̪t̪e
আসতে,as̪t̪e,এডে,ede
পারবে?,parbe?,আইত,ɐ͡ɪ̯t̪o
তুমি,t̪umi,তুঁই,t̪ũɪ
কি,ki,কি,kɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
সাথে,s̪at̪ʰe,ফোয়ারে,foʷɐɾe
যাবে?,d͡zabe?,যাইবা,zɐ͡ɪ̯bɐ
তুমি,t̪umi,তুঁই,t̪ũɪ
কি,ki,কি,kɪ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
গান,ɡan̪ɔ,গান,gɐn
শুনতে,ɕun̪t̪e,ফুনিত,funɪt̪o
পারো?,paro?,ফারো?,fɐɾo?
আমি,ami,আঁই,ɐ̃ɪ
অনেক,on̪ekɔ,বউত,bɔ͡u̯t̪o
খুশি,kʰuɕi,কুশি,kuʃɪ
আমার,amarɔ,আঁর,ɐ̃ɾ
বইটা,bita,বই,bo͡ɪ̯
কোথায়?,kot̪ʰae̯ɔ?,ওয়া,oʷɐ
তুমি,t̪umi,তুঁই,t̪ũɪ
কি,ki,কেলা,kelɐ
খেলতে,kʰel̪t̪e,হাইতো,hɐ͡ɪ̯t̪o
ভালোবাসো?,b̤al̪obas̪o?,বালবাসো,bɐlbɐʃo
আমার,amarɔ,আঁর,ɐ̃ɾ
বাড়িতে,baɽit̪e,গরোত,gɔɾot̪
বড়ই,bɔɽi,বর,bɔɾ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
ফুল,ɸul̪ɔ,ফুল,ful
আছে,at͡ɕʰe,আচে,ɐce
তুমি,t̪umi,তুঁই,t̪ũɪ
