bangla_speech,regional,regional_ipa,bangla_speech_ipa
আপনি কি জানেন এখানে অনেক ছেলে কমেন্ট পড়তে আসবে,বরিশাল আমনে কি জানেন এইহানে ম্যালা পোলা কমেন্ট পড়তে আইবে,bɐɾɔhɐl ɐmone kɪ ɟɐnen e͡ɪ̯hɐne mɛlɐ polɐ kɔment poɽt̪e ɐ͡ɪ̯be,apn̪i ki d͡ʑan̪en̪ɔ ekʰan̪e on̪ekɔ t͡ɕʰel̪e kɔmen̪tɔ pɔɽɔt̪e as̪be
আবেগের ভালোবাসা কাউকে দেওয়া উচিত না,বরিশাল আবেগের ভালবাসা কাউরে দেওয়া উচিত না,bɐɾɔhɐl ɐbegeɾ bʱɐlbɐʃɐ kɐ͡u̯ɾe d̪e͡o̯ʷɐ ucɪt̪ nɐ,abeɡerɔ b̤al̪obas̪a kauke d̪eoe̯a ut͡ɕit̪ɔ n̪a
একদিন বিবেকের কাছে আবেগের ভালোবাসা হেরে যাবে,বরিশাল একদিন বিবেকের ধারে ভালোবাসা ঠইজ্ঞা যাইবে,bɐɾɔhɐl ɛkd̪ɪn bɪbekeɾ d̪ʱɐɾe bʱɐlobɐʃɐ tʰo͡ɪ̯ggɐ ɟɐ͡ɪ̯be,ekd̪in̪ɔ bibekerɔ kat͡ɕʰe abeɡerɔ b̤al̪obas̪a here d͡zabe
আমার মনের ভালোবাসা চিরদিন তোমার জন্য থেকে যাবে,বরিশাল মোর মনের ভালবাসা আজিবন তোমার লইজ্ঞা থাইক্কা যাইবে,bɐɪʃɐl moɾ moneɾ bʱɐlbɐʃɐ ɐɟɪbɔn t̪omɐɾ lo͡ɪ̯ggɐ t̪ʰɐ͡ɪ̯kkɐ ɟɐ͡ɪ̯be,amarɔ mɔn̪erɔ b̤al̪obas̪a t͡ɕird̪in̪ɔ t̪omarɔ d͡ʑɔn̪d͡zɔ t̪ʰeke d͡zabe
জীবনে একা একা পথ চলা অনেক কঠিন,বরিশাল জীবনে একলা একলা পথ চলা ম্যালা কঠিন,bɐɾɔhɐl ɟɪbone ɛklɐ ɛklɐ pɔt̪ʰ cɔlɐ mɛlɐ kotʰɪn,d͡ʑibn̪e eka eka pɔt̪ʰɔ t͡ɕɔl̪a on̪ekɔ kɔtʰin̪
আমার জীবন আমি তোমাকে নিয়ে বাঁচার জন্য দিব,বরিশাল মোর জীবন মুই তোমারে লইয়া বাচার লইজ্ঞা দিমু,bɐɪʃɐl moɾ ɟɪbɔn mu͡ɪ̯ t̪omɐɾe lɔ͡ɪ̯ʲɐ bɐcɐɾ lo͡ɪ̯ggɐ d̪ɪmu,amarɔ d͡ʑibɔn̪ɔ ami t̪omake n̪ie̯e bɔ̃t͡ɕarɔ d͡ʑɔn̪d͡zɔ d̪ib
আমার ভালবাসা দিয়ে সারাজীবন তোমার পাশে থাকতে চাই,বরিশাল মোর ভালোবাসা দিয়া আজীবন তোমার ধারে থাকতে চাই,bɐɪʃɐl moɾ bʱɐlobɐʃɐ d̪ɪʲɐ ɐɟɪbɔn t̪omɐɾ d̪ʱɐɾe t̪ʰɐkt̪e cɐ͡ɪ̯,amarɔ b̤al̪bas̪a d̪ie̯e s̪arad͡ʑibɔn̪ɔ t̪omarɔ paɕe t̪ʰakt̪e t͡ɕai
তোমাকে কি করে বুঝাবো তোমাকে কতটা ভালবাসি?,বরিশাল তোমারে ক্যামনে বুঝামু তোমারে কতডা ভালবাসি?,bɐɾɪʃɐl t̪omɐɾe kɛmone buɟʱɐmu t̪omɐɾe kɔt̪odɐ bʱɐlbɐʃɪ?,t̪omake ki kɔre bud͡ʑ̤abo t̪omake kɔt̪ɔta b̤al̪bas̪i?
আপনাকে দেখে আমি দেখে থমকে দারিয়ে ছিলাম,বরিশাল আমনেরে দেইকখা মুই থমকাইয়া খারাইয়া আল্লাম,bɐɾɔhɐl ɐmoneɾe d̪e͡ɪ̯kkʰɐ mu͡ɪ̯ t̪ʰɔmkɐ͡ɪ̯ʲɐ kʰɐɾɐ͡ɪ̯ʲɐ ɐllɐm,apn̪ake d̪ekʰe ami d̪ekʰe t̪ʰɔmɔke d̪arie̯e t͡ɕʰil̪am
আপনি খুব কষ্টে নিজেকে সামলে নিয়েছেন,বরিশাল আমনে বেমালা কষ্টে নিজেরে সামলাইয়া নেছেন,bɐɾɔhɐl ɐmone bemɐlɐ koʃte nɪɟeɾe ʃɐmlɐ͡ɪ̯ʲɐ necʰen,apn̪i kʰubɔ kɔʂte n̪id͡ʑeke s̪aml̪e n̪ie̯et͡ɕʰen̪
আমার বান্ধুবি কিছু ভাবতে পারেনা আপনাকে ছাড়া,বরিশাল মোর বান্ধুবি কিছু ভাবতে পারেনা আমনেরে থুইয়া,bɐɾɪʃɐl moɾ bɐnd̪ʱubɪ kɪcʰu bʱɐbt̪e pɐɾenɐ ɐmoneɾe t̪ʰu͡ɪ̯ʲɐ,amarɔ ban̪d̪̤ubi kit͡ɕʰu b̤abt̪e paren̪a apn̪ake t͡ɕʰaɽa
আমার বন্ধু কিছু লিখতে পারেনা আপনার নাম ছাড়া,বরিশাল মোর দোস্ত কিছুই ল্যাখতে পারেনা আমনের নাম ছাড়া,bɐɾɔhɐl moɾ d̪ost̪o kɪcʰu͡ɪ̯ lɛkʰt̪e pɐɾenɐ ɐmoneɾ nɐm cʰɐɽɐ,amarɔ bɔn̪d̪̤u kit͡ɕʰu l̪ikʰt̪e paren̪a apn̪arɔ n̪amɔ t͡ɕʰaɽa
আপনাকে ভালোবাসি এই কথাটি বলা বাকি,বরিশাল আমনেরে ভালবাসি এই কথাডা কওয়া বাকি,bɐkɪ,apn̪ake b̤al̪obas̪i ei kɔt̪ʰati bɔl̪a baki
আমার আব্বুর খুব গরম লাগছে,বরিশাল মোর আব্বার বেমালা গরম লাগতেয়াছে,bɐɾɔhɐl moɾ ɐbbɐɾ bemɐlɐ gɔɾom lɐgt̪eʲɐcʰe,amarɔ abburɔ kʰubɔ ɡɔrɔmɔ l̪aɡt͡ɕʰe
আমার ছোট বোনের গরম লাগছে,বরিশাল মোর ছোডো বুইনের গরম লাগতেয়াছে,bɐɾɔhɐl moɾ cʰodo bu͡ɪ̯neɾ gɔɾom lɐgt̪eʲɐcʰe,amarɔ t͡ɕʰotɔ bon̪erɔ ɡɔrɔmɔ l̪aɡt͡ɕʰe
এই শিশুটির অনেক ঠাণ্ডা লাগছে,বরিশাল এই গেদুডার বেমালা ঠান্ডা লাগছে,bɐɾɔhɐl e͡ɪ̯ ged̪udɐɾ bemɐlɐ tʰɐndɐ lɐgcʰe,ei ɕiɕutirɔ on̪ekɔ tʰanda l̪aɡt͡ɕʰe
আমার বন্ধুর খুব মন খারাপ,বরিশাল মোর দোস্তের বেমালা মন খারাপ,bɐɾɔhɐl moɾ d̪ost̪eɾ bemɐlɐ mon kʰɐɾɐp,amarɔ bɔn̪d̪̤urɔ kʰubɔ mɔn̪ɔ kʰarap
আম্মু আমার জন্য নীল শাড়ি কিনে এনেছে,বরিশাল মায় মোর লইজ্ঞা নীল কাপুড় কিন্না আনছে,bɐɽcʰe mɐe̯ moɾ lo͡ɪ̯ggɐ nɪl kɐpuɽ kɪnnɐ ɐncʰe,ammu amarɔ d͡ʑɔn̪d͡zɔ n̪il̪ɔ ɕaɽi kin̪e en̪et͡ɕʰe
আমি আমার বন্ধুকে একটি লাল গোলাপ কিনে উপহার দিয়েছি,বরিশাল মুই মোর দোস্তরে এউক্কা লাল গোলাপ কিন্না উপহার দিছি,bɐɾɔhɐl mu͡ɪ̯ moɾ d̪ost̪ɔɾe e͡u̯kkɐ lɐl golɐp kɪnnɐ upohɐɾ d̪ɪcʰɪ,ami amarɔ bɔn̪d̪̤uke ekti l̪al̪ɔ ɡol̪apɔ kin̪e upɔharɔ d̪ie̯et͡ɕʰi
আমি আমার স্বামীর সাথে বিকালে পার্কে ঘুরতে যাব,বরিশাল মুই মোর জামাইর লগে বিকালে পার্কে ঘোরতে যামু,bɐɾɔhɐl mu͡ɪ̯ moɾ ɟɐmɐ͡ɪ̯ɾ lɔge bɪkɐle pɐɾke gʱoɾt̪e ɟɐmu,ami amarɔ s̪bamirɔ s̪at̪ʰe bikal̪e parke ̤ɡ̤urt̪e d͡zab
কাউকে ভালোবাসা দেওয়াতেই বেশি আনন্দ লাগে আমার,বরিশাল কাউরে ভালবাসা দেওনেই বেশি আনন্দ লাগে মোর,bɐɾɔhɐl kɐ͡u̯ɾe bʱɐlbɐʃɐ d̪e͡o̯ne͡ɪ̯ beʃɪ ɐnond̪o lɐge moɾ,kauke b̤al̪obas̪a d̪eoe̯at̪ei beɕi an̪ɔn̪d̪ɔ l̪aɡe amar
"যদি তুমি আমার কাছে ফিরে আস ,তবে তাকে ছেড়ে দাও","বরিশাল যদি তুমি মোর ধারে ফিররা আও, তয় হ্যারে ছাইররা দেও","bɐɾɔhɐl ɟod̪ɪ t̪umɪ moɾ d̪ʱɐɾe pʰɪɾɾɐ ɐ͡o̯, t̪ɔe̯ hɛɾe cʰɐ͡ɪ̯ɾɾɐ d̪e͡o̯","d͡zɔd̪i t̪umi amarɔ kat͡ɕʰe ɸire as̪ɔ ,t̪ɔbe t̪ake t͡ɕʰeɽe d̪ao"
সে তোমার জন্য সব কিছু করতে পারে,বরিশাল হ্যায় তোমার লইজ্ঞা হগল কিছু করতে পারে,bɐɾɔʃɐl hɛe̯ t̪omɐɾ lo͡ɪ̯ggɐ hɔgol kɪcʰu koɾt̪e pɐɾe,s̪e t̪omarɔ d͡ʑɔn̪d͡zɔ s̪ɔbɔ kit͡ɕʰu kɔrɔt̪e pare
আপনি যে মানুষটিকে ভালবাসবেন তাকে যদি না বুঝতে পারেন তাহলে আপনার এই প্রেমের কোনো অর্থ নেই,বরিশাল আমনে যেই মানুডারে ভালোবাসবেন হ্যারে যদি না বোঝতে পারেন হ্যালে আমনের এই প্রেমের কোন অর্থ নাই,bɐɾone ɟe͡ɪ̯ mɐnudɐɾe bʱɐlobɐʃben hɛɾe ɟod̪ɪ nɐ boɟʱot̪e pɐɾen hɛle ɐmoneɾ e͡ɪ̯ pɾemeɾ kon ɔɾ,apn̪i d͡ze man̪uʂtike b̤al̪bas̪ɔben̪ɔ t̪ake d͡zɔd̪i n̪a bud͡ʑ̤t̪e paren̪ɔ t̪ahɔl̪e apn̪arɔ ei premerɔ kon̪o ort̪ʰɔ n̪ei
আপনি নিজে অসুখী হয়ে কিভাবে অন্যকে ভালোবেসে সুখী করবেন,বরিশাল আমনে নিজে অসুখী হইয়া ক্যামনে অন্যরে ভালোবাইসসা সুখী করবেন?,bɐɾoʃɐl ɐmone nɪɟe ɔʃukʰɪ ho͡ɪ̯ʲɐ kɛmone ɔnnoɾe bʱɐlobɐ͡ɪ̯sʃɐ ʃukʰɪ koɾben?,apn̪i n̪id͡ʑe os̪ukʰi he̯e kib̤abe on̪d͡zɔke b̤al̪obes̪e s̪ukʰi kɔrɔben̪
তুমি কারো জীবনে সুখ এনে দেবে এই ভেবে তোমার প্রেম করা উচিত,বরিশাল তুমি কাউরো জীবনে সুখ আইননা দেবা হেইয়া ভাইব্বা তোমার প্রেম করা উচিত,bɐɾɔhɐl t̪umɪ kɐ͡u̯ɾo ɟɪbone ʃukʰ ɐ͡ɪ̯nonɐ d̪ebɐ he͡ɪ̯ʲɐ bʱɐ͡ɪ̯bbɐ t̪omɐɾ pɾem kɔɾɐ uc,t̪umi karo d͡ʑibn̪e s̪ukʰɔ en̪e d̪ebe ei b̤ebe t̪omarɔ premɔ kɔra ut͡ɕit̪
আপনার মনের কথা গুলো আমাকে আজ খুলে বলুন,বরিশাল আমনের মনের কথা গুলান মোরে আইজ খুইল্লা কন,bɐɪʃɐl ɐmoneɾ moneɾ kɔt̪ʰɐ gulɐn moɾe ɐ͡ɪ̯ɟ kʰu͡ɪ̯llɐ kon,apn̪arɔ mɔn̪erɔ kɔt̪ʰa ɡul̪o amake ad͡ʑɔ kʰul̪e bɔl̪un̪
তুমি কখনই পারবে না অন্য কারও ভালোবাসাকে ছিনিয়ে নিতে,বরিশাল তুমি কহনই পারবা না অন্য কাউরো ভালোবাসা ছিনাইয়া নেতে,bɐɾɔhɐl t̪umɪ kɔhonɪ pɐɾbɐ nɐ ɔnno kɐ͡u̯ɾo bʱɐlobɐʃɐ cʰɪnɐ͡ɪ̯ʲɐ net̪e,t̪umi kɔkʰɔn̪i parbe n̪a on̪d͡zɔ karo b̤al̪obas̪ake t͡ɕʰin̪ie̯e n̪it̪e
তুমি জোর করে অন্যের ভালো লাগার মানুষ হতে পারবে না,বরিশাল তুমি জোর কইররা অন্যের ভালো লাগার মানু হইতে পারবা না,bɐɾɔhɐl t̪umɪ ɟoɾ ko͡ɪ̯ɾɾɐ ɔnneɾ bʱɐlo lɐgɐɾ mɐnu ho͡ɪ̯t̪e pɐɾbɐ nɐ,t̪umi d͡ʑorɔ kɔre on̪d͡zerɔ b̤al̪o l̪aɡarɔ man̪uʂɔ hɔt̪e parbe n̪a
আগামিকাল সকালবেলা তাদেরকে দেখতে পাবেন,বরিশাল কাইলগো বেইন্নাহালে হ্যাগোরে দ্যাখতে পাইবেন,bɐɾɔhɐl kɐ͡ɪ̯lgo be͡ɪ̯nnɐhɐle hɛgoɾe d̪ɛkʰt̪e pɐ͡ɪ̯ben,aɡamikal̪ɔ s̪ɔkal̪bel̪a t̪ad̪erke d̪ekʰt̪e paben̪
তোমার কোন কথাতেই কোনও নিশ্চয়তা নেই,বরিশাল তোমার কোন কথাতেই কোন নিশ্চয়তা নাই,bɐɾɔhɐl t̪omɐɾ kon kɔt̪ʰɐt̪e͡ɪ̯ kon nɪʃcoʲt̪ɐ nɐ͡ɪ̯,t̪omarɔ kon̪ɔ kɔt̪ʰat̪ei kon̪o n̪iɕt͡ɕe̯ɔt̪a n̪ei
আমার অনেক ভালো লাগে কালো ওই চোখ দুটো তোমার,বরিশাল মোর বেমালা ভালো লাগে কালা ওই চক্ষু দুইডা তোমার,bɐɾɔhɐl moɾ bemɐlɐ bʱɐlo lɐge kɐlɐ o͡ɪ̯ cokkʰu d̪u͡ɪ̯dɐ t̪omɐɾ,amarɔ on̪ekɔ b̤al̪o l̪aɡe kal̪o oi t͡ɕokʰɔ d̪uto t̪omar
তোমাকে একটি গোলাপ ফুল কিনে দিবো,বরিশাল তোমারে এউক্কা গোলাপ ফুল কিন্না দিমু, bɐɾɔhɐl t̪omɐɾe ɛ͡u̯kkɐ golɐp pʰul kɪnnɐ d̪ɪmu,t̪omake ekti ɡol̪apɔ ɸul̪ɔ kin̪e d̪ibo
আমার এই মন তোমাকে দিলাম,বরিশাল মোর এই মন তোমারে দেলাম,bɐɪʃɐl moɾ e͡ɪ̯ mon t̪omɐɾe d̪elɐm,amarɔ ei mɔn̪ɔ t̪omake d̪il̪am
তোমার হাজার কথার মাঝে তোমার মনের কথা লুকিয়ে ছিল,বরিশাল তোমার হাাজার কথার মইধ্যে তোমার মনের কথা পলাইয়া আল্লেহ,bɐɾɔhɐl t̪omɐɾ hɐɐɟɐɾ kɔt̪ʰɐɾ mo͡ɪ̯d̪d̪ʱe t̪omɐɾ moneɾ kɔt̪ʰɐ pɔlɐ͡ɪ̯ʲɐ ɐlleh,t̪omarɔ had͡ʑarɔ kɔt̪ʰarɔ mad͡ʑ̤e t̪omarɔ mɔn̪erɔ kɔt̪ʰa l̪ukie̯e t͡ɕʰil̪
একটা মানুষের সব কথা একদিনে মুখে বলে দেওয়া যায়না,বরিশাল এউক্কা মানুর হগল কথা একদিনে মুখে কইয়া দেওয়া যায়না,bɐɾɔhɐl e͡u̯kkɐ mɐnuɾ hɔgol kɔt̪ʰɐ ɛkd̪ɪne mukʰe ko͡ɪ̯ʲɐ d̪e͡o̯ʷɐ ɟɐʲnɐ,ekta man̪uʂerɔ s̪ɔbɔ kɔt̪ʰa ekd̪in̪e mukʰe bɔl̪e d̪eoe̯a d͡zae̯n̪a
আমার হাজার কথার মাঝে ওই একটা কথা তোমাকে বুঝে নিতে হবে,বরিশাল মোর হাজার কথার মইধ্যে ওই এউক্কা কথা তোমারে বুইজঝা নেতে হইবে,bɐɾɪʃɐl moɾ hɐɟɐɾ kɔt̪ʰɐɾ mo͡ɪ̯d̪d̪ʱe o͡ɪ̯ e͡u̯kkɐ kɔt̪ʰɐ t̪omɐɾe bu͡ɪ̯ɟɟʱɐ net̪e ho,amarɔ had͡ʑarɔ kɔt̪ʰarɔ mad͡ʑ̤e oi ekta kɔt̪ʰa t̪omake bud͡ʑ̤e n̪it̪e hɔbe
আমি যতদিন বেঁছে থাকি আপনাকে মনে রাখবো,বরিশাল মুই যতদিন বাইচচা থাহি আমনেরে মনে রাখমু,bɐɾɔhɐl mu͡ɪ̯ ɟɔt̪od̪ɪn bɐ͡ɪ̯ccɐ t̪ʰɐhɪ ɐmoneɾe mone ɾɐkʰmu,ami d͡zɔt̪ɔd̪in̪ɔ beঁt͡ɕʰe t̪ʰaki apn̪ake mɔn̪e rakʰbo
আমার যত কষ্ট হোক তোমাকে নিয়ে আমি জীবন সাজাবোই,বরিশাল মোর যত কষ্ট হোক তোমারে লইয়া মুই জীবন সাজামুই,bɐɾɔhɐl moɾ ɟɔt̪o koʃto hok t̪omɐɾe lɔ͡ɪ̯ʲɐ mu͡ɪ̯ ɟɪbɔn ʃɐɟɐmu͡ɪ̯,amarɔ d͡zɔt̪ɔ kɔʂtɔ hokɔ t̪omake n̪ie̯e ami d͡ʑibɔn̪ɔ s̪ad͡ʑaboi
তোমার পড়াশোনা করে কি হবে যদি তুমি যাকে ভালোবাসো তাকেই না পাও,বরিশাল তোমারে পড়াল্যাহা কইররা কি হইবে যদি তুমি যারে ভালবাসো হ্যারেই না পাও,bɐɾɔhɐl t̪omɐɾe pɔɽɐlɛhɐ ko͡ɪ̯ɾɾɐ kɪ ho͡ɪ̯be ɟod̪ɪ t̪umɪ ɟɐɾe bʱɐlbɐʃo hɛɾe͡ɪ̯ nɐ pɐ,t̪omarɔ pɔɽaɕon̪a kɔre ki hɔbe d͡zɔd̪i t̪umi d͡zake b̤al̪obas̪o t̪akei n̪a pao
চাঁদের মিষ্টি আলো দেখতে আমার খুব ভালো লাগে,বরিশাল চান্দের মিষ্টি আলো দ্যাখতে মোর বেমালা ভালো লাগে,bɐɾɔhɐl cɐnd̪eɾ mɪʃtɪ ɐlo d̪ɛkʰt̪e moɾ bemɐlɐ bʱɐlo lɐge,t͡ɕɔ̃d̪erɔ miʂti al̪o d̪ekʰt̪e amarɔ kʰubɔ b̤al̪o l̪aɡe
আমাদের ঘরের প্রতিটি রুম ফুল দিয়ে সাজিয়ে রেখেছি,বরিশাল মোগো বাড়ির পেরতেক ঘর ফুল দিয়া সাজাইয়া থুইছি,bɐɾɔhɐl mogo bɐɽɪɾ peɾt̪ek gʱɔɾ pʰul d̪ɪʲɐ ʃɐɟɐ͡ɪ̯ʲɐ t̪ʰu͡ɪ̯cʰɪ,amad̪erɔ ̤ɡ̤ɔrerɔ prɔt̪iti rumɔ ɸul̪ɔ d̪ie̯e s̪ad͡ʑie̯e rekʰet͡ɕʰi
মাছের বাজারে সবাই এসে বড় মাছটি দেখার জন্য ভিড় জমালো,বরিশাল মাছের বাজারে হগলডি আইয়া বড় মাছটা দেহার লইজ্ঞা ভিড় করছে,bɐɾɔʃɐl mɐcʰeɾ bɐɟɐɾe hɔgoldɪ ɐ͡ɪ̯ʲɐ bɔɽo mɐcʰtɐ d̪ehɐɾ lo͡ɪ̯ggɐ bʱɪɽ koɾcʰe,mat͡ɕʰerɔ bad͡ʑare s̪ɔbai es̪e bɔɽɔ mat͡ɕʰti d̪ekʰarɔ d͡ʑɔn̪d͡zɔ b̤iɽɔ d͡ʑɔmal̪o
আমার বিয়ে করার জন্য আরেকটা দিন এগিয়েছে,বরিশাল মোর বিয়া করার লইজ্ঞা আরেকটা দিন আগাইছে,bɐɾɔhɐl moɾ bɪʲɐ kɔɾɐɾ lo͡ɪ̯ggɐ ɐɾektɐ d̪ɪn ɐgɐ͡ɪ̯cʰe,amarɔ bie̯e kɔrarɔ d͡ʑɔn̪d͡zɔ arekta d̪in̪ɔ eɡie̯et͡ɕʰe
দুজনে মিলে দুরে কোথাও ঘুরে আসতে পারি,বরিশাল দুইজনে মিললা দূরে কোনহানে ঘুইররা আইতে পারি,bɐɾɪhɐl d̪u͡ɪ̯ɟɔne mɪllɐ d̪uɾe konhɐne gʱu͡ɪ̯ɾɔɾɐ ɐ͡ɪ̯t̪e pɐɾɪ,d̪ud͡ʑn̪e mil̪e d̪ure kot̪ʰao ̤ɡ̤ure as̪t̪e pari
আকাশের নীলে হারিয়ে যেতে চাই তোমায় নিয়ে,বরিশাল আকাশের নীলে হারাইয়া যাইতে চাই তোমারে লইয়া,bɐɪʃɐl ɐkɐʃeɾ nɪle hɐɾɐ͡ɪ̯ʲɐ ɟɐ͡ɪ̯t̪e cɐ͡ɪ̯ t̪omɐɾe lɔ͡ɪ̯ʲɐ,akaɕerɔ n̪il̪e harie̯e d͡zet̪e t͡ɕai t̪omae̯ɔ n̪ie̯e
আপনার জন্য মনে আমার অফুরন্ত ভালবাসা,বরিশাল আমনের লইজ্ঞা মনে মোর একছের ভালোবাসা,bɐʃɐl ɐmoneɾ lo͡ɪ̯ggɐ mone moɾ ɛkcʰeɾ bʱɐlobɐʃɐ,apn̪arɔ d͡ʑɔn̪d͡zɔ mɔn̪e amarɔ oɸurɔn̪t̪ɔ b̤al̪bas̪a
আমি সারা জীবন আপনার ভালবাসা পেতে চাই,বরিশাল মুই হারাজীবন আমনের ভালবাসা পাইতে চাই,bɐɾɔhɐl mu͡ɪ̯ hɐɾɐɟɪbɔn ɐmoneɾ bʱɐlbɐʃɐ pɐ͡ɪ̯t̪e cɐ͡ɪ̯,ami s̪ara d͡ʑibɔn̪ɔ apn̪arɔ b̤al̪bas̪a pet̪e t͡ɕai
আমি এবং আমার ছোট বোন একসাথে সাঁতার কাটি,বরিশাল মুই আর মোর ছোডো বুইন একলগে হাতোর কাডি,bɐɾɔhɐl mu͡ɪ̯ ɐɾ moɾ cʰodo bu͡ɪ̯n ɛklgk hɐt̪oɾ kɐdɪ,ami ebɔŋ amarɔ t͡ɕʰotɔ bon̪ɔ eks̪at̪ʰe s̪ɔ̃t̪arɔ kati
তোমাকে নিয়ে সুখের পৃথিবী সাজাতে চাই,বরিশাল তোমারে লইয়া সুখের পিরথিবি সাজাইতে চাই,bɐɾɔhɐl t̪omɐɾe lɔ͡ɪ̯ʲɐ ʃukʰeɾ pɪɾt̪ʰɪbɪ ʃɐɟɐ͡ɪ̯t̪e cɐ͡ɪ̯,t̪omake n̪ie̯e s̪ukʰerɔ pɽit̪ʰibi s̪ad͡ʑat̪e t͡ɕai
আজ সিলেটে বৃষ্টি হবে,বরিশাল আইজগো সিলেটে বইশ্যা হইবে,bɐɾɔhɐl ɐ͡ɪ̯ɟgo sɪlete bo͡ɪ̯ʃʃɐ ho͡ɪ̯be,ad͡ʑɔ s̪il̪ete bɽiʂti hɔbe
