bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগলো,l̪aɡl̪o,লাগলো,lɐglo
অনেক,on̪ekɔ,মেলা,mɛlɐ
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
পর,pɔrɔ,বাদে,bɐd̪e
আপনাকে,apn̪ake,আফনেরে,ɐpʰoneɾe
দেখছি,d̪ekʰt͡ɕʰi,দেখতাসি,d̪ekʰt̪ɐʃɪ
দু,d̪u,দুই,d̪u͡ɪ̯
ভাইয়ের,b̤aie̯erɔ,ভাইয়ের,bʱɐ͡ɪ̯ʲeɾ
মধ্যে,mɔd̪̤d͡ze,মধ্যে,mod̪d̪ʱe
জায়গা,d͡ʑae̯ɡa,জায়গা,ɟɐʲgɐ
জমি,d͡ʑɔmi,জমি,ɟomɪ
নিয়ে,n̪ie̯e,লয়া,lɔʲɐ
ঝগড়া,d͡ʑ̤ɔɡɔɽa,ঝগড়া,ɟʱɔgɽɐ
হয়,he̯ɔ,হয়,hɔe̯
পরে,pɔre,বাদে,bɐd̪e
এক,ekɔ,এক,ɛk
ভাই,b̤ai,ভাই,bʱɐ͡ɪ̯
কুয়েত,kue̯et̪ɔ,কুয়েত,kuʲet̪
চলে,t͡ɕɔl̪e,যায়গা,ɟɐʲgɐ
যায়,d͡zae̯ɔ,আরেক,ɐɾek
আরেক,arekɔ,ভাই,bʱɐ͡ɪ̯
ভাই,b̤ai,সুদান,ʃud̪ɐn
সুদান,s̪ud̪an̪ɔ,যায়গা,ɟɐʲgɐ
কিছু,kit͡ɕʰu,কয়েকদিন,bɐd̪e
দিন,d̪in̪ɔ,বাদে,ʃud̪ɐn
পর,pɔrɔ,সুদান,pʰɪɾɔt̪o
সুদান,s̪ud̪an̪ɔ,ফিরত,bedɐtɐ
ফেরত,ɸerɔt̪ɔ,বেডাটা,bɪʲɐ
লোকটি,l̪okti,বিয়া,koɾe
মোবাইল,mobail̪ɔ,মুবাইল,mubɐ͡ɪ̯l
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
বাথরুমে,bat̪ʰrume,লেট্রিনে,letɾɪne
"গেলে,","ɡel̪e,","গেলে,","gele,"
মনে,mɔn̪e,লাগে,lɐge
হয়,he̯ɔ,যে,ɟe
জরুরি,d͡ʑɔruri,জরুরি,ɟoɾuɾɪ
ফাইল,ɸail̪ɔ,ফাইল,pʰɐ͡ɪ̯l
অফিসে,oɸis̪e,অফিসে,ɔpʰɪse
বসে,bɔs̪e,বয়া,bɔʲɐ
আছি,at͡ɕʰi,আসি,ɐʃɪ
যাদের,d͡zad̪erɔ,যারার,ɟɐɾɐɾ
গালি,ɡal̪i,গালি,gɐlɪ
দেওয়া,d̪eoe̯a,দেওয়ন,d̪e͡o̯ʲon
হয়ে,he̯e,হয়া,hɔʲɐ
গেছে,ɡet͡ɕʰe,গেসে,gese
তারা,t̪ara,তারা,t̪ɐɾɐ
দয়া,d̪e̯a,দয়া,d̪ɔʲɐ
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
লাইন,l̪ain̪ɔ,লাইনেরতন,lɐ͡ɪ̯neɾt̪ɔn
থেকে,t̪ʰeke,সইরা,ʃo͡ɪ̯ɾɐ
সরে,s̪ɔre,যান,ɟ
পেছনে,pet͡ɕʰn̪e,পিছনে,pɪcʰone
এখনো,ekʰn̪o,এহনো,ehono
অনেক,on̪ekɔ,অনেক,ɔnek
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
লাইনে,l̪ain̪e,লাইনে,lɐ͡ɪ̯ne
দাঁড়িয়ে,d̪ɔ̃ɽie̯e,খারায়া,kʰɐɾɐʲɐ
আছে,at͡ɕʰe,আসে,ɐʃe
তাদেরকে,t̪ad̪erke,হেরারে,heɾɐɾe
গালি,ɡal̪i,গালি,gɐlɪ
দেওয়ার,d̪eoe̯arɔ,দেওনের,d̪e͡o̯neɾ
সুযোগ,s̪ud͡zoɡɔ,সুযোগ,ʃuɟog
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
দিন,d̪in̪,দেন,d̪ɛn
খুব,kʰubɔ,খুব,kʰub
বেশি,beɕi,বেশি,beʃɪ
কিছু,kit͡ɕʰu,কিসু,kɪʃu
বলবো,bɔl̪ɔbo,কইতাম,ko͡ɪ̯t̪ɐm
না,n̪a,না,nɐ
কারন,karɔn̪ɔ,কারন,kɐɾon
আবেগে,abeɡe,আবেগে,ɐbege
চোখে,t͡ɕokʰe,চোখে,cokʰe
পানি,pan̪i,পানি,pɐnɪ
চলে,t͡ɕɔl̪e,চইলা,cɔ͡ɪ̯lɐ
আসছে,as̪t͡ɕʰe,আইসে,ɐ͡ɪ̯ʃe
তুমি,t̪umi,তুমি,t̪umɪ
বলছো,bɔl̪ɔt͡ɕʰo,কইসো,ko͡ɪ̯ʃeɐ
যে,d͡ze,যেয়,ɟee̯
থাকার,t̪ʰakarɔ,থাকার,t̪ʰɐkɐɾ
সে,s̪e,হেয়,hee̯
এমনিই,emn̪ii,এমনেই,ɛmone͡ɪ̯
থেকে,t̪ʰeke,থাকব,t̪ʰɐkbo
প্রথমে,prɔt̪ʰɔme,প্রথমে,pɾot̪ʰome
আপনাকে,apn̪ake,আফনারে,ɐpʰnɐɾe
একটি,ekti,একটা,ɛktɐ
দোকানে,d̪okan̪e,দোকানে,d̪okɐne
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
হবে,hɔbe,হইব,ho͡ɪ̯bo
নিজের,n̪id͡ʑerɔ,নিজের,nɪɟeɾ
পছন্দের,pɔt͡ɕʰɔn̪d̪erɔ,পছন্দের,pɔcʰond̪eɾ
বিয়েতে,bie̯et̪e,বিয়াতে,bɪʲɐt̪e
বাবা,baba,বাপ,bɐp
মাকে,make,মা,mɐ
রাজি,rad͡ʑi,রে,ɾe
করানো,kɔran̪o,রাজি,ɾɐɟɪ
হলো,hɔl̪o,করান,kɔɾɐn
মেয়েটি,mee̯eti,ছেড়িডা,cʰeɽɪdɐ
লাল,l̪al̪ɔ,লাল,lɐl
শাড়ি,ɕaɽi,শাড়ী,ʃɐɽɪ
পড়ে,pɔɽe,পইরা,po͡ɪ̯ɾɐ
দাড়িয়ে,d̪aɽie̯e,খারায়া,kʰɐɾɐʲɐ
আছে,at͡ɕʰe,আসে,ɐʃe
বউয়ের,bue̯erɔ,বইয়ের,bo͡ɪ̯ʲeɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
আর,arɔ,আর,ɐɾ
বন্ধুদের,bɔn̪d̪̤ud̪erɔ,বন্ধুগর,bond̪ʱugɔɾ
মাঝে,mad͡ʑ̤e,মাঝখানে,mɐɟʱkʰɐne
মুখ,mukʰɔ,মুখ,mukʰ
দেখানোর,d̪ekʰan̪orɔ,দেহানুর,d̪ehɐnuɾ
উপায়,upae̯ɔ,উপায়,upɐe̯
নাই,n̪ai,নাই,nɐ͡ɪ̯
আমাকে,amake,আমারে,ɐmɐɾe
সবার,s̪ɔbarɔ,বেকগের,bekgeɾ
সামনে,s̪amn̪e,সামনে,ʃɐmne
মারতে,mart̪e,মারতে,mɐɾt̪e
বাসায়,bas̪ae̯ɔ,বাসায়,bɐʃɐe̯
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
আসে,as̪e,আইসে,ɐ͡ɪ̯ʃe
আমি,ami,আমি,ɐmɪ
জানি,d͡ʑan̪i,জানি,ɟɐnɪ
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
অনেক,on̪ekɔ,অনেক,ɔnek
মেয়ে,mee̯e,ছেড়ি,cʰeɽɪ
কমেন্ট,kɔmen̪tɔ,কমেন্ট,kɔment
পড়তে,pɔɽɔt̪e,পড়তে,poɽt̪e
আসবে,as̪be,আইব,ɐ͡ɪ̯bo
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
মনে,mɔn̪e,লাগে,lɐge
হয়,he̯ɔ,ঘরবাড়ী,gʱɔɾbɐɽɪ
ঘরবাড়ী,̤ɡ̤ɔrɔbaɽi,বেক,bek
সব,s̪ɔbɔ,মশার,mɔʃɐɾ
মশার,mɔɕarɔ,নামে,nɐme
নামে,n̪ame,লেইখখা,le͡ɪ̯kʰkʰɐ
লিখে,l̪ikʰe,দিয়া,d̪ɪʲɐ
দিয়ে,d̪ie̯e,আমি,ɐmɪ
আমি,ami,জংগলে,ɟɔŋgole
জঙ্গলে,d͡ʑɔŋɡɔl̪e,চইল্লা,co͡ɪ̯ll
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
হয়ে,he̯e,হয়া,hɔʲɐ
আছি,at͡ɕʰi,আসি,ɐʃɪ
"আমি,","ami,","আমি,","ɐmɪ,"
হয়ে,he̯e,হয়াই,hɔʲɐ͡ɪ̯
থাকবো,t̪ʰakbo,থাকবাম,t̪ʰɐkbɐm
সারা,s̪ara,সারাজীবন,ʃɐɾɐɟɪbɔn
জীবন,d͡ʑibɔn̪ɔ,তোমায়,t̪omɐe̯
তোমায়,t̪omae̯ɔ,আমি,ɐmɪ
আমি,ami,ভালোবাইসা,bʱɐlobɐ͡ɪ̯ʃɐ
ভালবেসে,b̤al̪bes̪e,যামু,ɟɐmu
পাশে,paɕe,পাশে,pɐʃe
থেকো,t̪ʰeko,থাইক্কো,t̪ʰɐ͡ɪ̯kko
সারা,s̪ara,"সারাজীবন,","ʃɐɾɐɟɪbɔn,"
জীবন,d͡ʑibɔn̪ɔ,দূরে,d̪uɾe
",দূরে",",d̪ure",যাইয়ো,ɟɐ͡ɪ̯ʲo
যেয়ো,d͡zee̯o,না,nɐ
তোমায়,t̪omae̯ɔ,তোমারে,t̪omɐɾe
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
একটুও,ektuo,একটুও,ektu͡o̯
আমার,amarɔ,আমার,ɐmɐɾ
ভালো,b̤al̪o,ভালালাগেনা,bʱɐlɐlɐgenɐ
কাউকে,kauke,কাউরে,kɐ͡u̯ɾe
আবেগের,abeɡerɔ,আবেগের,ɐbegeɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
"দিওনা,","d̪ion̪a,","দিওনা,","d̪ɪ͡o̯nɐ,"
মনের,mɔn̪erɔ,মনের,moneɾ
দিও,d̪io,দিও।,d̪ɪ͡o̯।
কারন,karɔn̪ɔ,কারন,kɐɾon
আবেগের,abeɡerɔ,আবেগের,ɐbegeɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
বিবেকের,bibekerɔ,বিবেকের,bɪbekeɾ
কাছে,kat͡ɕʰe,কাসে,kɐʃe
হেরে,here,হাইরা,hɐ͡ɪ̯ɾɐ
যাবে,d͡zabe,যাইব,ɟɐ͡ɪ̯bo
কি,ki,কিতা,kɪt̪ɐ
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
বুঝাবো,bud͡ʑ̤abo,বুঝামু,buɟʱɐmu
তারে,t̪are,তারে,t̪ɐɾe
আমি,ami,আমি,ɐmɪ
কতটা,kɔt̪ɔta,কতডা,kɔt̪odɐ
ভালবাসি?,b̤al̪bas̪i?,ভালোবাসি?,bʱɐle͡ɐ̯bɐʃɪ?
অনেক,on̪ekɔ,অনেকদিন,bɐd̪e
দিন,d̪in̪ɔ,বাদে,t̪omɐɾe
পর,pɔrɔ,তোমারে,d̪ekʰlɐm
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
দেখে,d̪ekʰe,দেইখখা,d̪e͡ɪ̯kʰkʰɐ
থমকে,t̪ʰɔmɔke,তাক,t̪ɐk
দারিয়ে,d̪arie̯e,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
ছিলাম,t͡ɕʰil̪am,খারায়া,kʰɐɾɐʲɐ
আমি,ami,আমি,ɐmɪ
খুব,kʰubɔ,মেলা,mɛlɐ
কষ্টে,kɔʂte,কষ্টে,koʃte
নিজেকে,n̪id͡ʑeke,নিজেরে,nɪɟeɾe
সামলে,s̪aml̪e,সামলায়া,ʃɐmlɐʲɐ
নিলাম,n̪il̪am,নিলাম,nɪlɐm
যখন,d͡zɔkʰɔn̪ɔ,যখন,ɟɔkʰon
তুমি,t̪umi,তুমি,t̪umɪ
আমাকে,amake,আমারে,ɐmɐɾe
দেখে,d̪ekʰe,দেইখখা,d̪e͡ɪ̯kʰkʰɐ
না,n̪a,না,nɐ
দেখার,d̪ekʰarɔ,দেহার,d̪ehɐɾ
ভান,b̤an̪ɔ,ভান,bʱɐn
করলে,kɔrɔl̪e,করসো,kɔɾʃo
তখন,t̪ɔkʰɔn̪ɔ,তহন,t̪ɔhon
আমার,amarɔ,আমার,ɐmɐɾ
দারুন,d̪arun̪ɔ,দারুন,d̪ɐɾun
লেগেছে,l̪eɡet͡ɕʰe,লাগসে,lɐgʃe
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
সেই,s̪ei,আমি,ɐmɪ
অনুভুতির,on̪ub̤ut̪irɔ,সেই,ʃe͡ɪ̯
কথা,kɔt̪ʰa,অনুভুতির,onubʱut̪ɪɾ
বলে,bɔl̪e,কথা,kɔt̪ʰɐ
বুঝাতে,bud͡ʑ̤at̪e,কিয়া,kɪʲɐ
পারবো,parbo,বুঝাইতে,buɟʱɐ͡ɪ̯t̪e
না,n̪a,পারতাম,pɐɾt̪ɐm
তোমাকে,t̪omake,তোমাকে,t̪omɐke
খুব,kʰubɔ,মেলা,mɛlɐ
মনে,mɔn̪e,মনে,mone
পড়ছে,pɔɽɔt͡ɕʰe,পরতাসে,pɔɾt̪ɐʃe
দিব,d̪ibɔ,দিমু,d̪ɪmu
তোমায়,t̪omae̯ɔ,তোমারে,t̪omɐɾe
লাল,l̪al̪ɔ,লাল,lɐl
গোলাপ,ɡol̪ap,গোলাপ,golɐp
আমার,amarɔ,আমার,ɐmɐɾ
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
কেউ,keu,কেউ,ke͡u̯
নেই,n̪ei,নাই,nɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
আমার,amarɔ,আমার,ɐmɐɾ
জীবনে,d͡ʑibn̪e,জীবনে,ɟɪbone
কোন,kon̪ɔ,কোন,kon
স্বপ্ন,s̪bɔpn̪ɔ,স্বপ্ন,ʃɔpno
নেই,n̪ei,নাই,nɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
আমার,amarɔ,আমার,ɐmɐɾ
দুচোখ,d̪ut͡ɕokʰɔ,দুই,d̪u͡ɪ̯
কিছু,kit͡ɕʰu,চোখ,cokʰ
খোজেনা,kʰod͡ʑen̪a,কিসু,kɪʃu
তোমায়,t̪omae̯ɔ,খুজেনা,kʰuɟenɐ
ছাড়া,t͡ɕʰaɽa,তোমারে,t̪omɐɾe
যখন,d͡zɔkʰɔn̪ɔ,যখন,ɟɔkʰon
মেয়ে,mee̯e,ছেড়ি,cʰeɽɪ
বুঝে,bud͡ʑ̤e,বুঝে,buɟʱe
তখন,t̪ɔkʰɔn̪ɔ,তখন,t̪ɔkʰon
ছেলে,t͡ɕʰel̪e,ছেড়াবুঝেনা,cʰeɽɐbuɟʱenɐ!
তুমি,t̪umi,তুমি,t̪umɪ
শুধু,ɕud̪̤u,খালি,kʰɐlɪ
মনে,mɔn̪e,মনে,mone
রেখো,rekʰo,রাইখখো,ɾɐ͡ɪ̯kʰkʰo
আমায়,amae̯ɔ,আমারে,ɐmɐɾe
সারা,s̪ara,সারাবেলা,ʃɐɾɐbelɐ
চোখের,t͡ɕokʰerɔ,চোক্ষের,cokkʰeɾ
কান্না,kan̪n̪a,কান্দনে,kɐnd̪one
মুছে,mut͡ɕʰe,মুইচ্ছা,mu͡ɪ̯ccʰɐ
দেব,d̪ebɔ,দিমু,d̪ɪmu
তোমায়,t̪omae̯ɔ,তোমার,t̪omɐɾ
হাসি,has̪i,হাসি,hɐʃɪ
তাইতো,t̪ait̪o,তাইতো,t̪ɐ͡ɪ̯t̪o
আমি,ami,আমি,ɐmɪ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
তোমায়,t̪omae̯ɔ,তোমারে,t̪omɐɾe
এতো,et̪o,এত,ɛt̪o
ভালবাসি,b̤al̪bas̪i,ভালবাসি,bʱɐlbɐʃɪ
কত,kɔt̪ɔ,কত্ত,kɔt̪t̪o
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
"তুমি,প্রেমে","t̪umi,preme","তুমি,","t̪umɪ,"
পড়েছি,pɔɽet͡ɕʰi,প্রেমে,pɾeme
আমি,ami,পড়সি,pɔɽʃɪ
ছেলেরা,t͡ɕʰel̪era,ছেড়ারা,cʰeɽɐɾɐ
ভালোবাসার,b̤al̪obas̪arɔ,ভালোবাসার,bʱɐlobɐʃɐɾ
অভিনয়,ob̤in̪e̯ɔ,অভিনয়,obʱɪnɔe̯
করতে,kɔrɔt̪e,করতে,koɾt̪e
যে,d͡ze,যে,ɟe
কখন,kɔkʰɔn̪ɔ,কহন,kɔhon
সত্যি,s̪ɔt̪d͡zi,সত্যি,ʃot̪t̪ɪ
ভালোবেসে,b̤al̪obes̪e,ভালোবাইসা,bʱɐlobɐ͡ɪ̯ʃɐ
মেয়েরা,mee̯era,ছেড়িরা,cʰeɽɪɾɐ
সত্যিকার,s̪ɔt̪d͡zikarɔ,সত্যিকার,ʃot̪t̪ɪkɐɾ
ভালোবাসতে,b̤al̪obas̪t̪e,ভালোবাসতে,bʱɐlobɐʃt̪e
বাসতে,bas̪t̪e,বাসতে,bɐʃt̪e
যে,d͡ze,যে,ɟe
কখন,kɔkʰɔn̪ɔ,কহন,kɔhon
অভিনয়,ob̤in̪e̯ɔ,অভিনয়,obʱɪnɔe̯
শুরু,ɕuru,শুরু,ʃuɾu
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
তারা,t̪ara,দেয়,d̪ee̯
তা,t̪a,হেরা,heɾ
এই,ei,এই,e͡ɪ̯
পৃথিবীতে,pɽit̪ʰibit̪e,দুনিয়াতে,d̪unɪʲɐt̪e
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
মানুষগুলোকে,man̪uʂɡul̪oke,মানুষগুলোরে,mɐnuʃguloɾe
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
বেঁচে,beঁt͡ɕe,বাইচ্চা,bɐ͡ɪ̯ccɐ
থাকাটা,t̪ʰakata,থাকাটা,t̪ʰɐkɐtɐ
কষ্টকর,kɔʂtɔkɔrɔ,কষ্টকর,koʃtokɔɾ
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
অসম্ভব,os̪ɔmb̤ɔbɔ,অসম্ভব,ɔʃɔmbʱ
কারো,karo,কারো,kɐɾo
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
থেমে,t̪ʰeme,থাইম্মা,t̪ʰɐ͡ɪ̯mmɐ
থাকে,t̪ʰake,থাকে,t̪ʰɐke
না,n̪a,না,nɐ
কাউকে,kauke,কাউরে,kɐ͡u̯ɾe
প্রচন্ডভাবে,prɔt͡ɕɔn̪dɔb̤abe,প্রচন্ডভাবে,pɾocɔndbʱɐbe
ভালবাসার,b̤al̪bas̪arɔ,ভালবাসার,bʱɐlbɐʃɐɾ
মধ্যে,mɔd̪̤d͡ze,মধ্যে,mod̪d̪ʱe
এক,ekɔ,এক,ɛk
ধরনের,d̪̤ɔrɔn̪erɔ,জাতের,ɟɐt̪eɾ
দুর্বলতা,d̪urbɔl̪ɔt̪a,দুর্বলতা,d̪uɾbolɔt̪ɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
ছেলে,t͡ɕʰel̪e,ছেড়া,cʰeɽɐ
এবং,ebɔŋ,আর,ɐɾ
মেয়ে,mee̯e,ছেড়ি,cʰeɽɪ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e
"পারে,","pare,","ফারে,","pʰɐɾe,"
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
তারা,t̪ara,তারা,t̪ɐɾɐ
অবশ্যই,obɔɕd͡zi,অবশ্যই,ɔboʃʃo͡ɪ̯
একে,eke,একে,eke
অপরের,oprerɔ,অপরের,ɔpoɾeɾ
প্রেমে,preme,প্রেমে,pɾeme
পড়বে,pɔɽɔbe,পড়বে,poɽb
ছেলেদের,t͡ɕʰel̪ed̪erɔ,ছেড়ারার,cʰeɽɐɾɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
পৃথিবীতে,pɽit̪ʰibit̪e,দুনিয়াতে,d̪unɪʲɐt̪e
সব,s̪ɔbɔ,সবচে,ʃɔbce
চাইতে,t͡ɕait̪e,দামি,d̪ɐmɪ
মূল্যবান,mul̪d͡zɔban̪ɔ,হইল,ho͡ɪ̯l
হল,hɔl̪ɔ,ছেড়িরার,cʰeɽɪɾɐɾ
মেয়েদের,mee̯ed̪erɔ,হাসি,hɐʃɪ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
দুচোখ,d̪ut͡ɕokʰɔ,দুইচোখ,d̪u͡ɪ̯cokʰ
ভরে,b̤ɔre,ভইর,bʱo͡ɪ̯ɾ
দেখা,d̪ekʰa,দেহা,d̪ehɐ
এখনও,ekʰn̪o,এখহনো,ekʰɔhono
বাকি,baki,বাকি,bɐkɪ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
কাছে,kat͡ɕʰe,কাসে,kɐʃe
এসে,es̪e,আইসা,ɐ͡ɪ̯ʃɐ
জড়িয়ে,d͡ʑɔɽie̯e,জড়ায়া,ɟɔɽɐʲɐ
ধরা,d̪̤ɔra,ধরা,d̪ʱɔɾɐ
বাকি,baki,বাকি,bɐkɪ
আমার,amarɔ,আমার,ɐmɐɾ
অনেক,on̪ekɔ,মেলা,mɛlɐ
ঠাণ্ডা,tʰanda,ঠাণ্ডা,tʰɐndɐ
লাগছে,l̪aɡt͡ɕʰe,লাগতাসে,lɐgt̪ɐʃe
আমার,amarɔ,আমার,ɐmɐɾ
মন,mɔn̪ɔ,মন,mon
খারাপ,kʰarap,খারাপ,kʰɐɾɐp
আপনার,apn̪arɔ,আফনের,ɐpʰoneɾ
কি,ki,কিতা,kɪt̪ɐ
মন,mɔn̪ɔ,মন,mon
খারাপ,kʰarapɔ,খারাপ?,kʰɐɾɐp?
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কি,ki,কিতা,kɪt̪ɐ
মন,mɔn̪ɔ,মন,mon
খারাপ,kʰarapɔ,খারাপ?,kʰɐɾɐp?
আব্বু,abbu,আব্বা,ɐbbɐ
আমার,amarɔ,আমার,ɐmɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
লাল,l̪al̪ɔ,লাল,lɐl
জামা,d͡ʑama,জামা,ɟɐmɐ
কিনে,kin̪e,কিন্না,kɪnnɐ
এনেছে,en̪et͡ɕʰe,আনসে,ɐnoʃe
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
আমাকে,amake,আমারে,ɐmɐɾe
লাল,l̪al̪ɔ,লাল,lɐl
শাড়ি,ɕaɽi,শাড়ি,ʃɐɽɪ
কিনে,kin̪e,কিন্না,kɪnnɐ
দিয়েছে,d̪ie̯et͡ɕʰe,দিসে,d̪ɪʃe
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
আমাকে,amake,আমারে,ɐmɐɾe
একটি,ekti,একটা,ɛktɐ
লাল,l̪al̪ɔ,লাল,lɐl
গোলাপ,ɡol̪apɔ,গোলাপ,golɐp
কিনে,kin̪e,কিন্না,kɪnnɐ
দিয়েছে,d̪ie̯et͡ɕʰe,দিসে,d̪ɪʃe
আমার,amarɔ,আমার,ɐmɐɾ
আম্মু,ammu,আম্মা,ɐmmɐ
আমাকে,amake,আমারে,ɐmɐɾe
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
পার্কে,parke,পার্কে,pɐɾke
ঘুরতে,̤ɡ̤urt̪e,ঘুরতে,gʱuɾt̪e
যাবে,d͡zabe,যাইব,ɟɐ͡ɪ̯bo
যে,d͡ze,যে,ɟe
ভালবাসা,b̤al̪bas̪a,ভালবাসা,bʱɐlbɐʃɐ
যত,d͡zɔt̪ɔ,যত,ɟɔt̪o
"গোপন,","ɡopɔn̪ɔ,","গোপন,","gopon,"
সেই,s̪ei,হেই,he͡ɪ̯
তত,t̪ɔt̪ɔ,তত,t̪ɔt̪o
গভীর,ɡɔb̤ir,গভীর,gobʱɪɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,bʱɐlobɐʃɐ
পাওয়ার,paoe̯arɔ,পাওনের,pɐ͡o̯neɾ
চাইতে,t͡ɕait̪e,চাইতে,cɐ͡ɪ̯t̪e
দেওয়াতেই,d̪eoe̯at̪ei,দেওয়াতেই,d̪e͡o̯ʷɐt̪e͡ɪ̯
বেশি,beɕi,বেশি,beʃɪ
আনন্দ,an̪ɔn̪d̪ɔ,আনন্দ,ɐnond̪o
তুমি,t̪umi,তুমি,t̪umɪ
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
কাউকে,kauke,কাউরে,kɐ͡u̯ɾe
"ভালোবাসো,তবে","b̤al̪obas̪o,t̪ɔbe","ভালোবাসো,তবে","bʱɐlobɐʃo,t̪ɔbe"
তাকে,t̪ake,তাকে,t̪ɐke
ছেড়ে,t͡ɕʰeɽe,ছাইড়া,cʰɐ͡ɪ̯ɽɐ
দাও,d̪ao,দেও,d̪e͡o̯
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
সে,s̪e,হেয়,hee̯
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
ফিরে,ɸire,ফিরা,pʰɪɾɐ
"আসে,তবে","as̪e,t̪ɔbe","আসে,তবে","ɐʃe,t̪ɔbe"
তোমারই,t̪omari,তোমারই,t̪omɐɾɪ
ছিল,t͡ɕʰil̪,আসিল,ɐʃɪl
আর,arɔ,আর,ɐɾ
যদি,d͡zɔd̪i,যদি,ɟod̪ɪ
ফিরে,ɸire,ফিরা,pʰɪɾɐ
না,n̪a,না,nɐ
"আসে,তবে","as̪e,t̪ɔbe","আসে,তবে","ɐʃe,t̪ɔbe"
সে,s̪e,সে,ʃe
কখনই,kɔkʰɔn̪i,কখনই,kɔkʰonɪ
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
ছিল,t͡ɕʰil̪ɔ,ছিল,cʰɪlo
যখন,d͡zɔkʰɔn̪ɔ,যখন,ɟɔkʰon
কোন,kon̪ɔ,কোন,kon
পুরুষ,puruʂɔ,বেডা,bedɐ
নারীকে,n̪arike,বেডিরে,bedɪɾe
"ভালবাসে,তখন","b̤al̪bas̪e,t̪ɔkʰɔn̪ɔ","ভালবাসে,তহন","bʱɐlbɐʃe,t̪ɔhon"
সে,s̪e,হেয়,hee̯
তার,t̪arɔ,তার,t̪ɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,জন্য,ɟonno
সব,s̪ɔbɔ,সব,ʃɔb
কিছু,kit͡ɕʰu,কিসুই,kɪʃu͡ɪ̯
করতে,kɔrɔt̪e,করতে,koɾt̪e
