regional_text,bangla_speech,region_name,combined,ipa_output
মোর ভালোবাসা দিয়া আজীবন তোমার ধারে থাকতে চাই,আমার ভালবাসা  দিয়ে  সারাজীবন তোমার পাশে থাকতে চাই,Barishal ,Barishal  মোর ভালোবাসা দিয়া আজীবন তোমার ধারে থাকতে চাই,bɐɪʃɐl  moɾ bʱɐlobɐʃɐ d̪ɪʲɐ ɐɟɪbɔn t̪omɐɾ d̪ʱɐɾe t̪ʰɐkt̪e cɐ͡ɪ̯
তোমারে ক্যামনে বুঝামু তোমারে কতডা ভালবাসি?,তোমাকে কি করে বুঝাবো তোমাকে কতটা ভালবাসি?,Barishal ,Barishal  তোমারে ক্যামনে বুঝামু তোমারে কতডা ভালবাসি?,bɐɾɪʃɐl  t̪omɐɾe kɛmone buɟʱɐmu t̪omɐɾe kɔt̪odɐ bʱɐlbɐʃɪ?
আমনেরে দেইকখা মুই থমকাইয়া খারাইয়া আল্লাম,আপনাকে দেখে আমি দেখে থমকে দারিয়ে ছিলাম,Barishal ,Barishal  আমনেরে দেইকখা মুই থমকাইয়া খারাইয়া আল্লাম,bɐɾɔhɐl  ɐmoneɾe d̪e͡ɪ̯kkʰɐ mu͡ɪ̯ t̪ʰɔmkɐ͡ɪ̯ʲɐ kʰɐɾɐ͡ɪ̯ʲɐ ɐllɐm
আমনে বেমালা কষ্টে নিজেরে সামলাইয়া নেছেন,আপনি  খুব কষ্টে নিজেকে সামলে নিয়েছেন,Barishal ,Barishal  আমনে বেমালা কষ্টে নিজেরে সামলাইয়া নেছেন,bɐɾɔhɐl  ɐmone bemɐlɐ koʃte nɪɟeɾe ʃɐmlɐ͡ɪ̯ʲɐ necʰen
মোর বান্ধুবি কিছু ভাবতে পারেনা আমনেরে থুইয়া,আমার বান্ধুবি কিছু ভাবতে পারেনা আপনাকে  ছাড়া,Barishal ,Barishal  মোর বান্ধুবি কিছু ভাবতে পারেনা আমনেরে থুইয়া,bɐɾɪʃɐl  moɾ bɐnd̪ʱubɪ kɪcʰu bʱɐbt̪e pɐɾenɐ ɐmoneɾe t̪ʰu͡ɪ̯ʲɐ
মোর দোস্ত কিছুই ল্যাখতে পারেনা আমনের নাম ছাড়া,আমার বন্ধু কিছু লিখতে পারেনা  আপনার নাম ছাড়া,Barishal ,Barishal  মোর দোস্ত কিছুই ল্যাখতে পারেনা আমনের নাম ছাড়া,bɐɾɔhɐl  moɾ d̪ost̪o kɪcʰu͡ɪ̯ lɛkʰt̪e pɐɾenɐ ɐmoneɾ nɐm cʰɐɽɐ
আমনেরে ভালবাসি এই কথাডা কওয়া বাকি,আপনাকে ভালোবাসি  এই কথাটি বলা বাকি,Barishal ,Barishal  আমনেরে ভালবাসি এই কথাডা কওয়া বাকি,bɐkɪ
মোর আব্বার বেমালা গরম লাগতেয়াছে,আমার আব্বুর খুব গরম লাগছে,Barishal ,Barishal  মোর আব্বার বেমালা গরম লাগতেয়াছে,bɐɾɔhɐl  moɾ ɐbbɐɾ bemɐlɐ gɔɾom lɐgt̪eʲɐcʰe
মোর ছোডো বুইনের গরম লাগতেয়াছে,আমার ছোট বোনের গরম লাগছে,Barishal ,Barishal  মোর ছোডো বুইনের গরম লাগতেয়াছে,bɐɾɔhɐl  moɾ cʰodo bu͡ɪ̯neɾ gɔɾom lɐgt̪eʲɐcʰe
এই গেদুডার বেমালা ঠান্ডা লাগছে,এই শিশুটির অনেক ঠাণ্ডা লাগছে,Barishal ,Barishal  এই গেদুডার বেমালা ঠান্ডা লাগছে,bɐɾɔhɐl  e͡ɪ̯ ged̪udɐɾ bemɐlɐ tʰɐndɐ lɐgcʰe
মোর দোস্তের বেমালা মন খারাপ,আমার বন্ধুর খুব মন খারাপ,Barishal ,Barishal  মোর দোস্তের বেমালা মন খারাপ,bɐɾɔhɐl  moɾ d̪ost̪eɾ bemɐlɐ mon kʰɐɾɐp
মায় মোর লইজ্ঞা নীল কাপুড় কিন্না আনছে,আম্মু আমার জন্য নীল শাড়ি কিনে এনেছে,Barishal ,Barishal  মায় মোর লইজ্ঞা নীল কাপুড় কিন্না আনছে,bɐɽcʰe  mɐe̯ moɾ lo͡ɪ̯ggɐ nɪl kɐpuɽ kɪnnɐ ɐncʰe
মুই মোর দোস্তরে এউক্কা লাল গোলাপ কিন্না উপহার দিছি,আমি আমার বন্ধুকে  একটি লাল গোলাপ কিনে উপহার দিয়েছি,Barishal ,Barishal  মুই মোর দোস্তরে এউক্কা লাল গোলাপ কিন্না উপহার দিছি,bɐɾɔhɐl  mu͡ɪ̯ moɾ d̪ost̪ɔɾe e͡u̯kkɐ lɐl golɐp kɪnnɐ upohɐɾ d̪ɪcʰɪ
মুই মোর জামাইর লগে বিকালে পার্কে ঘোরতে যামু,আমি আমার স্বামীর সাথে বিকালে পার্কে ঘুরতে যাব,Barishal ,Barishal  মুই মোর জামাইর লগে বিকালে পার্কে ঘোরতে যামু,bɐɾɔhɐl  mu͡ɪ̯ moɾ ɟɐmɐ͡ɪ̯ɾ lɔge bɪkɐle pɐɾke gʱoɾt̪e ɟɐmu
কাউরে ভালবাসা দেওনেই বেশি আনন্দ লাগে মোর,কাউকে ভালোবাসা দেওয়াতেই বেশি আনন্দ লাগে আমার,Barishal ,Barishal  কাউরে ভালবাসা দেওনেই বেশি আনন্দ লাগে মোর,bɐɾɔhɐl  kɐ͡u̯ɾe bʱɐlbɐʃɐ d̪e͡o̯ne͡ɪ̯ beʃɪ ɐnond̪o lɐge moɾ
"যদি তুমি মোর ধারে ফিররা আও, তয় হ্যারে ছাইররা দেও","যদি তুমি আমার কাছে ফিরে আস ,তবে তাকে ছেড়ে দাও",Barishal ,"Barishal  যদি তুমি মোর ধারে ফিররা আও, তয় হ্যারে ছাইররা দেও","bɐɾɔhɐl  ɟod̪ɪ t̪umɪ moɾ d̪ʱɐɾe pʰɪɾɾɐ ɐ͡o̯, t̪ɔe̯ hɛɾe cʰɐ͡ɪ̯ɾɾɐ d̪e͡o̯"
হ্যায় তোমার লইজ্ঞা হগল কিছু করতে পারে,সে তোমার জন্য সব কিছু করতে পারে,Barishal ,Barishal  হ্যায় তোমার লইজ্ঞা হগল কিছু করতে পারে,bɐɾɔʃɐl  hɛe̯ t̪omɐɾ lo͡ɪ̯ggɐ hɔgol kɪcʰu koɾt̪e pɐɾe
আমনে যেই মানুডারে ভালোবাসবেন হ্যারে যদি না বোঝতে পারেন হ্যালে আমনের এই প্রেমের কোন অর্থ নাই,আপনি যে মানুষটিকে ভালবাসবেন  তাকে যদি না বুঝতে পারেন  তাহলে আপনার এই প্রেমের কোনো অর্থ নেই,Barishal ,Barishal  আমনে যেই মানুডারে ভালোবাসবেন হ্যারে যদি না বোঝতে পারেন হ্যালে আমনের এই প্রেমের কোন অর্থ নাই,bɐɾone ɟe͡ɪ̯ mɐnudɐɾe bʱɐlobɐʃben hɛɾe ɟod̪ɪ nɐ boɟʱot̪e pɐɾen hɛle ɐmoneɾ e͡ɪ̯ pɾemeɾ kon ɔɾ
আমনে নিজে অসুখী হইয়া ক্যামনে অন্যরে ভালোবাইসসা সুখী করবেন?,আপনি নিজে অসুখী হয়ে কিভাবে অন্যকে ভালোবেসে সুখী করবেন,Barishal ,Barishal  আমনে নিজে অসুখী হইয়া ক্যামনে অন্যরে ভালোবাইসসা সুখী করবেন?,bɐɾoʃɐl  ɐmone nɪɟe ɔʃukʰɪ ho͡ɪ̯ʲɐ kɛmone ɔnnoɾe bʱɐlobɐ͡ɪ̯sʃɐ ʃukʰɪ koɾben?
তুমি কাউরো জীবনে সুখ আইননা দেবা হেইয়া ভাইব্বা তোমার প্রেম করা উচিত,তুমি কারো জীবনে সুখ এনে দেবে এই ভেবে তোমার প্রেম করা উচিত,Barishal ,Barishal  তুমি কাউরো জীবনে সুখ আইননা দেবা হেইয়া ভাইব্বা তোমার প্রেম করা উচিত,bɐɾɔhɐl  t̪umɪ kɐ͡u̯ɾo ɟɪbone ʃukʰ ɐ͡ɪ̯nonɐ d̪ebɐ he͡ɪ̯ʲɐ bʱɐ͡ɪ̯bbɐ t̪omɐɾ pɾem kɔɾɐ uc
আমনের মনের কথা গুলান মোরে আইজ খুইল্লা কন,আপনার  মনের কথা গুলো আমাকে আজ খুলে বলুন,Barishal ,Barishal  আমনের মনের কথা গুলান মোরে আইজ খুইল্লা কন,bɐɪʃɐl  ɐmoneɾ moneɾ kɔt̪ʰɐ gulɐn moɾe ɐ͡ɪ̯ɟ kʰu͡ɪ̯llɐ kon
তুমি কহনই পারবা না অন্য কাউরো ভালোবাসা ছিনাইয়া নেতে,তুমি  কখনই পারবে না অন্য কারও ভালোবাসাকে ছিনিয়ে নিতে,Barishal ,Barishal  তুমি কহনই পারবা না অন্য কাউরো ভালোবাসা ছিনাইয়া নেতে,bɐɾɔhɐl  t̪umɪ kɔhonɪ pɐɾbɐ nɐ ɔnno kɐ͡u̯ɾo bʱɐlobɐʃɐ cʰɪnɐ͡ɪ̯ʲɐ net̪e
তুমি জোর কইররা অন্যের ভালো লাগার মানু হইতে পারবা না,তুমি  জোর করে অন্যের ভালো লাগার মানুষ হতে পারবে না,Barishal ,Barishal  তুমি জোর কইররা অন্যের ভালো লাগার মানু হইতে পারবা না,bɐɾɔhɐl  t̪umɪ ɟoɾ ko͡ɪ̯ɾɾɐ ɔnneɾ bʱɐlo lɐgɐɾ mɐnu ho͡ɪ̯t̪e pɐɾbɐ nɐ
কাইলগো বেইন্নাহালে হ্যাগোরে দ্যাখতে পাইবেন,আগামিকাল সকালবেলা  তাদেরকে দেখতে পাবেন,Barishal ,Barishal  কাইলগো বেইন্নাহালে হ্যাগোরে দ্যাখতে পাইবেন,bɐɾɔhɐl  kɐ͡ɪ̯lgo be͡ɪ̯nnɐhɐle hɛgoɾe d̪ɛkʰt̪e pɐ͡ɪ̯ben
তোমার কোন কথাতেই কোন নিশ্চয়তা নাই,তোমার কোন কথাতেই কোনও নিশ্চয়তা নেই,Barishal ,Barishal  তোমার কোন কথাতেই কোন নিশ্চয়তা নাই,bɐɾɔhɐl  t̪omɐɾ kon kɔt̪ʰɐt̪e͡ɪ̯ kon nɪʃcoʲt̪ɐ nɐ͡ɪ̯
মোর বেমালা ভালো লাগে কালা ওই চক্ষু দুইডা তোমার,আমার অনেক ভালো লাগে কালো  ওই চোখ দুটো তোমার,Barishal ,Barishal  মোর বেমালা ভালো লাগে কালা ওই চক্ষু দুইডা তোমার,bɐɾɔhɐl  moɾ bemɐlɐ bʱɐlo lɐge kɐlɐ o͡ɪ̯ cokkʰu d̪u͡ɪ̯dɐ t̪omɐɾ
তোমারে এউক্কা গোলাপ ফুল কিন্না দিমু,তোমাকে একটি গোলাপ ফুল কিনে দিবো,Barishal ,Barishal  তোমারে এউক্কা গোলাপ ফুল কিন্না দিমু, bɐɾɔhɐl  t̪omɐɾe ɛ͡u̯kkɐ golɐp pʰul kɪnnɐ d̪ɪmu
মোর এই মন তোমারে দেলাম,আমার এই মন তোমাকে দিলাম,Barishal ,Barishal  মোর এই মন তোমারে দেলাম,bɐɪʃɐl  moɾ e͡ɪ̯ mon t̪omɐɾe d̪elɐm
তোমার হাাজার কথার মইধ্যে তোমার মনের কথা পলাইয়া আল্লেহ,তোমার হাজার কথার মাঝে তোমার  মনের কথা লুকিয়ে ছিল,Barishal ,Barishal  তোমার হাাজার কথার মইধ্যে তোমার মনের কথা পলাইয়া আল্লেহ,bɐɾɔhɐl  t̪omɐɾ hɐɐɟɐɾ kɔt̪ʰɐɾ mo͡ɪ̯d̪d̪ʱe t̪omɐɾ moneɾ kɔt̪ʰɐ pɔlɐ͡ɪ̯ʲɐ ɐlleh
এউক্কা মানুর হগল কথা একদিনে মুখে কইয়া দেওয়া যায়না,একটা মানুষের সব কথা একদিনে মুখে বলে দেওয়া যায়না,Barishal ,Barishal  এউক্কা মানুর হগল কথা একদিনে মুখে কইয়া দেওয়া যায়না,bɐɾɔhɐl  e͡u̯kkɐ mɐnuɾ hɔgol kɔt̪ʰɐ ɛkd̪ɪne mukʰe ko͡ɪ̯ʲɐ d̪e͡o̯ʷɐ ɟɐʲnɐ
মোর হাজার কথার মইধ্যে ওই এউক্কা কথা তোমারে বুইজঝা নেতে হইবে,আমার হাজার কথার মাঝে ওই একটা কথা তোমাকে বুঝে নিতে হবে,Barishal ,Barishal  মোর হাজার কথার মইধ্যে ওই এউক্কা কথা তোমারে বুইজঝা নেতে হইবে,bɐɾɪʃɐl  moɾ hɐɟɐɾ kɔt̪ʰɐɾ mo͡ɪ̯d̪d̪ʱe o͡ɪ̯ e͡u̯kkɐ kɔt̪ʰɐ t̪omɐɾe bu͡ɪ̯ɟɟʱɐ net̪e ho
মুই যতদিন বাইচচা থাহি আমনেরে মনে রাখমু,আমি যতদিন বেঁছে থাকি আপনাকে মনে রাখবো,Barishal ,Barishal  মুই যতদিন বাইচচা থাহি আমনেরে মনে রাখমু,bɐɾɔhɐl  mu͡ɪ̯ ɟɔt̪od̪ɪn bɐ͡ɪ̯ccɐ t̪ʰɐhɪ ɐmoneɾe mone ɾɐkʰmu
মোর যত কষ্ট হোক তোমারে লইয়া মুই জীবন সাজামুই,আমার যত কষ্ট হোক তোমাকে নিয়ে আমি জীবন সাজাবোই,Barishal ,Barishal  মোর যত কষ্ট হোক তোমারে লইয়া মুই জীবন সাজামুই,bɐɾɔhɐl  moɾ ɟɔt̪o koʃto hok t̪omɐɾe lɔ͡ɪ̯ʲɐ mu͡ɪ̯ ɟɪbɔn ʃɐɟɐmu͡ɪ̯
তোমারে পড়াল্যাহা কইররা কি হইবে যদি তুমি যারে ভালবাসো হ্যারেই না পাও,তোমার পড়াশোনা করে  কি হবে যদি তুমি যাকে ভালোবাসো তাকেই  না পাও,Barishal ,Barishal  তোমারে পড়াল্যাহা কইররা কি হইবে যদি তুমি যারে ভালবাসো হ্যারেই না পাও,bɐɾɔhɐl  t̪omɐɾe pɔɽɐlɛhɐ ko͡ɪ̯ɾɾɐ kɪ ho͡ɪ̯be ɟod̪ɪ t̪umɪ ɟɐɾe bʱɐlbɐʃo hɛɾe͡ɪ̯ nɐ pɐ
