regional_text,bangla_speech,region_name,combined,ipa_output
আব্বুয়ে হক্কলতা বেছিয়া গ্রামোর বাড়িত লইয়া আচ্চুইন,বাবা আমাদের সমস্ত সম্পত্তি বিক্রি করে আমাদের নিয়ে গ্রামের বাড়িতে চলে আসছে,Sylhet ,Sylhet  আব্বুয়ে হক্কলতা বেছিয়া গ্রামোর বাড়িত লইয়া আচ্চুইন,ʃɔlhe  ɐbbuʲe hokkolɔt̪ɐ becʰɪʲɐ gɾɐmoɾ bɐɽɪt̪o lɔ͡ɪ̯ʲɐ ɐccu͡ɪ̯n
আমি হক্কলরে বুজাইয়া হেরান যে আম্মুয়ে কোন্তা করছইন না,আমি  সবাইকে বুঝিয়ে বুঝিয়ে ক্লান্ত যে আমার আম্মু  এরকম কিছু করে  নাই,Sylhet ,Sylhet  আমি হক্কলরে বুজাইয়া হেরান যে আম্মুয়ে কোন্তা করছইন না,ʃɔlhe  ɐmɪ hokkolɾe buɟɐ͡ɪ̯ʲɐ heɾɐn ɟe ɐmmuʲe kont̪ɐ koɾcʰɪn nɐ
তারার ফেমিলিগত ভাবে বিয়া অইছে,তাদের পারিবারিক ভাবেই বিয়ে হয়েছে,Sylhet ,Sylhet  তারার ফেমিলিগত ভাবে বিয়া অইছে,ʃɔlhe  t̪ɐɾɐɾ pʰemɪlɪgɔt̪o bʱɐbe bɪʲɐ e͡ɪ̯cʰe
তারার ফ্রেম করিয়া বিয়া অইছিল,তাদের প্রেম করে বিয়ে হয়েছিল,Sylhet ,Sylhet  তারার ফ্রেম করিয়া বিয়া অইছিল,ʃɔlho  t̪ɐɾɐɾ pʰɾem koɾɪʲɐ bɪʲɐ e͡ɪ̯cʰɪlo
আমার শাশুড়ী এ বহুত ভালা রান্দইন,আমার শাশুড়ি অনেক ভালো রান্না করে,Sylhet ,Sylhet  আমার শাশুড়ী এ বহুত ভালা রান্দইন,ʃɔlhe  ɐmɐɾ ʃɐʃuɽɪ e bohut̪ bʱɐlɐ ɾɐnd̪o͡ɪ̯n
আব্বুয়ে বখলম ফুয়ার লগে বিয়া দিতা চাইছলা,বাবা অশিক্ষিত একটা ছেলের সাথে আমার বিয়ে  দিতে চেয়েছিল,Sylhet ,Sylhet  আব্বুয়ে বখলম ফুয়ার লগে বিয়া দিতা চাইছলা,ʃɔlhe  ɐbbuʲe bokʰlom pʰuʲɐɾ lɔge bɪʲɐ d̪ɪt̪ɐ cɐ͡ɪ̯cʰɔlɐ
আব্বুয়ে সম্মানোর লাগি মামলা করছইন না,আব্বু মান সন্মানের ভয়ে মামলা করেননি,Sylhet ,Sylhet  আব্বুয়ে সম্মানোর লাগি মামলা করছইন না,ʃɔlhe  ɐbbuʲe ʃɔmmɐnoɾ lɐgɪ mɐmlɐ koɾcʰɪn nɐ
ফুয়ায় চাচার লাগি তার বাফরে সত্য কথা কইতে পারছে না,ছেলেটি চাচার ভয়ে তার বাবাকে সত্যি কথা বলতে পারেনি,Sylhet ,Sylhet  ফুয়ায় চাচার লাগি তার বাফরে সত্য কথা কইতে পারছে না,ʃɔlhe  pʰuʲɐe̯ cɐcɐɾ lɐgɪ t̪ɐɾ bɐpʰɔɾe ʃot̪t̪o kɔt̪ʰɐ ko͡ɪ̯t̪e pɐɾcʰe nɐ
আমি যখন খুব ছোট আসলাম যখন আমার আম্মু মরছিলা,আমি তখন খুব ছোট যখন আমার মা মারা গিয়েছিল,Sylhet ,Sylhet  আমি যখন খুব ছোট আসলাম যখন আমার আম্মু মরছিলা,ʃɔlhe  ɐmɪ ɟɔkʰon kʰub cʰoto ɐʃlɐm ɟɔkʰon ɐmɐɾ ɐmmu moɾcʰɪlɐ
গ্রাম থাকি আওয়া ফুয়া ইগু এখন ঢাকাত পড়ে,গ্রামের থেকে আসা ছেলেটি এখন ঢাকায় পড়াশুনা করছে,Sylhet ,Sylhet  গ্রাম থাকি আওয়া ফুয়া ইগু এখন ঢাকাত পড়ে,ʃɔlhe  gɾɐm t̪ʰɐkɪ ɐ͡o̯ʷɐ pʰuʲɐ ɪgu ɛkʰon dʱɐkɐt̪ pɔɽe
আমার লগে তার ফরিচয় অইছে তার ইস্কলো গিয়া,আমার সাথে তার পরিচয় হয়েছে স্কুলে গিয়ে,Sylhet ,Sylhet  আমার লগে তার ফরিচয় অইছে তার ইস্কলো গিয়া,sɪhe  ɐmɐɾ lɔge t̪ɐɾ pʰoɾɪcɔe̯ e͡ɪ̯cʰe t̪ɐɾ ɪskolo gɪʲɐ
আমারে দয়া খরিয়া ফয়সালা দেওক্কা আমি কিতা করতে পারি,আমাকে দয়া করে পরামর্শ দিন আমি এখন কি করতে পারি,Sylhet ,Sylhet  আমারে দয়া খরিয়া ফয়সালা দেওক্কা আমি কিতা করতে পারি,ʃɔlhe  ɐmɐɾe d̪ɔʲɐ kʰoɾɪʲɐ pʰɔʲsɐlɐ d̪e͡o̯kkɐ ɐmɪ kɪt̪ɐ koɾt̪e pɐɾɪ
আমার বাইরে ঘুরার কোন ইচ্চা আসিল না,আমার বাহিরে ঘুরতে যাওয়ার কোন  ইচ্ছা ছিল না,Sylhet ,Sylhet  আমার বাইরে ঘুরার কোন ইচ্চা আসিল না,ʃɔlhe  ɐmɐɾ bɐ͡ɪ̯ɾe gʱuɾɐɾ kon ɪccɐ ɐʃɪl nɐ
ফুয়া ইগু সিগারেট খায় না,ছেলেটা সিগারেট পর্যন্ত খায় না,Sylhet ,Sylhet  ফুয়া ইগু সিগারেট খায় না,ʃɔlhe  pʰuʲɐ ɪgu ʃɪgɐɾet kʰɐe̯ nɐ
ফতম দিকে আফনারে আমি ভালা ফাইতাম না,প্রথমদিকে আপনাকে আমি এত  ভালোবাসতাম না,Sylhet ,Sylhet  ফতম দিকে আফনারে আমি ভালা ফাইতাম না, ʃɔlho  pʰɔt̪om d̪ɪke ɐpʰnɐɾe ɐmɪ bʱɐlɐ pʰɐ͡ɪ̯t̪ɐm nɐ
ফুয়া ইগুর ৭ দিন আগে দেখা অইছিল,ছেলেটি সপ্তাহখানেক আগে  আমাদের সাথে দেখা করেছে,Sylhet ,Sylhet  ফুয়া ইগুর ৭ দিন আগে দেখা অইছিল,ʃɔlhe  pʰuʲɐ ɪguɾ bʱo d̪ɪn ɐge d̪ɛkʰɐ e͡ɪ̯cʰɪlo
অউ ফুরি ইগুরে যেলা অউক তুকাইয়া বার করতে অইবো,ওই মেয়েকে যেভাবেই হোক  খুঁজে বের করতে হবে,Sylhet ,Sylhet  অউ ফুরি ইগুরে যেলা অউক তুকাইয়া বার করতে অইবো,ʃɔlhe  ɔ͡u̯ pʰuɾɪ ɪguɾe ɟelɐ ɔ͡u̯k t̪ukɐ͡ɪ̯ʲɐ bɐɾ koɾt̪e ɔ͡ɪ̯bo
ফুয়া ইগুর হক্কলতা হুনিয়া আমার তারে সাহায্য করছি,ছেলেটির ঘটনা শুনে আমরা তাকে সাহায্য করি,Sylhet ,Sylhet  ফুয়া ইগুর হক্কলতা হুনিয়া আমার তারে সাহায্য করছি,ʃɔlho  pʰuʲɐ ɪguɾ hokkolɔt̪ɐ hunɪʲɐ ɐmɐɾ t̪ɐɾe ʃɐhɐɟɟo koɾcʰɪ
ফুয়া ইগুয়ে তার ফেমিলিসহ ঈদের আগের দিন আমরার লগে দেখা করাত আইছিল,ছেলেটি তার পরিবারসহ  ঈদের আগের দিন আমাদের সাথে দেখা করতে আসে,Sylhet ,Sylhet  ফুয়া ইগুয়ে তার ফেমিলিসহ ঈদের আগের দিন আমরার লগে দেখা করাত আইছিল, ʃɔlhe  pʰuʲɐ ɪguʲe t̪ɐɾ pʰemɪlɪʃɔho ɪd̪eɾ ɐgeɾ d̪ɪn ɐmɾɐɾ lɔge d̪ɛkʰɐ kɔɾɐt̪ ɐ͡ɪ̯cʰɪl
ফুড়িটা বাংলাদেশো আইয়া তার ফছন্দর ফুয়ার লগে বিয়া ঠিক করছইন,মেয়েটি বাংলাদেশে এসে তার পছন্দের ছেলের সাথে  বিয়ে ঠিক করেছে,Sylhet ,Sylhet  ফুড়িটা বাংলাদেশো আইয়া তার ফছন্দর ফুয়ার লগে বিয়া ঠিক করছইন,ʃɔlhe  pʰuɽɪtɐ bɐŋlɐd̪eʃo ɐ͡ɪ̯ʲɐ t̪ɐɾ pʰɔcʰond̪ɔɾ pʰuʲɐɾ lɔge bɪʲɐ tʰɪk koɾcʰɪn
আমাদের এলাকায় কেরোসিন তেলের দাম বাড়ি গেছে,আমাদের এলাকায় কেরোসিন তেলের দাম বেড়ে গেছে,Sylhet ,Sylhet  আমাদের এলাকায় কেরোসিন তেলের দাম বাড়ি গেছে,ʃɔlhe  ɐmɐd̪eɾ elɐkɐe̯ keɾoʃɪn t̪eleɾ d̪ɐm bɐɽɪ gecʰe
আমার প্রতিদিন সফরি খাইতে খুব ভালা লাগে,আমার প্রতিদিন পেয়ারা খেতে খুব ভালো লাগে,Sylhet ,Sylhet  আমার প্রতিদিন সফরি খাইতে খুব ভালা লাগে, ʃɔlhe  ɐmɐɾ pɾot̪ɪd̪ɪn ʃɔpʰoɾɪ kʰɐ͡ɪ̯t̪e kʰub bʱɐlɐ lɐge
সফরি আমার প্রিয় ফল,পেয়ারা আমার প্রিয় ফল,Sylhet ,Sylhet  সফরি আমার প্রিয় ফল,ʃɔlhe  ʃɔpʰoɾɪ ɐmɐɾ pɾɪʲo pʰɔl
আমার আব্বু প্রতিদিন নাইকলের ফানি ফান করইন,আমার আব্বু প্রতিদিন নারিকেল পানি পান করে,Sylhet ,Sylhet  আমার আব্বু প্রতিদিন নাইকলের ফানি ফান করইন,ʃɔlhe  ɐmɐɾ ɐbbu pɾot̪ɪd̪ɪn nɐ͡ɪ̯kɔleɾ pʰɐnɪ pʰɐn koɾɪn
আমার দাদার বাড়ীর ফিছনে একটা সফরি গাছ আছে,আমার দাদার বাড়ীর পিছনে একটি পেয়ারা গাছ আছে,Sylhet ,Sylhet  আমার দাদার বাড়ীর ফিছনে একটা সফরি গাছ আছে,sɔlhe  ɐmɐɾ d̪ɐd̪ɐɾ bɐɽɪɾ pʰɪcʰone ɛktɐ ʃɔpʰoɾɪ gɐcʰ ɐcʰe
আম্মা রান্নাঘরো বইয়া মোরগির মাংস রান্না কররা,আম্মু রান্নাঘরে বসে মোরগের মাংস রান্না করছে,Sylhet ,Sylhet  আম্মা রান্নাঘরো বইয়া মোরগির মাংস রান্না কররা, ʃɔlhe  ɐmmɐ ɾɐnnɐgʱɔɾo bo͡ɪ̯ʲɐ moɾgɪɾ mɐŋʃo ɾɐnnɐ koɾɾɐ
গ্রামের মানুষরা মাটির ফাতিলো রান্দা করইন,গ্রামের মানুষরা মাটির পাতিলে রান্না করে,Sylhet ,Sylhet  গ্রামের মানুষরা মাটির ফাতিলো রান্দা করইন,ʃɔlɔt  gɾɐmeɾ mɐnuʃɾɐ mɐtɪɾ pʰɐt̪ɪlo ɾɐnd̪ɐ koɾɪn
আমার ছোট ভাই উরি তরকারি দিয়া ভাত খাইতে ভালাফায়,আমার ছোট ভাই  শিমের তরকারী দিয়ে ভাত খেতে খুব ভালবাসে,Sylhet ,Sylhet  আমার ছোট ভাই উরি তরকারি দিয়া ভাত খাইতে ভালাফায়,ʃɔlhe  ɐmɐɾ cʰoto bʱɐ͡ɪ̯ uɾɪ t̪ɔɾkɐɾɪ d̪ɪʲɐ bʱɐt̪ kʰɐ͡ɪ̯t̪e bʱɐlɐpʰɐe̯
এই শিশুটা পাকা কইফল খাইরা,এই শিশুটি পাকা পেঁপে খাচ্ছে,Sylhet ,Sylhet  এই শিশুটা পাকা কইফল খাইরা,ʃɔlhe  e͡ɪ̯ ʃɪʃutɐ pɐkɐ ko͡ɪ̯pʰɔl kʰɐ͡ɪ̯ɾɐ
আব্বা গেরাম থাকি আওয়ার সময় বহুত বড় বড় জাম্বুরা কিনিয়া আনছইন,আব্বু গ্রাম থেকে আসার সময় অনেক বড় বড় জাম্বুরা কিনে এনেছে,Sylhet ,Sylhet  আব্বা গেরাম থাকি আওয়ার সময় বহুত বড় বড় জাম্বুরা কিনিয়া আনছইন,ʃɔlhe  ɐbbɐ geɾɐm t̪ʰɐkɪ ɐ͡o̯ʷɐɾ ʃɔmɔe̯ bohut̪ bɔɽo bɔɽo ɟɐmbuɾɐ kɪnɪʲɐ ɐncʰɪn
আমার আম্মা জামির খাইরা,আমার আম্মু জামরুল খাচ্ছে,Sylhet ,Sylhet  আমার আম্মা জামির খাইরা,ʃɔlhe  ɐmɐɾ ɐmmɐ ɟɐmɪɾ kʰɐ͡ɪ̯ɾɐ
আমার ছোট ভাই বিকালে ছাদে পাশের বাসার ছাদের কবুতর দেখইন,আমার ছোট ভাই বিকালে ছাদে উঠে পাশের বাসার ছাদের কবুতর দেখে,Sylhet ,Sylhet  আমার ছোট ভাই বিকালে ছাদে পাশের বাসার ছাদের কবুতর দেখইন,ʃɔlhe  ɐmɐɾ cʰoto bʱɐ͡ɪ̯ bɪkɐle cʰɐd̪e pɐʃeɾ bɐʃɐɾ cʰɐd̪eɾ kobut̪ɔɾ d̪ekʰɪn
আমাদের গেরামের বাড়িতে বহুত  মুরগির বাচ্চা আছে,আমাদের গ্রামের বাড়িতে অনেক গুলা  মুরগির বাচ্চা আছে,Sylhet ,Sylhet  আমাদের গেরামের বাড়িতে বহুত  মুরগির বাচ্চা আছে,ʃɔlhe  ɐmɐd̪eɾ geɾɐmeɾ bɐɽɪt̪e bohut̪  muɾgɪɾ bɐccɐ ɐcʰe
শিশুটা একটা মুরগীর বাচ্চা কোলো নিছইন,শিশুটি একটি মুরগির বাচ্চা কলে নিয়েছে,Sylhet ,Sylhet  শিশুটা একটা মুরগীর বাচ্চা কোলো নিছইন,ʃɔlhe  ʃɪʃutɐ ɛktɐ muɾgɪɾ bɐccɐ kolo nɪcʰɪn
আমার ছোট বোইন খুবই বোকা,আমার ছোট বোন খুবই  বোকা,Sylhet ,Sylhet  আমার ছোট বোইন খুবই বোকা,ʃɔlhe  ɐmɐɾ cʰoto boʲɔn kʰubɪ bokɐ
গেরামের বারি গিয়া মুই একা একা হাতার কেটেছি,গ্রামের বারি গিয়ে আমি একা একা  সাঁতার  কেটেছি,Sylhet ,Sylhet  গেরামের বারি গিয়া মুই একা একা হাতার কেটেছি,ʃɔlhe  geɾɐmeɾ bɐɾɪ gɪʲɐ mu͡ɪ̯ ɛkɐ ɛkɐ hɐt̪ɐɾ ketecʰɪ
"আমার আব্বা,  আম্মা,  ভাই, বোন ড্রয়িংরুমে বইয়া আছে","আমার আব্বু , আম্মু , ভাই, বোন ড্রয়িংরুমে বসে আছে",Sylhet ,"Sylhet  আমার আব্বা,  আম্মা,  ভাই, বোন ড্রয়িংরুমে বইয়া আছে","ʃɔlhe  ɐmɐɾ ɐbbɐ,  ɐmmɐ,  bʱɐ͡ɪ̯, bon dɾoʲɪŋɾume bo͡ɪ̯ʲɐ ɐcʰe"
আমাদের ঘরের স্টোররুমটা বহুত বড়,আমাদের ঘরের স্টোররুমটি অনেক বড়,Sylhet ,Sylhet  আমাদের ঘরের স্টোররুমটা বহুত বড়,ʃɔlhe  ɐmɐd̪eɾ gʱɔɾeɾ stoɾɾumtɐ bohut̪ bɔɽo
শিশুটা একটা বিড়াল ছানাকে আদর করছে,শিশুটি একটি বিড়াল ছানাকে আদর করছে,Sylhet ,Sylhet  শিশুটা একটা বিড়াল ছানাকে আদর করছে,ʃɔlhe  ʃɪʃutɐ ɛktɐ bɪɽɐl cʰɐnɐke ɐd̪oɾ koɾcʰe
লাকড়ির চুলায় রান্না করা খাবার বহুত মজা,লাকড়ির চুলায় রান্না করা খাবার খুব মজা,Sylhet ,Sylhet  লাকড়ির চুলায় রান্না করা খাবার বহুত মজা,ʃɔlhe  lɐkɽɪɾ culɐe̯ ɾɐnnɐ kɔɾɐ kʰɐbɐɾ bohut̪ mɔɟɐ
