regional_text,bangla_speech,region_name,combined,ipa_output
বালবাসাত ইল্লা কা অয়,ভালবাসায় এমন কেন হয়?,Chittagong,Chittagong বালবাসাত ইল্লা কা অয়, cɪtɐgon bɐlbɐʃɐt̪ ɪllɐ kɐ ɔe̯
যেত্তে ফোয়া বুযে এত্তে মাইয়্যা ন বুযে,যখন ছেলে বুঝে তখন মেয়ে বুঝেনা ,Chittagong,Chittagong যেত্তে ফোয়া বুযে এত্তে মাইয়্যা ন বুযে,cɪtɐgon zet̪t̪e foʷɐ buze ɛt̪t̪e mɐ͡ɪ̯ʲlɐ nɔ buze
তোঁয়ারে বালবাসি হইতেও বাকি,ভালোবাসি তোমাকে বলা বাকি,Chittagong,Chittagong তোঁয়ারে বালবাসি হইতেও বাকি,cɪtɐgon t̪õʷɐɾe bɐlbɐʃɪ ho͡ɪ̯t̪e͡o̯ bɐkɪ
আঁর কুব গরম লাগের,আমার খুব গরম লাগছে,Chittagong,Chittagong আঁর কুব গরম লাগের,cɪtɐgon ɐ̃ɾ kubo gɔɾom lɐgeɾ
তোঁয়ার কি গরম লাগের নে,তোমার  কি গরম লাগছে ?,Chittagong,Chittagong তোঁয়ার কি গরম লাগের নে,cɪtɐgon t̪õʲɐɾ kɪ gɔɾom lɐgeɾ ne
অনর কি গরম লাগের নে,আপনার কি গরম লাগছে?,Chittagong,Chittagong অনর কি গরম লাগের নে,cɪtɐgon ɔnɔɾ kɪ gɔɾom lɐgeɾ ne
অনে কি আঁরে বালবাসন নে,আপনি কি আমাকে ভালবাসেন?,Chittagong,Chittagong অনে কি আঁরে বালবাসন নে,cɪtɐgon ɔne kɪ ɐ̃ɾe bɐlbɐʃon ne
তোঁয়ার লাই মনোত আঁর আফুরন্ত আশা,তোমার জন্য মনে আমার অফুরন্ত আশা,Chittagong,Chittagong তোঁয়ার লাই মনোত আঁর আফুরন্ত আশা,cɪtɐgon t̪õʲɐɾ lɐ͡ɪ̯ monot̪o ɐ̃ɾ ɐfuɾɔnt̪o ɐʃɐ
আরা যিবন ফাইতো চাই তোঁয়ার বালবাসা,সারা জীবন পেতে চাই তোমার ভালবাসা ,Chittagong,Chittagong আরা যিবন ফাইতো চাই তোঁয়ার বালবাসা,cɪtɐgon ɐɾɐ zɪbɔn fɐ͡ɪ̯t̪o cɐ͡ɪ̯ t̪õʲɐɾ bɐlbɐʃɐ
আঁযি যাইতো ইচ্ছা গরে বউত দুরে,হারিয়ে যেতে ইচ্ছে করে অনেক দূরে,Chittagong,Chittagong আঁযি যাইতো ইচ্ছা গরে বউত দুরে,cɪtɐgon ɐ̃zɪ zɐ͡ɪ̯t̪o ɪccʰɐ goɾe bɔ͡u̯t̪o d̪uɾe
আডো না দুইজনে মিলি বেরাই আয়্যি,চলোনা দুজনে মিলে ঘুরে আসি ,Chittagong,Chittagong আডো না দুইজনে মিলি বেরাই আয়্যি,cɪtɐgon ɐdo nɐ d̪u͡ɪ̯zɔne mɪlɪ beɾɐ͡ɪ̯ ɐkɪ
আডো না দুজনে মিলি আচুরি,"চলোনা দুজনে মিলে সাঁতার কাটি 
",Chittagong,Chittagong আডো না দুজনে মিলি আচুরি,cɪtɐgon ɐdo nɐ d̪uɟɔne mɪlɪ ɐcuɾɪ
বাস্তব কটিন অইলেও মানি লয় মানায় চলা ফরে,বাস্তব কঠিন হলেও মেনে নিয়ে মানিয়ে চলতে হয়,Chittagong,Chittagong বাস্তব কটিন অইলেও মানি লয় মানায় চলা ফরে,cɔlɐ pʰɔɾe
ফেসবুক অত ইতার একজন অর ফোয়ারে সম্ফর্ক অয়,ফেসবুকে তার একজনের সাথে সম্পর্ক হয়,Chittagong,Chittagong ফেসবুক অত ইতার একজন অর ফোয়ারে সম্ফর্ক অয়,cɪtɐgon fesbuk ɔt̪o ɪt̪ɐɾ ɛkzon ɔɾ foʷɐɾe ʃɔmfɔɾko ɔe̯
ফোয়াইবা বাল চঅরি গরে,ছেলেটা ভালো চাকরি করে,Chittagong,Chittagong ফোয়াইবা বাল চঅরি গরে,cɪtɐgon foʷɐ͡ɪ̯bɐ bɐl cɔ͡o̯ɾɪ goɾe
এই ফাঁচ মাস ফোয়া তার ফরিবার লয় মাইয়্যার বাসাত ন যাই,এই পাঁচ মাসে ছেলে  তার পরিবার  নিয়ে মেয়ের বাসায় যায় না,Chittagong,Chittagong এই ফাঁচ মাস ফোয়া তার ফরিবার লয় মাইয়্যার বাসাত ন যাই,cɪtɐgon e͡ɪ̯ fɐ̃c mɐʃ foʷɐ t̪ɐɾ foɾɪbɐɾ lɔe̯ mɐ͡ɪ̯ʲzɐɾ bɐʃɐt̪ nɔ zɐ͡ɪ̯
মাইয়্যা হদে ফ্রয়োজন ফরিলে আঁর ফরিবার তোঁয়ার ফরিবার অর ফোয়ারে হতা হইবো,মেয়ে বলে প্রয়োজন পড়লে আমার পরিবার তোমার পরিবারের সাথে কথা বলবে,Chittagong,Chittagong মাইয়্যা হদে ফ্রয়োজন ফরিলে আঁর ফরিবার তোঁয়ার ফরিবার অর ফোয়ারে হতা হইবো,cɪtɐgon mɐ͡ɪ̯ʲlɐ hod̪e fɾoʲozon foɾɪle ɐ̃ɾ foɾɪbɐɾ t̪õʲɐɾ foɾɪbɐɾ ɔɾ foʷɐɾe hɔt̪ɐ ho͡ɪ
ফরিবার বইলতে মা বাফ বাই বইন লয়,পরিবার বলতে মা বাবা ভাই বোন নিয়ে,Chittagong,Chittagong ফরিবার বইলতে মা বাফ বাই বইন লয়,cɪtɐgon foɾɪbɐɾ bo͡ɪ̯lt̪e mɐ bɐf bɐ͡ɪ̯ bo͡ɪ̯n lɔe̯
আঁর জামাই দুইবচর আগে আঁরারে রাই আই যুদা অয় গেইয়্যুয়,আমার স্বামী দুই বছর আগে আমাদেরকে রেখে এসে আলাদা হয়ে যায়,Chittagong,Chittagong আঁর জামাই দুইবচর আগে আঁরারে রাই আই যুদা অয় গেইয়্যুয়,cɪtɐgon ɐ̃ɾ zɐmɐ͡ɪ̯ d̪u͡ɪ̯bɔcɔɾ ɐge ɐ̃ɾɐɾe ɾɐ͡ɪ̯ ɐ͡ɪ̯ zud̪ɐ ɔe̯ ge͡ɪ̯ʲue̯
আঁর ফচন্দ অয় ইল্লা মাইয়্যা তারার ফচন্দ ন ময়,আমার পছন্দ হয় এমন মেয়ে তাদের পছন্দ হয় না,Chittagong,Chittagong আঁর ফচন্দ অয় ইল্লা মাইয়্যা তারার ফচন্দ ন ময়,cɪtɐgon ɐ̃ɾ fɔcɔnd̪o ɔe̯ ɪllɐ mɐ͡ɪ̯ʲlɐ t̪ɐɾɐɾ fɔcɔnd̪o nɔ mɔe̯
অনর বাপ মার যেহেতু সফ্ন,আপনার বাবা মার যেহেতু স্বপ্ন ,Chittagong,Chittagong অনর বাপ মার যেহেতু সফ্ন,cɪtɐgon ɔnɔɾ bɐp mɐɾ zehet̪u ʃɔpʰno
ফরে অনর বউত আফসোস অইব,পরে আপনার অনেক আফসোস হবে  ,Chittagong,Chittagong ফরে অনর বউত আফসোস অইব,chɪtɐgon fɔɾe ɔnoɾ bɔ͡u̯t̪o ɐfsos ɔ͡ɪ̯bo
তারার ওজ্ঞা বাইচ্চা আচে ফাঁচ বচরর,তাদের একটি বাচ্চা আছে পাঁচ বছরের,Chittagong,Chittagong তারার ওজ্ঞা বাইচ্চা আচে ফাঁচ বচরর,cɪtɐgong t̪ɐɾɐɾ oggɐ bɐ͡ɪ̯ccɐ ɐce fɐ̃c bɔcɾɔɾ
দুজনেই তারার চ অরি লই বেস্ত,দুজনেই তাদেরকে চাকরি নিয়ে ব্যস্ত,Chittagong,Chittagong দুজনেই তারার চ অরি লই বেস্ত,cɪtɐgon d̪uɟɔne͡ɪ̯ t̪ɐɾɐɾ co oɾɪ lɔ͡ɪ̯ best̪o
সংসার অত হনিকাই টিকটিক মত সময় দিন ন ফারে,সংসারে কেউ ঠিকঠাকমতো সময় দিতে পারেনা,Chittagong,Chittagong সংসার অত হনিকাই টিকটিক মত সময় দিন ন ফারে,cɪtɐgon ʃɔŋʃɐɾ ɔt̪o honɪkɐ͡ɪ̯ tɪktɪk mɔt̪ ʃɔmɔe̯ d̪ɪn nɔ fɐɾe
বউওর অবিযোগ জামাই টিক মতো তার দায়িত্ত ফালন ন গরের,স্ত্রীর অভিযোগ স্বামী তার দায়িত্ব ঠিকমতো পালন করছে না,Chittagong,Chittagong বউওর অবিযোগ জামাই টিক মতো তার দায়িত্ত ফালন ন গরের,cɪtɐgon bɔ͡u̯oɾ ɔbɪzog zɐmɐ͡ɪ̯ tɪk mɔt̪o t̪ɐɾ d̪ɐʲɪt̪t̪o fɐlon nɔ gɔɾeɾ
অনর নাম কি?,আপনার নাম কি ?,Chittagong,Chittagong অনর নাম কি?,cɪtɐgon ɔnɔɾ nɐm kɪ?
তোর নাম কি?,তোর নাম কি ?,Chittagong,Chittagong তোর নাম কি?,cɪtɐgon t̪oɾ nɐm kɪ?
তোর গেরামর বারি হডে?,তোর গ্রামের বাড়ি কোঁথায় ?,Chittagong,Chittagong তোর গেরামর বারি হডে?,cɪtɐgon t̪oɾ geɾɐmɔɾ bɐɾɪ hode?
তোর বাফর নাম কি?,তোর বাবার নাম কি ?,Chittagong,Chittagong তোর বাফর নাম কি?,cɪtɐgon t̪oɾ bɐpʰɔɾ nɐm kɪ?
তোম্মার নাম কি?,তোর মার নাম কি ?,Chittagong,Chittagong তোম্মার নাম কি?,cɪtɐgon t̪ommɐɾ nɐm kɪ?
ফরে তোয়াই নাও ফাইত ফারি,পরে খুঁজে নাও পেতে পারি,Chittagong,Chittagong ফরে তোয়াই নাও ফাইত ফারি,cɪtɐgon pʰɔɾe t̪oʷɐ͡ɪ̯ nɐ͡o̯ pʰɐ͡ɪ̯t̪o pʰɐɾɪ
তাঁরার ফোয়ারে আঁই এগাজা আনন্দে তাকি,তাদের সঙ্গে আমি সব সময় আনন্দে ভরে থাকি,Chittagong,Chittagong তাঁরার ফোয়ারে আঁই এগাজা আনন্দে তাকি,cɪtɐgon t̪ɐ̃ɾɐɾ foʷɐɾe ɐ̃ɪ ɛgɐzɐ ɐnond̪e t̪ɐkɪ
আঁর বন্দুওক্কল আঁরে বালবাসা দেয়,আমার বন্ধুরা আমাকে ভালবাসা দেয়,Chittagong,Chittagong আঁর বন্দুওক্কল আঁরে বালবাসা দেয়,cɪtɐgon ɐ̃ɾ bond̪u͡o̯kkol ɐ̃ɾe bɐlbɐʃɐ d̪ee̯
আঁরা বেজ্ঞুন এক্কোফোয়ারে আশি কুশি গরি সময় হডাই,আমরা সবাই একসাথে হাসি খুশি করে সময় কাটাই,Chittagong,Chittagong আঁরা বেজ্ঞুন এক্কোফোয়ারে আশি কুশি গরি সময় হডাই,cɪtɐgon ɐ̃ɾɐ beggun ɛkkofoʷɐɾe ɐʃɪ kuʃɪ goɾɪ ʃɔmɔe̯ hodɐ͡ɪ̯
আঁরার মাযে হনোরহম হইয্যা নেই,আমাদের মধ্যে কোন রকম ঝগড়া নেই,Chittagong,Chittagong আঁরার মাযে হনোরহম হইয্যা নেই,cɪtɐgon ɐ̃ɾɐɾ mɐze honoɾɔhɔm ho͡ɪ̯zzɐ ne͡ɪ̯
আঁর বইন এগাযা আঁর ফোয়ারে তাইতো চাই,আমার বোন আমার সাথে সব সময় থাকতে চায়,Chittagong,Chittagong আঁর বইন এগাযা আঁর ফোয়ারে তাইতো চাই,cɪtɐgon ɐ̃ɾ bo͡ɪ̯n ɛgɐzɐ ɐ̃ɾ foʷɐɾe t̪ɐ͡ɪ̯t̪o cɐ͡ɪ̯
আঁই আঁর বাইরে বউত বালোবাসি,আমি আমার ভাইকে অনেক ভালোবাসি,Chittagong,Chittagong আঁই আঁর বাইরে বউত বালোবাসি,cɪtɐgon ɐ̃ɪ ɐ̃ɾ bɐ͡ɪ̯ɾe bɔ͡u̯t̪o bɐlobɐʃɪ
আঁই আঁর বইনরে বউত বালোবাসি,আমি আমার বোনকে  অনেক ভালোবাসি,Chittagong,Chittagong আঁই আঁর বইনরে বউত বালোবাসি,cɪtɐgon ɐ̃ɪ ɐ̃ɾ bo͡ɪ̯noɾe bɔ͡u̯t̪o bɐlobɐʃɪ
ওজ্ঞা গেরামত ওজ্ঞা হারাফ ফোয়া আচিল,একটি গ্রামে একজন খারাপ ছেলে থাকতো,Chittagong,Chittagong ওজ্ঞা গেরামত ওজ্ঞা হারাফ ফোয়া আচিল,cɪtɐgon oggɐ geɾɐmɔt̪ oggɐ hɐɾɐf foʷɐ ɐcɪl
ইতে এগাযা মিচা হতা হইত,সে সবসময় মিথ্যা কথা বলতো,Chittagong,Chittagong ইতে এগাযা মিচা হতা হইত,cɪt̪ɐ ho͡ɪ̯t̪o
বেজ্ঞুনে ইতারে বউত ডরাইতো,সবাই তাকে অনেক ভয় পেতো,Chittagong,Chittagong বেজ্ঞুনে ইতারে বউত ডরাইতো,cɪt̪o
হনোকেয়াই তারে বালো ন বাসিতো,কেউ তাকে ভালোবাসতো নাহ,Chittagong,Chittagong হনোকেয়াই তারে বালো ন বাসিতো,cɪtɐgon honokeʲɐ͡ɪ̯ t̪ɐɾe bɐlo nɔ bɐʃɪt̪o
ইতে বর হারাফ আচিল,সে খুবই খারাপ ছিল,Chittagong,Chittagong ইতে বর হারাফ আচিল,cɪtɐgon ɪt̪e bɔɾ hɐɾɐf ɐcɪl
গেরামর মানুষ অক্কল ফোয়াইবারতুন দুরে তাইবর চেস্টা গইরতো,গ্রামের মানুষরা ছেলেটির থেকে দূরে থাকতে চেষ্টা করত,Chittagong,Chittagong গেরামর মানুষ অক্কল ফোয়াইবারতুন দুরে তাইবর চেস্টা গইরতো,cɪtɐgon geɾɐmɔɾ mɐnuʃ ɔkkol foʷɐ͡ɪ̯bɐɾt̪un d̪uɾe t̪ɐ͡ɪ̯bɔɾ ceʃtɐ gɪɾot̪o
অনে ইল্লা হারাফ কা অই আচন?,আপনি এতো খারাপ হয়ে কেন আছেন?,Chittagong,Chittagong অনে ইল্লা হারাফ কা অই আচন?,cʰɪtɐgon ɔne ɪllɐ hɐɾɐpʰ kɐ ɔ͡ɪ̯ ɐcon?
হাইবর সতি বর বেশি দাত ফুকে হরার,খাওয়ার সময় খুব বেশি ব্যথা করছে দাঁতে,Chittagong,Chittagong হাইবর সতি বর বেশি দাত ফুকে হরার,cɪtɐgon hɐ͡ɪ̯bɔɾ ʃot̪ɪ bɔɾ beʃɪ d̪ɐt̪ pʰuke hɔɾɐɾ
ইয়ান কি দরনর ফ্রশ্ন?,এটা কি ধরনের প্রশ্ন?,Chittagong,Chittagong ইয়ান কি দরনর ফ্রশ্ন?,cɪtɐgon ɪʲɐn kɪ d̪ɔɾnoɾ fɾosno?
তুঁই তাকো হডে?,তুমি থাকো কোথায়?,Chittagong,Chittagong তুঁই তাকো হডে?,cɪtɐgon t̪ũɪ t̪ɐko hode?
আঁরা ন কা যাইর,আমরা কেন যাচ্ছি না,Chittagong,Chittagong আঁরা ন কা যাইর,cɪtɐgon ɐ̃ɾɐ nɔ kɐ zɐ͡ɪ̯ɾ
